,Ethane,Propane,nButane,Tc_NR,Pc_NR,Time,Tc_OPT,Pc_OPT,Time
39,0.12972850280495138,0.5101950095883997,0.360076487606649,389.1545715332031,4574372.0,10.089384317398071,0.0,0.0,66.40300059318542
40,0.12995429572255365,0.44608218567524127,0.42396351860220516,393.0601806640625,4557416.0,3.4994170665740967,0.0,0.0,55.127994537353516
41,0.1471710663867612,0.5844901815204089,0.26833875209282987,382.5855407714844,4620173.0,3.549896240234375,0.0,0.0,53.7762930393219
42,0.1577536622126684,0.19515511878138508,0.6470912190059466,404.8272705078125,4504531.0,3.5201265811920166,404.8376924949204,4504151.691360731,100.24136877059937
43,0.16699227952964157,0.045214193765739784,0.7877935267046188,411.8013916015625,4414283.5,3.5361435413360596,411.80561422238947,4414091.693310339,91.25916767120361
44,0.17343984050452835,0.5683084089485312,0.25825175054694044,380.8713684082031,4675821.0,3.533313274383545,0.0,0.0,54.909210443496704
45,0.18948692323526903,0.46721936426393673,0.34329371250079416,385.89605712890625,4713065.0,3.4015660285949707,0.0,0.0,49.72601103782654
46,0.19026969640703909,0.29912183503939016,0.5106084685535708,396.1930236816406,4667198.5,3.506204128265381,0.0,0.0,55.93242526054382
47,0.19081546107776845,0.12307995233325009,0.6861045865889815,405.95672607421875,4559381.5,3.674571990966797,0.0,0.0,55.45497703552246
48,0.19589790649924663,0.02877826812099912,0.7753238253797542,410.4257507324219,4499392.5,3.6587905883789062,410.4323024961893,4499092.736356612,88.02467441558838
49,0.19759712996537457,0.049519725766036846,0.7528831442685886,409.2416687011719,4523068.0,3.6852264404296875,409.2495684646813,4522719.14859413,81.99721264839172
50,0.20031280713504152,0.5750150510386898,0.22467214182626863,377.4523620605469,4725826.5,3.783308744430542,0.0,0.0,59.72177052497864
51,0.206482629723655,0.311440187991162,0.4820771822851829,393.95745849609375,4719232.5,3.6231319904327393,0.0,0.0,55.50821924209595
52,0.21064448353867718,0.5357988224688082,0.25355669399251446,379.0417785644531,4754690.0,3.450838088989258,0.0,0.0,56.099231243133545
53,0.21163537964512574,0.26786458412112985,0.5205000362337444,396.0711364746094,4715273.0,3.603268623352051,0.0,0.0,58.53657507896423
54,0.21524322559918907,0.4294713614098651,0.3552854129909459,385.7030334472656,4771025.5,3.4366486072540283,0.0,0.0,56.42140817642212
55,0.21596749655791944,0.5577267620455885,0.22630574139649212,376.9102478027344,4758910.5,3.378690481185913,0.0,0.0,55.6736695766449
56,0.21741600233550756,0.08561557961657229,0.6969684180479201,405.7751770019531,4619334.0,3.5084099769592285,405.7889837178714,4618762.870681088,82.63172698020935
57,0.22494685368886708,0.6718618803983896,0.10319126591274339,367.40789794921875,4710535.5,3.656765937805176,0.0,0.0,52.53196692466736
58,0.22712548583017053,0.039615037769016044,0.7332594764008135,407.4162902832031,4615776.5,3.8255116939544678,407.4284181994366,4615244.404267143,85.61989569664001
59,0.23111223895285377,0.6026161606233545,0.1662716004237917,371.900634765625,4763882.0,3.839487314224243,0.0,0.0,53.30834341049194
60,0.23115768362913544,0.6443137071803886,0.12452860919047597,368.75665283203125,4737702.5,3.628108024597168,368.7855402545696,4737096.111492787,109.45496726036072
61,0.23286538031663978,0.18640196969004785,0.5807326499933125,398.88409423828125,4737145.5,3.726719617843628,0.0,0.0,61.4587767124176
62,0.23910205599066411,0.6289645472496531,0.1319333967596828,368.9534606933594,4757627.0,3.6757471561431885,368.9854301789995,4756956.153686322,133.53495240211487
63,0.24188808090487282,0.4629023180656838,0.2952096010294433,380.6391906738281,4829702.0,3.579244613647461,0.0,0.0,57.105835914611816
64,0.24353661033404075,0.5135462479552592,0.24291714171070014,376.9217224121094,4821795.5,3.3700923919677734,0.0,0.0,59.922189235687256
65,0.24814996643966808,0.1748352253386378,0.5770148082216943,398.1796875,4778066.5,3.5253748893737793,398.21125510314437,4776935.95179547,93.68344593048096
66,0.2537504665022788,0.5595915279879351,0.1866580055097861,372.3983459472656,4819362.5,3.488753080368042,0.0,0.0,55.31739616394043
67,0.25545793601960864,0.49479324198322605,0.2497488219971653,376.90081787109375,4849112.5,3.4868698120117188,0.0,0.0,52.90727257728577
68,0.2578466976294717,0.2554142369944368,0.4867390653760915,392.46929931640625,4843753.5,3.8411049842834473,0.0,0.0,52.21972370147705
69,0.25799248130848856,0.7241059832261354,0.017901535465376078,358.925048828125,4679121.0,4.162387132644653,358.9293546273103,4679013.8571105,104.19961023330688
70,0.2622739345890151,0.438806277091548,0.2989197883194369,380.06292724609375,4875332.0,3.54929780960083,0.0,0.0,58.2187864780426
71,0.2637615185950141,0.04924224687924743,0.6869962345257384,403.8848876953125,4747285.0,3.7339396476745605,403.9068070085184,4746367.638162099,87.75054001808167
72,0.27211319617297347,0.1500541057320042,0.5778326980950224,397.4478759765625,4838822.5,3.7152323722839355,397.48545772571117,4837459.313960947,86.89430665969849
73,0.2732197672595439,0.33350255496647546,0.3932776777739806,385.97833251953125,4902855.5,3.552239179611206,0.0,0.0,33.53696942329407
74,0.27471582243266474,0.38458589549005434,0.34069828207728076,382.4176025390625,4907735.5,3.5547595024108887,0.0,0.0,50.499470710754395
75,0.27687044062147415,0.18604806281540529,0.5370814965631205,394.87152099609375,4871090.0,3.8231184482574463,0.0,0.0,58.98398685455322
76,0.2812105387321151,0.6079839963358631,0.1108054649320217,365.3154296875,4817024.0,3.916560173034668,365.35015759644835,4816307.08557814,96.2589738368988
77,0.28304384341682076,0.30363075042435245,0.4133254061588268,386.9127197265625,4923802.5,3.566080093383789,0.0,0.0,32.0570867061615
78,0.2853068520254551,0.35783099189026,0.3568621560842849,383.0875549316406,4932689.0,3.521000862121582,0.0,0.0,56.36823844909668
79,0.28896615238198486,0.530831139903537,0.1802027077144781,370.3161926269531,4884863.0,3.8605356216430664,370.37111168070095,4883686.331099212,125.539883852005
80,0.2941667346589269,0.5276267989202621,0.1782064664208111,369.9245300292969,4893679.5,3.3326449394226074,0.0,0.0,57.55332636833191
81,0.2984521369356194,0.6887328407163461,0.012815022348034498,356.3687438964844,4731419.0,3.5416433811187744,356.3726148214237,4731326.658386301,132.752858877182
82,0.30023477694480394,0.38930038139684553,0.3104648416583506,379.2950439453125,4961792.0,3.3608710765838623,0.0,0.0,54.17213273048401
83,0.31223187041704575,0.3044582979349498,0.3833098316480043,383.79888916015625,4995709.5,3.6481494903564453,0.0,0.0,34.06213736534119
84,0.31488984116449836,0.6129601094469197,0.07215004938858187,360.5072326660156,4833568.5,3.5552334785461426,0.0,0.0,52.58721446990967
85,0.3187066061625565,0.6702354587014282,0.011057935136015235,355.1268615722656,4757231.5,3.534345865249634,355.1305929706592,4757145.158180606,101.57001614570618
86,0.3263527938620734,0.40537996518573494,0.26826724095219145,375.16668701171875,5006710.5,3.340038776397705,0.0,0.0,53.13430333137512
87,0.33141176145592094,0.05949300313652885,0.6090952354075502,397.3291015625,4975684.0,3.8502614498138428,397.38013772402365,4973722.212176636,81.07342743873596
88,0.3336223893091157,0.3842780927221422,0.2820995179687422,375.8516540527344,5027578.5,3.6678285598754883,0.0,0.0,52.611849308013916
89,0.3396626290740312,0.3944939353795487,0.2658434355464201,374.4008483886719,5034150.0,3.5526528358459473,0.0,0.0,51.2006516456604
90,0.3462265681092238,0.4638160407675081,0.18995739112326815,368.38134765625,5002870.0,3.7009644508361816,0.0,0.0,59.20364737510681
91,0.3468627980078205,0.08480795051407633,0.5683292514781032,394.3566589355469,5036805.0,3.641462802886963,394.4213557764128,5034445.720811233,85.51247501373291
92,0.35988700328898515,0.2838585099597723,0.35625448675124255,380.0035400390625,5105439.0,3.6134073734283447,0.0,0.0,61.291258335113525
93,0.3701820819632986,0.45660337744530355,0.17321454059139776,365.91265869140625,5034666.5,3.446108341217041,0.0,0.0,53.17736458778381
94,0.37342210877117515,0.1816147657704949,0.44496312545832983,385.50982666015625,5139877.5,3.349374771118164,0.0,0.0,58.66517972946167
95,0.3740026562326134,0.3016813711091421,0.3243159726582445,377.1370849609375,5130598.5,3.4704344272613525,0.0,0.0,58.29005479812622
96,0.37666727797783894,0.15818266948645857,0.4651500525357025,386.7208557128906,5145316.5,3.5177111625671387,386.82024733473173,5142177.8554407805,87.58350872993469
97,0.38585876905725086,0.5407109509602357,0.07343027998251336,356.8801574707031,4945853.5,3.572493314743042,0.0,0.0,34.50810527801514
98,0.39134134041920426,0.38956018379786805,0.21909847578292765,368.48529052734375,5113178.0,3.5778651237487793,0.0,0.0,64.4937150478363
99,0.39278024140277135,0.46055494928883156,0.146664809308397,362.6467590332031,5049362.5,3.716087579727173,0.0,0.0,56.982542276382446
100,0.39470243026271906,0.27574256192924185,0.3295550078080391,376.61138916015625,5178873.0,3.6349546909332275,376.73525723201266,5175713.385246262,130.51915645599365
101,0.3963407359735538,0.07088422038138333,0.5327750436450629,390.3616638183594,5179414.0,3.758207082748413,390.4583405158531,5176056.27657678,78.84399390220642
102,0.4195999746716767,0.31670070655631377,0.2636993187720095,370.5784912109375,5201755.0,3.838588237762451,0.0,0.0,71.59314179420471
103,0.4259469112308084,0.5362198882322383,0.037833200536953306,351.5216979980469,4944709.5,3.977385997772217,0.0,0.0,61.22429275512695
104,0.43165962006553926,0.3251472739672463,0.24319310596721455,368.41845703125,5212151.5,3.4830760955810547,0.0,0.0,58.92907381057739
105,0.4374840169021115,0.23287452740665937,0.3296414556912291,374.7117919921875,5275269.5,3.5985939502716064,0.0,0.0,55.59212636947632
106,0.44632448226196014,0.4730800878629253,0.08059542987511463,354.180908203125,5045713.5,3.558253049850464,0.0,0.0,60.312360763549805
107,0.4467918802337519,0.3538446658040339,0.19936345396221436,364.18560791015625,5202775.5,3.555330276489258,0.0,0.0,58.29184699058533
108,0.45372589376998773,0.05901521740200678,0.48725888882800567,385.1595153808594,5337271.0,3.8003249168395996,385.3059610108385,5332558.430428725,79.31613159179688
109,0.4651983766930841,0.4026592915672273,0.13214233173968862,357.6202392578125,5153183.0,3.6469180583953857,0.0,0.0,64.65455770492554
110,0.4853432930439853,0.014926665137383138,0.4997300418186316,384.7289733886719,5417321.0,3.702096462249756,384.8983300230716,5411819.733284958,81.88470315933228
111,0.48691631198208607,0.17258184612176813,0.3405018418961459,373.25640869140625,5391411.5,3.8431968688964844,0.0,0.0,61.90808701515198
112,0.49146183918876535,0.4141051801891886,0.09443298062204594,352.8560791015625,5132991.5,3.588660717010498,0.0,0.0,61.07457399368286
113,0.4925987892457151,0.4145830718144348,0.09281813893985022,352.64654541015625,5131744.5,3.690441846847534,0.0,0.0,57.88119721412659
114,0.5053720025742109,0.07113376199939989,0.42349423542638914,378.5396728515625,5463776.0,3.6109018325805664,378.7468358079042,5457891.3117993325,76.67357897758484
115,0.5065107089251355,0.44337504239250486,0.05011424868235962,347.92657470703125,5067379.0,3.663595676422119,0.0,0.0,60.773744106292725
116,0.5084978545449848,0.1948308468461868,0.29667129860882846,368.8603820800781,5411512.5,3.928281307220459,369.071919785901,5406816.162139401,82.6557297706604
117,0.5195585752417964,0.4760387528765165,0.004402671881687071,342.7554016113281,4976930.5,3.6485183238983154,0.0,0.0,58.48388075828552
118,0.5239849631403332,0.0645179383767179,0.411497098482949,376.83941650390625,5505964.5,3.7539076805114746,377.06815021360575,5499672.153353684,91.67542576789856
119,0.5472533007764104,0.054785155786873194,0.39796154343671647,374.7742919921875,5556929.5,4.034497261047363,375.03144801472246,5550139.754910722,85.0650155544281
120,0.5519456601022877,0.2601851487840267,0.18786919111368564,357.6578063964844,5376060.0,3.3170857429504395,357.8569568043807,5372871.164119396,76.330322265625
121,0.5579040938144488,0.2465269711981901,0.19556893498736114,357.9921569824219,5397311.0,3.3294825553894043,0.0,0.0,44.71533942222595
122,0.5844018966995714,0.2157451605211261,0.19985294277930252,356.88995361328125,5448406.0,3.3418779373168945,357.12803729071874,5444719.319306575,81.37180495262146
123,0.5986616352232914,0.2429928471328084,0.15834551764390017,352.3943786621094,5400957.5,3.3787105083465576,352.6032958170597,5398238.682949711,84.76548600196838
124,0.6043590788732958,0.11431944016338087,0.2813214809633234,362.7302551269531,5593378.5,3.3373093605041504,0.0,0.0,58.85220456123352
125,0.605998350997916,0.3800635293483352,0.013938119653748698,338.09808349609375,5069968.0,3.4168097972869873,0.0,0.0,61.1872775554657
126,0.6081912726549842,0.11941857875266226,0.27239014859235366,361.7794494628906,5590337.5,3.386533737182617,362.0949484030462,5584532.957047578,83.46380352973938
127,0.6109554673633886,0.20481357348970008,0.18423095914691134,354.0016174316406,5465809.0,3.412245035171509,354.25034936054516,5462379.794244774,82.41752743721008
128,0.6115968405381137,0.2446930301564224,0.1437101293054639,350.2949523925781,5391095.0,3.4413042068481445,350.4961473944549,5388714.757626746,83.57138395309448
129,0.6292857823752142,0.3142611700057554,0.05645304761903057,340.8468933105469,5206232.5,3.368957042694092,340.92724511117177,5205621.165293157,81.8012022972107
130,0.6323978532556148,0.11154833852649465,0.2560538082178904,359.0721435546875,5614522.5,3.385831594467163,359.4098032598432,5608859.9435046315,80.07239246368408
131,0.6372613774660798,0.277947517887103,0.08479110464681731,343.1246337890625,5287755.5,3.4088075160980225,343.2538184890229,5286700.203195337,85.55165696144104
132,0.6412871329048776,0.299198012562665,0.059514854532457445,340.3656921386719,5224503.0,3.392634153366089,340.4543653546497,5223875.092652049,88.81395244598389
133,0.6419523919967544,0.19894295168049542,0.15910465632275025,349.8871154785156,5463523.0,3.512514591217041,350.1344788597033,5460718.835930422,75.04672169685364
134,0.6425435605136551,0.3533021817471044,0.004154257739240343,334.5982666015625,5060992.5,3.3790857791900635,0.0,0.0,46.34469437599182
135,0.6443562937993204,0.046890974204632174,0.30875273199604736,362.88116455078125,5704406.0,3.515256881713867,363.26488705760505,5697006.170311205,75.36203098297119
136,0.6601857802414144,0.3085827089522245,0.03123151080636101,336.2168273925781,5155142.0,3.482386350631714,336.2625642438467,5154898.595281772,90.52752041816711
137,0.6847897655976407,0.29230313116604717,0.02290710323631221,333.63671875,5140708.0,3.3495874404907227,333.67141744544205,5140578.130411375,79.84755849838257
138,0.6910400620530568,0.11776377776551418,0.19119616018142885,349.8736267089844,5597496.5,3.4213881492614746,350.22004877865123,5593668.5339080095,76.37177467346191
139,0.7226119421707473,0.09453352914209655,0.18285452868715604,347.13397216796875,5621260.0,3.3736438751220703,347.50752336088533,5617804.018260963,73.17224860191345
140,0.7250815517724352,0.014726024865460173,0.26019242336210463,354.1247253417969,5783094.5,3.415144681930542,0.0,0.0,36.562236070632935
141,0.7354911932096928,0.03370309081338906,0.23080571597691807,350.8206787109375,5743288.0,3.410155773162842,0.0,0.0,54.736820459365845
142,0.7784319045962397,0.09543441087648417,0.12613368452727622,337.8772277832031,5524805.5,3.417663335800171,338.1898403158551,5523779.634171654,70.60219192504883
143,0.7906382051073589,0.08553083589728404,0.12383095899535705,336.7963562011719,5526038.5,3.4568071365356445,337.1141797322314,5525235.530707505,78.4577751159668
144,0.8103271704799329,0.14192804715372304,0.04774478236634428,327.19793701171875,5259731.5,3.5146725177764893,327.305671579278,5260044.99798017,87.89235210418701
145,0.8111348575637836,0.009581231226774038,0.17928391120944231,341.015869140625,5710491.0,3.394522190093994,0.0,0.0,56.26565861701965
146,0.8235432707980643,0.031761500469326874,0.1446952287326088,336.65179443359375,5614910.5,3.6088733673095703,337.06536782583316,5614005.722060978,84.71413064002991
147,0.8320763967440461,0.08828996884326729,0.07963363441268652,329.1061706542969,5387221.5,3.5264556407928467,329.3180598307348,5387725.77035008,78.64333438873291
148,0.8720829400583937,0.017009871617885305,0.11090718832372101,329.54736328125,5515547.5,3.4009108543395996,329.8957070642721,5516441.990291569,87.52479434013367
149,0.8818312115050009,0.09391601936971912,0.02425276912528006,318.8316650390625,5136342.5,3.461167097091675,318.8810006803828,5136763.163973544,91.22876787185669
