,Methane,Ethane,Propane,nButane,nPentane,nHexane,Tc_NR,Pc_NR,Time,Tc_OPT,Pc_OPT,Time
24,0.0363744659904044,0.38422794373595603,0.23866504296560073,0.051593719086071986,0.1816611370984041,0.10747769112356284,409.6202087402344,6277113.5,35.729628562927246,410.56528449952435,6245314.306233246,139.03222823143005
25,0.03750891061600616,0.13692506977427543,0.034552703077651716,0.09600524398885367,0.3793516842004995,0.3156563883427134,467.6275939941406,4555235.5,36.33910894393921,0.0,0.0,60.22990345954895
26,0.0400092182656967,0.22141082554171956,0.00020047050160844945,0.0784579599687232,0.21792714954548875,0.4419943761767634,470.5214538574219,4945446.5,36.58141088485718,0.0,0.0,80.241694688797
27,0.043558088971352736,0.3204566486187376,0.13414187049974247,0.35980614542151534,0.12521155417655763,0.016825692312094177,401.9417724609375,5623317.0,36.32954168319702,402.0543776581367,5619226.361449175,104.02709937095642
28,0.04362121068196422,0.3193509214889714,0.46174001928908737,0.16655472762079462,0.0033528338565898454,0.005380287062592802,367.0018615722656,5352609.5,36.03235697746277,0.0,0.0,77.56942391395569
29,0.04384387618699378,0.12701122269012094,0.057848872689163354,0.1714551297924846,0.293166976312435,0.3066739223288024,462.8903503417969,4704777.0,36.75761675834656,463.01467877871704,4696791.248544443,116.06608939170837
30,0.046732927255843354,0.22613393802300477,0.6180133542367172,0.012629657138237979,0.03873665134949794,0.05775347199669866,380.14471435546875,5625605.5,36.726287841796875,0.0,0.0,79.52102446556091
31,0.048522077762719995,0.43675324374041247,0.16095738656304828,0.008763363612742004,0.1414872564318907,0.20351667188918657,420.2366638183594,6798437.5,36.48477506637573,421.90410182295955,6720660.641980026,128.06732845306396
32,0.049122390533585705,0.45065882029822235,0.1139566226251585,0.09542362707380474,0.28781611171117677,0.0030224277580520177,400.3821716308594,6323289.0,35.86637997627258,400.41723732134886,6322260.81831051,94.43974018096924
33,0.04934676122449035,0.47393785916112,0.1099548116658074,0.2564706260963443,0.058678935835258954,0.051611006016979113,387.97711181640625,6324451.5,35.89622092247009,388.74609953526584,6302571.3271892555,99.49452209472656
34,0.04954977029506265,0.08419618708008805,0.1917492209839152,0.17139373832535293,0.4409180212607131,0.06219306205486826,441.4964599609375,4801330.0,38.058605670928955,0.0,0.0,79.8011429309845
35,0.05079947405853927,0.2002883584678093,0.02371693538136736,0.1074465202189271,0.2501787415235824,0.3675699703497745,464.8033447265625,5056381.5,36.59113025665283,465.00538290751433,5041804.516218193,94.23524403572083
36,0.05181755721138607,0.3509505963165327,0.20402666592011587,0.18718423858097372,0.16982883055148404,0.03619211141950752,400.6867980957031,6019905.5,36.425182819366455,401.0253607456978,6008885.53611597,104.6791639328003
37,0.052935226210933425,0.6796887565940378,0.07415866805146928,0.007898283777830863,0.0883688250892199,0.0969502402765088,376.1879577636719,7460231.0,36.257588148117065,379.35948788706526,7401958.159590688,90.0589370727539
38,0.05304883927192393,0.22729986077835918,0.4131303057969291,0.11998581435050457,0.17524849723245778,0.011286682569825245,395.899658203125,5618691.0,36.78668928146362,395.99302935299147,5616192.606831085,97.50963878631592
39,0.056832141067290225,0.14144228281708174,0.07427753021148477,0.1527512599835637,0.2899144598119971,0.28478232610858245,459.1494445800781,4963459.0,35.889729499816895,0.0,0.0,61.84573006629944
40,0.057081191675771616,0.3551519519817291,0.41748808505149687,0.12656919766358776,0.009473426927285235,0.03423614670012918,370.5848083496094,5812818.5,16.0046329498291,0.0,0.0,59.593637228012085
41,0.058268451993508906,0.09590418397632906,0.06753217396885286,0.07410981691190814,0.25454852881043416,0.449636844338967,474.6338806152344,4584364.0,16.812478065490723,474.7210895667591,4577643.7147522345,106.5395929813385
42,0.05905070700523621,0.4397337472964139,0.017294982932500726,0.05286763622473279,0.04959963954798017,0.38145328699313624,444.759033203125,6762009.5,16.760010480880737,446.21341530436393,6661639.326204788,72.30743312835693
43,0.0593818141167597,0.26023001493751824,0.0253201677905543,0.19377725778284408,0.2592203532031133,0.20207039216921038,444.566650390625,5594594.0,16.07332134246826,444.9422402633146,5570557.772623163,115.68016648292542
44,0.05975606476651761,0.02411174223428541,0.3376720871036806,0.28596103920848276,0.09771801339708554,0.19478105328994821,436.3292236328125,5049808.0,16.071664094924927,0.0,0.0,56.59486770629883
45,0.061129080769826705,0.5399398427572637,0.18118311660760458,0.018351027359450142,0.07600432821229391,0.12339260429356094,388.56378173828125,7218776.5,16.092926263809204,391.2592779676342,7140415.339727003,81.32527685165405
46,0.061505177183502555,0.12274877674944645,0.06528017111411993,0.05398220120386648,0.07312519350244027,0.6233584802466243,481.6123962402344,4687841.0,16.922845363616943,481.7104790186982,4679666.896090686,79.28999495506287
47,0.06257426918223036,0.16764487090279712,0.21050629185134254,0.046409753569859435,0.2132798202302065,0.29958499426356405,451.256591796875,5497436.0,16.29690670967102,0.0,0.0,56.492693185806274
48,0.06312625762633862,0.0624020439612448,0.07044115114611442,0.07195954331743769,0.5057525302271978,0.22631847372166652,465.57977294921875,4488987.5,16.712759971618652,0.0,0.0,57.775622844696045
49,0.06410461527427266,0.09278014466546154,0.1773903173243025,0.22157570687501404,0.03138990617983272,0.41275930968111657,459.2276306152344,5123785.0,17.033326148986816,459.5470214371892,5104081.57986192,95.35582637786865
50,0.0674031921849694,0.27896929945325,0.09192839823810348,0.09965255008646562,0.2731163522202447,0.18893020781696698,439.5765380859375,5920940.0,16.058257579803467,440.1013394310265,5888427.867162328,91.08082008361816
51,0.06768563932893061,0.04470855789903313,0.08595767417478575,0.05287262786839931,0.3505931667519763,0.39818233397687475,474.77099609375,4431655.0,16.94267511367798,0.0,0.0,48.339638233184814
52,0.07106603391886296,0.11896606872785835,0.05990020560283435,0.06214125907801265,0.05385408242324139,0.6340723502491902,481.88861083984375,4757031.0,16.97492527961731,481.99497169450876,4747728.749177784,84.49051260948181
53,0.07289401125687492,0.3909374163425647,0.273213848401841,0.059001544155861084,0.05133700843058606,0.15261617141227238,400.5161437988281,6874591.5,16.248936891555786,0.0,0.0,58.03033113479614
54,0.07319552880876565,0.1475497099509758,0.17783777019073713,0.42814523929476017,0.032333434342224784,0.14093831741253646,423.5850524902344,5499569.0,15.968239784240723,0.0,0.0,63.506577491760254
55,0.07672925263012521,0.040594402913105045,0.05814148309872935,0.03878491268017981,0.16549952493893091,0.6202504237389297,486.4840393066406,4317533.5,16.989301919937134,486.52057205664227,4314013.20365477,83.92836833000183
56,0.08914329932957459,0.2023680817534415,0.15792482561066673,0.08425394226001803,0.09019119405195308,0.37611865699434605,452.6309814453125,5957694.5,16.844608068466187,453.321582475178,5907665.394557588,82.5530846118927
57,0.08931591168189014,0.04273795260012979,0.02929834741035143,0.14212999917973412,0.03217666166110411,0.6643411274667904,485.93115234375,4471427.5,17.01449179649353,485.9846695283396,4466185.344756801,84.09985756874084
58,0.08992198530621476,0.20884430423357073,0.016942944113935376,0.3063983414121985,0.32985214249558303,0.04804028243849759,431.10589599609375,5583217.0,16.150514125823975,0.0,0.0,61.559834003448486
59,0.09271404117576211,0.0976352051508663,0.23978218542565846,0.4375188909214811,0.03786434075144996,0.09448533657478204,416.5216369628906,5491782.0,15.969961643218994,0.0,0.0,62.444096326828
60,0.09907971208483365,0.10792032442580973,0.09864866963595786,0.4791923895021712,0.07177152579606882,0.1433873785551588,430.8559265136719,5465307.5,16.857308387756348,0.0,0.0,56.53279995918274
61,0.1000235072511,0.36868190725229005,0.41053143279503895,0.015131828934900827,0.07488676087547128,0.030744562891199013,368.3672180175781,6417277.0,15.930686950683594,0.0,0.0,54.77285385131836
62,0.1016051137447763,0.4623712526324095,0.07250166193481468,0.03376789284291076,0.0914277327864054,0.2383263460586832,419.9694519042969,7613477.5,16.107795238494873,422.5255040007017,7456157.429612841,92.50649690628052
63,0.1041903517347594,0.013012538100922927,0.14722038993532016,0.01576597220934723,0.3853776459319648,0.3344331020876853,469.2983703613281,4796013.5,16.8162202835083,0.0,0.0,60.26068305969238
64,0.10548244295047149,0.08855829067973278,0.0009131995527389481,0.6892540462090376,0.10853643546154458,0.00725558514647437,419.9094543457031,5121819.5,16.763445138931274,419.9241500961693,5120552.900789343,88.41708207130432
65,0.10758567856392112,0.1826389802378265,0.20533237510301425,0.43405474828855023,0.0019875508519542956,0.06840066695473347,403.2895202636719,5899091.5,16.13930916786194,403.7594755005247,5872238.60555163,97.46163988113403
66,0.10923317344901667,0.12507332018982734,0.03671801725990137,0.7000656138299053,0.016326870457096944,0.012583004814252521,409.6498718261719,5333683.0,16.926042556762695,409.69065694527416,5330320.203040954,81.65583896636963
67,0.11011700387856364,0.013574037556631873,0.029132796853557828,0.047712108834038404,0.425452998340185,0.3740110545370232,476.9493408203125,4527039.5,16.99834680557251,0.0,0.0,70.44152855873108
68,0.11264939089427327,0.00035982524434479204,0.06782307733335917,0.22099855407994282,0.538456658924731,0.059712493523348745,451.7062072753906,4769672.5,17.06549310684204,451.7376130636355,4766580.663344432,79.09626603126526
69,0.11414466497048063,0.3098904689370019,0.015734475433813642,0.17724909151217164,0.3018792642705391,0.08110203487599303,425.23504638671875,6464338.5,16.158204555511475,425.68773743406143,6434562.008900292,81.22261643409729
70,0.11757584359666493,0.18440035718651931,0.08920174523433538,0.4663722442745331,0.06657495732464434,0.07587485238330284,414.5387878417969,5941196.5,16.869382619857788,0.0,0.0,59.673487424850464
71,0.11904096971474241,0.35691529856707943,0.1064394837670827,0.12263573190075343,0.05318722405116323,0.24178129199917875,423.3930969238281,7264400.0,16.004818439483643,425.4251537888091,7129657.430568274,76.51441812515259
72,0.12549050344160753,0.3828751627578861,0.05913008876868513,0.2632446239850407,0.06356601889376196,0.1056936021530186,402.0398254394531,7095083.5,16.082796573638916,403.4868544613569,7016992.378247008,79.34500670433044
73,0.12590542641531127,0.26611170760899033,0.1670458642737451,0.049412446776110286,0.3304068424393932,0.06111771248644988,418.9547424316406,6617271.0,16.114384412765503,419.4057558274407,6590589.233840615,80.40280151367188
74,0.1263499130581016,0.09861575259139874,0.16183554533665626,0.34090661848825693,0.07103865535189073,0.20125351517369588,434.4840087890625,5884441.5,15.980128049850464,0.0,0.0,41.26257038116455
75,0.13070931040001968,0.07539158416217155,0.10792066754681359,0.3798192283996688,0.11904493489230553,0.1871142745990208,438.8543701171875,5676076.5,16.07505440711975,0.0,0.0,42.92354345321655
76,0.13800500569034235,0.10310257378799259,0.22647416444349566,0.05136994992149955,0.25711351993165293,0.22393478622501684,444.09405517578125,6065713.0,16.175129175186157,0.0,0.0,48.20911502838135
77,0.14486829252832292,0.119878135440897,0.16505054254824092,0.037369745392225255,0.21221770026020362,0.3206155838301104,454.0166015625,6088727.0,17.338889360427856,454.58570696014124,6037846.0526953265,80.41281867027283
78,0.145630589504605,0.2737218383877441,0.038250533474744074,0.16120609396588972,0.27023436331102735,0.11095658135598983,426.6719970703125,6755795.0,16.16522979736328,427.34230947121716,6706536.288087174,74.7141261100769
79,0.1477278935427074,0.18402219871108452,0.07141266708431687,0.18947616653010396,0.02662649645473315,0.38073457767705415,451.4329528808594,6449924.0,17.5969340801239,0.0,0.0,43.001447439193726
80,0.15104464692858932,0.23117823315235284,0.07120845495715317,0.08180719078622138,0.07044261506913839,0.39431885910654496,452.57965087890625,6738027.5,17.582200527191162,453.6493273774906,6638020.7482541315,92.10110712051392
81,0.1527774243048546,0.2548063457788072,0.0036346385382990606,0.17336999797761166,0.23670343153595835,0.17870816186446917,436.3683776855469,6711531.5,16.136441230773926,437.1483090333081,6646126.0894729495,82.05167007446289
82,0.1532343433262949,0.05114677941259525,0.07409504914174175,0.23703116466618757,0.21288254865289344,0.27161011480028713,454.8544616699219,5624867.5,16.467676639556885,455.1709318440764,5594403.754095562,81.77300357818604
83,0.15514824866838392,0.08221689234694479,0.15670569658339417,0.5500705526902492,0.015993542258422866,0.03986506745260518,406.9017639160156,5860322.5,17.042398929595947,407.11802878324346,5843011.284800522,109.21416282653809
84,0.15542972799518157,0.20071171227503523,0.01488773786929309,0.01758869373767477,0.1913587336122336,0.4200233945105816,464.4573669433594,6246714.0,17.983373165130615,0.0,0.0,36.684391021728516
85,0.15649897336157215,0.1298806171637344,0.12628841776939906,0.2888195336960471,0.24805515581836787,0.05045730219087939,422.1893310546875,6166294.0,16.082664966583252,422.43190407231117,6148056.039467193,73.40938806533813
86,0.15684395044750277,0.45334355413017896,0.16823443678155087,0.09340190832191277,0.10200166767368304,0.026174482645171762,369.25091552734375,7407706.0,16.164870262145996,370.19629513287936,7381015.726933025,96.13383722305298
87,0.1569827091746939,0.11730194426947925,0.4727129733166197,0.012821156013495833,0.155194595399859,0.08498662182585222,402.7724304199219,6688358.5,15.907619714736938,403.74861523666493,6637496.446880039,81.0993218421936
88,0.1615222483706552,0.4619136440813178,0.015193925049558047,0.07324897407191205,0.12150619996956762,0.16661500845698932,407.82574462890625,8288986.5,17.074496030807495,0.0,0.0,59.56431555747986
89,0.16922990292432533,0.20689828915773897,0.239517025215983,0.23159966991463782,0.07997819773317388,0.0727769150541412,399.100341796875,6885391.0,16.523690223693848,0.0,0.0,37.38134789466858
90,0.16972829570229825,0.0072588371277664725,0.356808549065839,0.05207690961474143,0.24747239897081308,0.16665500951854192,435.0179443359375,6187962.0,17.037381649017334,0.0,0.0,60.087549686431885
91,0.17050299640263006,0.04254511817238551,0.37484788058317037,0.030251992339374808,0.07999860527712435,0.3018534072253148,439.6284484863281,6577486.5,17.12319564819336,0.0,0.0,57.60672473907471
92,0.17081259628849316,0.023925999162201277,0.28134956481338863,0.03296430212744778,0.38527274541739825,0.10567479219107098,437.24676513671875,6046312.0,15.938558101654053,437.55334678700825,6020770.2348212935,81.8928062915802
93,0.17412348822993493,0.24730724822102218,0.3550164603566728,0.06575690552782462,0.12984489669340848,0.027951000971136952,381.8451843261719,7035135.5,16.82082772254944,382.4746509941437,7008767.986873362,81.18912696838379
94,0.17494755032544765,0.2898505176193881,0.02201072205967999,0.3726260892441322,0.05124754389356909,0.08931757685778284,404.49078369140625,7148645.5,16.369553804397583,405.59649684053386,7072704.106164791,77.64173698425293
95,0.17860140764131063,0.15055817985581826,0.5540579916842513,0.008879374583344821,0.05341608639627969,0.054486959838995284,376.2178649902344,6785531.5,16.150296926498413,0.0,0.0,59.488205909729004
96,0.18915711245892505,0.0026200955090519766,0.333053570522763,0.07803738870727125,0.014393458022134199,0.38273837477985456,449.0165100097656,6490244.5,16.786390781402588,450.0228921484213,6398634.457340214,80.41123795509338
97,0.1894313934467,0.16620600296743604,0.16457773979668666,0.04652027208776824,0.18136831071736512,0.2518962809840441,439.1016540527344,7068803.0,16.0695321559906,440.2930454114982,6961024.625248354,88.67512154579163
98,0.1895897870143358,0.15588162803250077,0.20737854327922828,0.012474518867263881,0.43128730472557947,0.003388218081091823,418.6578063964844,6802105.5,17.121469497680664,418.6842827636811,6800232.878845096,82.0558545589447
99,0.19021489947845782,0.20786950230672221,0.5118599342253008,0.019119906651151698,0.03959563087129845,0.031340126467068866,363.8338623046875,6796146.5,16.908807277679443,0.0,0.0,50.88430666923523
100,0.19039001717324167,0.2969532454439942,0.08240889643278072,0.2445214779431623,0.09244326088196303,0.0932831021248582,402.1738586425781,7544198.5,16.11989188194275,403.6277848556961,7448567.281382423,88.89751839637756
101,0.20652254091446157,0.07334018063907301,0.021818352583436625,0.24954459621138142,0.021599593511895724,0.42717473613975165,461.12261962890625,6322864.0,17.05746364593506,0.0,0.0,35.72453951835632
102,0.2125082632296148,0.09471147634931487,0.011141951485319492,0.01392616215361926,0.598075147008358,0.0696369997737736,448.86279296875,6228909.5,17.49825358390808,449.0038655913132,6212400.778673984,73.99595499038696
103,0.2146474510653153,0.07989642769370735,0.26350120959667184,0.034093709062436195,0.24096321123210257,0.16689799134976674,430.9453125,7040043.5,16.526095151901245,0.0,0.0,35.984880685806274
104,0.21745062391368017,0.09933022772824518,0.04624447074022556,0.23253339975882875,0.2591866791195406,0.14525459873947985,437.58050537109375,6680376.0,16.95462131500244,0.0,0.0,36.96464419364929
105,0.21762065728096963,0.12627588859904,0.022146093342030403,0.05109926900125047,0.3603104952253501,0.2225475965513595,452.0298767089844,6650960.5,16.16586971282959,0.0,0.0,37.67525506019592
106,0.21806378231212897,0.17127180325909544,0.16054161471441447,0.09889717508583049,0.2333254915727403,0.11790013305579038,421.1507263183594,7417884.5,16.316790342330933,0.0,0.0,37.883384704589844
107,0.21925293502958,0.2687800293826525,0.16308269184958127,0.08337965746242308,0.07296704485921011,0.19253764141655305,412.1549987792969,8269172.0,16.724499940872192,0.0,0.0,59.039937257766724
108,0.22134177666304694,0.13733553550897615,0.15366425828480984,0.06195257254206319,0.3652644729283582,0.0604413840727458,424.3922424316406,7117171.0,16.742241621017456,424.8362589876397,7079611.710159451,85.32035613059998
109,0.22296955591877576,0.20846301368420975,0.12793792591735273,0.21175894661601616,0.07075930187579334,0.1581112559878523,413.830810546875,7757283.0,17.13666820526123,415.734988434739,7601794.559638258,85.66559958457947
110,0.23177616361329637,0.01692682057762245,0.11335127394637794,0.05128358996242229,0.5853928356080301,0.0012693162922507786,439.30987548828125,6268824.0,17.51692843437195,439.3134509365424,6268429.156649269,74.50261545181274
111,0.23178799759543714,0.14897994820846427,0.11869757548433195,0.0361960940134806,0.3984762362629096,0.06586214843537641,427.4525451660156,7257220.5,17.456454515457153,427.9217847907211,7215168.563471291,93.9779441356659
112,0.23202143085788057,0.03713752609630592,0.10283278329822898,0.003725187513197634,0.25864031814562877,0.365642754088758,463.7083740234375,6394996.5,17.361515283584595,464.21331395933925,6330903.178057499,127.4269917011261
113,0.232098975061833,0.15574440450848048,0.01394596357083423,0.35635869790786917,0.08868062218119675,0.15317133676978634,424.402587890625,7284228.5,15.991368055343628,0.0,0.0,37.47544455528259
114,0.2346450021060487,0.20073081692033462,0.2500130945804447,0.027616598192096397,0.006452354312505353,0.28054213388857024,421.1689147949219,8401693.0,16.251891613006592,0.0,0.0,60.61796474456787
115,0.23717641587039923,0.32689103512958934,0.027848971846747762,0.29339869245990374,0.05720031720172946,0.057484567491630494,386.90582275390625,8087566.0,16.755871534347534,388.4385624158394,7990765.389175061,91.93404746055603
116,0.23916942703654046,0.13035918798209664,0.14962695076852808,0.27467721112326604,0.0768912557280301,0.1292759673615387,413.93341064453125,7473372.0,16.74305748939514,415.3044650509397,7355274.585835978,121.06069707870483
117,0.25589264541367396,0.19891215617943997,0.24851074353568323,0.07896949791944087,0.17898050086851436,0.038734456083247694,390.7926940917969,8015117.0,16.157771348953247,391.7524265701502,7957057.887883905,74.80256056785583
118,0.25600724468568,0.15555160035142399,0.163577405633261,0.040905869234150856,0.34389658474636164,0.040061295349122394,414.61285400390625,7740977.5,17.639254570007324,415.1081976737158,7701320.897853259,88.21511673927307
119,0.25747623632558514,0.021989045152616127,0.3087128751212872,0.016451645474242074,0.3274771170352731,0.06789308089099642,421.1017761230469,7249834.0,16.489420413970947,421.66989018702196,7200485.446818847,79.88255834579468
120,0.26448682617636515,0.03497091422580128,0.4127980369741327,0.0475503063500245,0.20478812939965896,0.035405786874017305,398.2699890136719,7471221.0,15.996628999710083,398.86281534960955,7430294.859462623,79.21812725067139
121,0.26465972255669173,0.015327497210938986,0.2647034593350677,0.18377748890977907,0.1933034213145608,0.0782284106729616,415.5575256347656,7247834.5,15.892548561096191,416.28781355966004,7182784.57694228,70.44862532615662
122,0.26859395404754693,0.2663937768603583,0.0789948934754466,0.1384777941464613,0.11259539034243665,0.13494419112775013,405.51373291015625,8748199.0,15.847540855407715,408.2374946660176,8524801.530983292,88.76155948638916
123,0.2698480391411834,0.08563540117138026,0.1297821606015625,0.07722742146385717,0.29937882872932803,0.1381281488926885,432.7178039550781,7513601.0,15.932445287704468,433.6200134183043,7419481.11208643,89.71936273574829
124,0.29560044263572827,0.0017601579847744157,0.026637725323556953,0.0014544342846460698,0.43425026810983514,0.24029697166145905,460.5121765136719,6750146.5,15.901103973388672,460.93633058250606,6686699.866482161,82.45987725257874
125,0.30669474960407217,0.1638902379111803,0.00042680540496921007,0.0634453109753312,0.16708645186613294,0.29845644423831413,444.6547546386719,8398378.0,15.865004301071167,446.52289905994076,8157092.801848635,103.05172443389893
126,0.31252777639711465,0.030194132934899833,0.17904296597916172,0.11433164341571923,0.29841985831897894,0.06548362295412563,420.3044128417969,7845674.0,15.985821962356567,420.9829987697278,7777801.2769287005,87.34167885780334
127,0.3155378147671189,0.16424232840811992,0.15347572976323567,0.019638713760838245,0.06181703669810779,0.28528837660257944,427.30999755859375,9230227.0,15.981375217437744,430.9241753557393,8818847.015878685,117.90368723869324
128,0.319255561863738,0.1846572103337942,0.019283505536069428,0.3022960676992305,0.05031881668464231,0.12418883788252567,405.2151184082031,8838340.0,16.653233766555786,407.6757116234205,8601551.300895102,91.75112199783325
129,0.3339279640066886,0.08245903406829286,0.0243941993405937,0.2806400346355238,0.2300744602717515,0.04850430767714962,414.78936767578125,8174702.0,16.004798412322998,415.42657440164567,8109012.590645671,75.91595101356506
130,0.3377639854217683,0.19616739917813714,0.04767686222232462,0.18828842662492812,0.0607687257922997,0.1693346007605423,408.83782958984375,9477028.0,15.813681840896606,412.4300007263175,9109925.598772403,100.16305303573608
131,0.3421040810999894,0.17546005681343058,0.06171612801078065,0.28574368332754196,0.07591527777784673,0.059060772970410826,390.1938171386719,8957722.0,15.952223777770996,391.9777927092142,8810117.513425317,95.13035082817078
132,0.37157220714961064,0.05329774301173354,0.047609711940584,0.10186952229199583,0.3330754977817848,0.09257531782429129,427.1409912109375,8657624.0,16.093281030654907,428.1674895233331,8535042.737315532,86.29838109016418
133,0.37552834929599277,0.01583123939363729,0.31427459664802,0.260026869618079,0.010687459590140483,0.023651485454130577,372.0552978515625,8359828.0,16.093947887420654,372.938612496534,8287584.774046108,76.15755939483643
134,0.3807927123484901,0.06651846289998255,0.07513905036880536,0.10455657944961955,0.2350279016942587,0.13796529323884374,423.74114990234375,9128572.0,16.15586829185486,425.6293319819279,8903769.23424013,115.83802461624146
135,0.38110037534193975,0.07617023621667425,0.1259213268353444,0.07175764548587434,0.12242065309805232,0.22262976302211496,425.1944274902344,9529108.0,16.010574340820312,428.36051161181905,9135174.929145217,146.6555495262146
136,0.3912863711389775,0.12514176797302476,0.19326164502107016,0.0639403910483672,0.2154403202473098,0.010929504571250595,382.3475341796875,9585343.0,16.062153816223145,382.84981243879724,9551675.021640688,82.71236991882324
137,0.4035602738589771,0.026333412724803985,0.2719406737003094,0.15549282802066897,0.044846091491059496,0.09782672020418097,388.5537414550781,9560453.0,15.933342456817627,391.9141619388799,9244842.814660434,86.3316113948822
138,0.41976344569961727,0.37016622487549683,0.1005557282499523,0.06596678154673256,0.02180207458632536,0.021745745041875725,321.1583251953125,9542669.0,15.921359539031982,324.83008297443536,9465143.864421494,87.94284725189209
139,0.42627321121482104,0.04491410792570654,0.05631048176091775,0.09579770100600674,0.21998585167490178,0.15671864641764596,424.4779968261719,9772286.0,15.946345329284668,426.9208607471645,9454447.317752019,149.63766241073608
