,Nitrogen,Methane,Ethane,Propane,nButane,Tc_NR,Pc_NR,Time,Tc_OPT,Pc_OPT,Time
43,0.06242960790039641,0.24671541360996213,0.09045061130386071,0.1801102345003229,0.4202941326854578,378.44305419921875,8050198.0,10.571177959442139,0.0,0.0,48.65053939819336
44,0.06315205436823479,0.43532736378652603,0.23077459662565825,0.22248885886700517,0.048257126352575806,304.6048889160156,9603521.0,10.417131900787354,0.0,0.0,34.5434935092926
45,0.06916311243520565,0.22776849036364946,0.15358695591913757,0.2926872150647198,0.25679422621728754,362.01214599609375,8109881.5,10.593945741653442,0.0,0.0,36.56382870674133
46,0.06930045913846462,0.44202534817622063,0.13376096282472316,0.3361918771492859,0.01872135271130559,308.62518310546875,9621163.0,10.784889221191406,309.2845003490648,9577031.971570335,78.42921543121338
47,0.06933906801268362,0.230655958213136,0.36448118494942305,0.2550094979719441,0.08051429085281328,328.24798583984375,8086383.5,10.566376447677612,0.0,0.0,44.29514455795288
48,0.06940117242968183,0.015330286677233799,0.13863140025042797,0.18546887269548298,0.5911682679471734,400.3934020996094,5630117.5,11.376185655593872,400.4608589105537,5620986.266168606,76.9183714389801
49,0.06976426423052498,0.21997360082878714,0.013505814726605255,0.05594590101426958,0.6408104191998132,398.99078369140625,7375347.5,11.108145475387573,399.3460308775132,7314036.431582477,74.56526708602905
50,0.07270584056236802,0.35187901137241884,0.08747704652193004,0.16985870356349417,0.318079397979789,359.70037841796875,9777989.0,10.397849321365356,361.9444756819037,9473769.632540468,95.84172773361206
51,0.07364733921151011,0.05365598483119732,0.34076393181036846,0.26995264673346425,0.26198009741345984,366.1727600097656,6739705.5,10.669814586639404,0.0,0.0,53.90740394592285
52,0.07536983634865799,0.08581917089675298,0.712398300625234,0.05760069327541785,0.06881199885393721,316.5390319824219,6967436.5,10.500950813293457,0.0,0.0,57.08022427558899
53,0.07577842800779575,0.09766194077349621,0.4062388827005529,0.010183024383190402,0.4101377241349647,371.502685546875,7578423.0,10.617016792297363,372.40655050284397,7482537.912198432,79.5898745059967
54,0.08689325222082905,0.3905897549086975,0.15284866566609112,0.29238970023771976,0.07727862696666261,320.1781921386719,10001276.0,10.552810430526733,0.0,0.0,37.84740114212036
55,0.09045903249026654,0.09792120275842763,0.4652077172793817,0.27818147463662685,0.06823057283529728,333.42340087890625,7280389.0,10.560969114303589,0.0,0.0,57.76385974884033
56,0.09084611206087748,0.34325149338083344,0.03203447586606391,0.19541371073987474,0.3384542079523505,364.6318359375,9910968.0,11.044572353363037,366.70062896161056,9594129.102396414,99.92507243156433
57,0.09990487231800334,0.006305159208942218,0.5482429214657422,0.31927726196598705,0.02626978504132533,332.47161865234375,6557319.5,10.506759643554688,332.58355156242425,6545727.29498497,91.15709900856018
58,0.10234420875097529,0.03998388437025526,0.07633235102463282,0.4692088448495596,0.3121307110045771,382.27099609375,6375798.5,10.601332902908325,0.0,0.0,57.58130121231079
59,0.10385639897836675,0.06880606657386593,0.040295951540397085,0.050774077463297505,0.7362675054440728,409.18902587890625,6255051.5,11.27318000793457,409.27104818918446,6237859.948095936,81.234365940094
60,0.10755650368908029,0.31993872683804153,0.08398002102965621,0.15687892387817506,0.33164582456504677,361.43011474609375,10225403.0,10.465360164642334,363.8439425057806,9851553.697350472,84.71248173713684
61,0.10931617872568246,0.41762141806057484,0.18067176304650764,0.044587540261923506,0.24780309990531166,330.73236083984375,12202785.0,10.787566900253296,337.2015153644635,11383219.94806189,136.04071187973022
62,0.10941056935155943,0.2944213461727932,0.21765400540103602,0.1552598889216694,0.22325419015294196,342.85675048828125,10176234.0,10.466092109680176,345.7234047399856,9815082.809737854,88.82567858695984
63,0.11246155426055293,0.07112528987414683,0.5787796448110593,0.10713207276936941,0.13050143828487154,332.1720275878906,7836998.0,10.619241952896118,0.0,0.0,55.24392509460449
64,0.11705332311048904,0.005250784008465727,0.36284462048370014,0.20918203081721481,0.3056692415801302,369.638916015625,7131258.0,11.090574026107788,0.0,0.0,60.06387734413147
65,0.12711254549850745,0.2532862593851411,0.3197288354165161,0.0640049187991938,0.23586744090064157,339.0989074707031,10403617.0,10.729272603988647,0.0,0.0,37.02381682395935
66,0.13147105260614253,0.0023812634046438664,0.36862477301671354,0.32433847414087924,0.17318443683162082,356.9030456542969,7237927.5,10.697433948516846,0.0,0.0,54.596882343292236
67,0.13289768379955105,0.13684896430254584,0.16988267912081675,0.2161709943995842,0.34419967837750204,372.03106689453125,8469327.0,11.015833616256714,0.0,0.0,36.111491680145264
68,0.13312896755375864,0.48216394578231764,0.14635258223583053,0.006787567981328911,0.23156693644676413,315.15875244140625,14094648.0,10.552186727523804,326.2711556504167,12670498.279841876,151.33889269828796
69,0.14190423278295797,0.08355428045653127,0.08054676370306153,0.03302251132052129,0.6609722117369279,402.12542724609375,7366754.0,11.352080583572388,402.4053663916944,7306223.490340237,72.16637396812439
70,0.1447631871550545,0.07848993022878654,0.2908678063193387,0.40284856123340046,0.08303051506341978,344.2785339355469,7938898.0,10.57081651687622,344.75283270031287,7872981.272958722,72.36880540847778
71,0.14701173132466278,0.03653135708431005,0.536091738748413,0.08588290349657711,0.19448226934603707,342.73004150390625,8383433.0,10.635120630264282,0.0,0.0,58.5063099861145
72,0.1480746028768622,0.45564377915255755,0.07390906641019457,0.026014192208648392,0.29635835935173727,334.77301025390625,14221119.0,10.682790994644165,343.54594436538235,12782274.955378406,188.82976412773132
73,0.15027071777339643,0.30025849351438844,0.1395455898734181,0.14482835285767495,0.26509684598112215,348.1322937011719,11312450.0,11.13670563697815,351.72129792456064,10744177.017758612,131.42352724075317
74,0.1504751271664554,0.2035393251234116,0.11116253406807501,0.16144971916946252,0.3733732944725955,371.2229309082031,9646454.0,10.951505899429321,372.82661875544045,9356593.003670588,85.60137605667114
75,0.15135365407858387,0.09779562113452553,0.2401358906254607,0.029135564273464087,0.4815792698879658,381.54742431640625,8620850.0,11.43501329421997,0.0,0.0,40.60456418991089
76,0.1539451303977364,0.47845216189261675,0.2445108210946988,0.11582248130728214,0.00726940530766584,264.1716003417969,10449736.0,11.069347143173218,265.2404154399528,10419691.242289681,82.18951845169067
77,0.16408240829524232,0.2212209857447866,0.013478995947164805,0.1619586442083599,0.43925896580444646,380.13262939453125,9793257.0,10.773478269577026,0.0,0.0,35.826950788497925
78,0.16446519183239705,0.3464311012769978,0.012277751474657757,0.05088732758068837,0.42593862783525915,367.9040222167969,12142394.0,11.564207315444946,371.60247290654945,11369819.536388189,225.94481778144836
79,0.16686955015826285,0.11230701547054785,0.009143925096553058,0.034305814009408714,0.6773736952652276,403.8717346191406,7911431.5,11.889479875564575,404.22457030856754,7822586.61205288,88.10240602493286
80,0.1734573024156829,0.18544765307128577,0.0338519788488174,0.19171789610228834,0.4155251695619256,379.2004089355469,9580108.0,10.467382431030273,380.4801482563886,9310655.89955378,98.10906291007996
81,0.17696661288502238,0.10154050773988758,0.15387823223080416,0.3117783104196996,0.2558363367245864,365.0234680175781,8907141.0,10.488951206207275,0.0,0.0,60.68995928764343
82,0.17878623421045048,0.006778389930079596,0.25316879003456016,0.4063308856886424,0.15493570013626737,358.0859375,7906585.0,10.723190784454346,0.0,0.0,40.22709846496582
83,0.1851274919937359,0.2083852734025323,0.044847103427465305,0.32151008108662504,0.24013005008964147,359.5340270996094,10295323.0,10.441937923431396,361.2997664498606,9961414.396033749,111.72536325454712
84,0.18537889993295179,0.021577831055321003,0.3052549500110129,0.09579958895075687,0.39198873004995755,374.4676818847656,8635294.0,10.574673175811768,0.0,0.0,62.35718560218811
85,0.18976690146787337,0.13745588341366347,0.2909492946727691,0.2278406394796729,0.1539872809660213,339.7911376953125,9991035.0,10.485715866088867,341.7321066342859,9697553.09288073,95.91925120353699
86,0.1995871496055128,0.3575495192348934,0.023945659654772158,0.021883644746815163,0.3970340267580063,359.20074462890625,13804591.0,10.43179988861084,364.8920385301455,12536728.580278596,231.50244116783142
87,0.2011707646349876,0.19800830886696735,0.015538449134281082,0.2726129181828236,0.3126695591809404,368.1726379394531,10488541.0,11.556964874267578,369.9688440522449,10105279.713805389,128.60905194282532
88,0.20696390427139202,0.05280655522601792,0.2828964209165707,0.019460879162723783,0.43787224042329553,375.8174133300781,9534900.0,10.51088809967041,377.3010989076136,9238148.005553298,88.20735621452332
89,0.20799448244564656,0.4758649724307423,0.05178255027909539,0.20385994270813246,0.060498052136383255,283.46337890625,14440682.0,10.520248889923096,291.3350792656557,13774645.275806675,119.81282806396484
90,0.21754591630214554,0.08753663532957731,0.5739781642557581,0.049420821563537366,0.0715184625489818,306.4389343261719,9703077.0,10.82025933265686,308.5566461388936,9440603.283748124,83.71322846412659
91,0.21950554771663422,0.15218199536886481,0.057811559575231874,0.239610815239814,0.33089008209945514,370.0624084472656,10436685.0,10.529258012771606,371.79444274748835,10051060.23046343,89.24013900756836
92,0.2247775404159597,0.11944643005541171,0.2973334063618348,0.27712494017178607,0.08131768299500758,328.4803161621094,10301056.0,10.673070430755615,330.0176578018278,10067663.418531816,76.95030927658081
93,0.2278537219848415,0.015291656167378861,0.22796049516484027,0.24334350780374217,0.28555061887919725,367.1661376953125,9223342.0,10.611764907836914,368.28938463565254,8991773.62962702,78.95287013053894
94,0.2292784226517654,0.0005660825120568741,0.4623419083555109,0.2789763362099667,0.02883725027070002,324.187255859375,8830996.0,10.606238603591919,0.0,0.0,39.69530129432678
95,0.22985999845842917,0.1363079278979946,0.03495714124488645,0.2833831881870411,0.3154917442116488,370.6786804199219,10341112.0,10.608551979064941,372.23359530536453,9981809.916721758,95.43645429611206
96,0.2298806410297534,0.09204242521119851,0.41207004514188617,0.03803788282337083,0.22796900579379123,339.14727783203125,11097876.0,10.415649890899658,342.7164779398933,10502072.439822122,114.37351870536804
97,0.23269219370146396,0.11910146357558705,0.017708573437150533,0.34357143161494186,0.2869263376708568,370.3919982910156,10041982.0,10.445394277572632,371.68945932602566,9739076.282493114,121.00734972953796
98,0.23777843364678883,0.30784691532780173,0.28200663622384753,0.08832500488057167,0.08404300992099036,291.0179138183594,13129158.0,10.55832815170288,298.1290065953877,12347242.43233054,104.64284944534302
99,0.2380963799610361,0.09022943445608977,0.19856628307444477,0.4001289813559311,0.07297892115249831,338.3212890625,9995573.0,10.62655782699585,339.2581578133158,9830605.504812062,84.75758194923401
100,0.2412333150510452,0.18550743174801054,0.452850283821638,0.09522692075418905,0.0251820486251171,288.7764892578125,10532657.0,10.429862976074219,290.3548782771875,10368147.869471706,69.12582612037659
101,0.2447492055428693,0.21881427111543594,0.21065156661450948,0.29292030377592726,0.03286465295125806,310.5323486328125,11672823.0,10.769119501113892,311.9872021771702,11483876.38291436,84.23681044578552
102,0.24719141444661877,0.5481266607071013,0.019379135746091403,0.17124457791156153,0.014058211188626928,241.5951385498047,14165366.0,10.823746681213379,247.69906307084872,14147430.3243853,73.17351078987122
103,0.25641028118057385,0.17263777868848654,0.1591865368010763,0.14275294929224594,0.26901245403761753,350.8475646972656,12503483.0,10.464563846588135,354.7469930629853,11673928.306376725,182.56355047225952
104,0.2565718228470321,0.0026577103390084734,0.5072323710596617,0.1487453238425818,0.08479277191171604,322.6813049316406,9899422.0,10.652628660202026,324.2996561876503,9645602.354720838,82.45360445976257
105,0.2583681639605836,0.2342686522129979,0.23514959527756737,0.06596046800805265,0.20625312054079842,325.8997802734375,14030770.0,10.78897213935852,333.17872004878285,12719861.792244662,173.1872570514679
106,0.2829819780286495,0.04865091890275944,0.12071846532759878,0.21437525949655395,0.3332733782444385,371.0461120605469,10785381.0,10.712347745895386,372.7948249940636,10336740.80238395,145.82382011413574
107,0.2843856879638858,0.06582124496770522,0.07575444343196731,0.2996764949301612,0.27436212870628063,366.57781982421875,10890782.0,10.486245393753052,368.286233305274,10458064.265999263,121.09694218635559
108,0.2849767088252944,0.4577710300649823,0.10346224622564434,0.04744944929277046,0.10634056559130844,256.8338623046875,17756996.0,10.539538860321045,282.6576814152641,15297891.963481028,159.33749556541443
109,0.2881863271726631,0.019681524460375206,0.07129505935424064,0.22990586923678152,0.3909312197759396,380.9698181152344,10130571.0,10.58011794090271,382.1606254620041,9793289.308926295,117.14143085479736
110,0.2936526508997389,0.026972907604421465,0.023986627228432943,0.4619767762245319,0.1934110380428748,365.0068359375,10180342.0,10.724218368530273,366.02611230432154,9912170.06528017,115.35800457000732
111,0.3035811104409939,0.46828332393182676,0.011059389094003788,0.13850293160847416,0.0785732449247014,257.4453125,18701494.0,10.82323932647705,279.6367871572372,16650651.707186705,136.84683656692505
112,0.3063127777156213,0.35556660544269175,0.057122068192538226,0.000310671943577917,0.28068787670557077,322.5957336425781,19297142.0,11.42577338218689,338.2702150106107,15533825.033408446,434.8373010158539
113,0.31102479659097376,0.3078683306060994,0.2128230525819436,0.010878988767207755,0.1574048314537756,290.3603820800781,17454302.0,10.644282817840576,307.3147160542152,14702246.869428772,263.2199192047119
114,0.31182217898457676,0.020410691745009982,0.44313840400785065,0.10410624215076922,0.12052248311179324,321.5470275878906,11866854.0,10.823048114776611,325.00530713256734,11244070.842600984,129.17370414733887
115,0.3212599776773957,0.07804620898539591,0.10428882699661038,0.49340969316308175,0.002995293177516341,328.5462341308594,11496365.0,11.387699127197266,328.6204099627373,11482144.621260772,98.88826036453247
116,0.33405893502362094,0.19524263608991496,0.2166484024150553,0.10700935350938505,0.14704067296202372,311.73876953125,15812346.0,10.742214918136597,320.72433046822925,14103459.4101581,183.09540915489197
117,0.33698435084096673,0.18312905547720223,0.08506927154511154,0.1739182312792376,0.22089909085748186,339.0074462890625,15452769.0,10.999713897705078,345.5029190030808,13861265.242238816,432.8399245738983
118,0.33751350391588014,0.02831894342908117,0.32971940777980746,0.016040608840037017,0.28840753603519415,348.1102600097656,13383413.0,10.583934545516968,352.9474422955267,12199181.420917787,168.11973023414612
119,0.3429661751220515,0.13810365312584885,0.06563968786863973,0.09901416602591555,0.3542763178575443,362.5093078613281,14512877.0,10.968830823898315,367.2728870698119,13090475.992584277,435.3421983718872
120,0.3445721677810969,0.1541329916950605,0.1370527226343697,0.29064346683821884,0.07359865105125409,317.22259521484375,14346868.0,10.269575119018555,320.95450395953264,13652340.719280032,172.07591557502747
121,0.3552323338399082,0.209153014685805,0.0543641649102173,0.036542710911878135,0.34470777565219146,351.193603515625,17108908.0,10.319979667663574,359.4964689360063,14593933.350138666,435.7564625740051
122,0.35830634051809473,0.1034375210258856,0.332727757487705,0.11759775138982727,0.08793062957848742,303.47174072265625,14328285.0,10.29660701751709,309.3816617198417,13306870.05895563,135.74279236793518
123,0.3737247027028674,0.034737596792384584,0.28171108474628587,0.2594554459664027,0.05037116979205949,315.26727294921875,13200642.0,10.238976240158081,317.54055797687334,12769513.482585412,89.1966986656189
124,0.3786168053166961,0.147341514823511,0.01756400861203448,0.37482461640471126,0.081653054843047,326.4466857910156,15259854.0,10.288437843322754,330.07021060246575,14457907.00700349,156.83431673049927
125,0.3820428069035662,0.3707703513464708,0.07864439130056333,0.026877192735028168,0.1416652577143716,256.378662109375,23285346.0,10.819079875946045,293.32038795745257,17331604.885340028,432.3015079498291
126,0.39870083513310484,0.18363478776947945,0.06577951032378566,0.263827216590849,0.0880576501827809,309.51361083984375,17476086.0,10.294008255004883,316.7546991052931,15990991.101099035,128.87569117546082
127,0.4067051045302466,0.21033286236809567,0.04900418978403034,0.13325968985413625,0.20069815346349115,321.1439514160156,19837926.0,10.32326364517212,333.9042506043103,16431169.123379555,430.5210108757019
128,0.4090062909324986,0.1500803952625074,0.2839677635654886,0.15195057156824046,0.004994978671265004,271.00653076171875,14832462.0,10.286783218383789,272.0125936338497,14721765.21746157,101.29539608955383
129,0.41087081313853663,0.3720147653270137,0.025876841534581578,0.15880662921018912,0.03243095078967887,230.6075897216797,20335604.0,10.891724824905396,251.98278543968155,18972702.371220186,122.72547626495361
130,0.43086878701274867,0.01034687038364705,0.006155359663049333,0.1060652072588192,0.44656377568173583,381.7514343261719,14152392.0,10.304348468780518,384.7900623815883,12895005.96549238,436.1120023727417
131,0.4337120996152004,0.03993346705217588,0.14998804512071576,0.23600330577954504,0.14036308243236267,329.94635009765625,16154336.0,10.262038707733154,335.6142329818341,14664240.477297327,434.01101541519165
132,0.44170397127922423,0.13450731536458005,0.04180573496534873,0.13342369343706864,0.24855928495377844,338.0964050292969,19296154.0,10.316197872161865,348.0935179463333,16075164.58171461,435.1088149547577
133,0.4419229146752588,0.13656080381172245,0.1386527120129509,0.19415528608729815,0.08870828341276975,299.6572265625,18786126.0,10.318728923797607,309.46517260876067,16733128.808659868,246.90280318260193
134,0.45207889220923225,0.07475716989926065,0.040771802787321156,0.22947162084691558,0.20292051425727056,340.8116760253906,17630406.0,10.253611087799072,347.7521666365527,15450729.071066754,430.42579340934753
135,0.46534232242775453,0.10536039080089807,0.25802441553003624,0.06251590320769379,0.10875696803361735,285.5536193847656,19857122.0,10.223743677139282,301.3778282906264,16563475.625496918,281.36679887771606
136,0.4720278284226355,0.0043778902791339344,0.15589275269757913,0.20593423541576653,0.16176729318488495,331.8983459472656,17238890.0,10.372958898544312,338.5866214471281,15278486.449402602,430.90500497817993
137,0.4752783976594059,0.21211057942570308,0.059406222298507914,0.07757474626432347,0.17563005435205958,292.897216796875,25416230.0,10.786251068115234,317.7105229209269,18624921.973166585,427.78952622413635
138,0.4792939259601687,0.22379944211454753,0.09942813553079469,0.00590362002907666,0.19157487636541248,280.9744567871094,27336376.0,10.86105728149414,313.6937523919922,18397527.818528257,134.59500312805176
139,0.5023370709545925,0.2913466955717589,0.023302904142697128,0.1534148469982522,0.029598482332699513,200.32791137695312,26043602.0,11.363821744918823,240.73153421802618,22363359.263624072,180.88175678253174
140,0.5090665051577611,0.12649796286593942,0.010538302733816134,0.06510009567609774,0.28879713356638564,336.2686462402344,23550782.0,11.478977680206299,0.0,0.0,429.09659123420715
141,0.539734158002859,0.04899485502055011,0.0782525349635857,0.12383101517741661,0.20918743683558857,324.92547607421875,23033660.0,10.375658750534058,0.0,0.0,436.28516030311584
142,0.5424444746872521,0.0851175603133261,0.06153818573379179,0.14397092040069798,0.1669288588649319,309.51190185546875,24731382.0,10.916779518127441,326.94377652639105,19049027.92664662,426.5435149669647
143,0.5702612643741957,0.02062102407637886,0.06499651341930081,0.2078080943329738,0.13631310379715086,313.68511962890625,23549292.0,10.342702627182007,326.9245882657689,19192502.1408037,427.4982657432556
144,0.5775177355435922,0.01909216070243465,0.05160319180600613,0.16145500510141328,0.19033190684655374,323.4754943847656,24279026.0,10.348740577697754,0.0,0.0,426.418212890625
145,0.5965816850283059,0.02741667232818401,0.15623506562426048,0.04174658281751982,0.17801999420172981,294.2358093261719,28631196.0,10.854712724685669,0.0,0.0,428.09953022003174
146,0.5971463885029823,0.01983583519404124,0.2629780556975509,0.10633312860146751,0.013706592003958016,243.29542541503906,21774096.0,10.854924201965332,251.67177894517886,20576043.119175836,166.93027997016907
147,0.5992471378148723,0.17110198967242204,0.09541370307379825,0.06831652118218443,0.06592064825672324,134.42295837402344,277360128.0,11.89413833618164,257.3826227338543,22674486.218482044,421.8991689682007
148,0.6435727256002951,0.05592564837890279,0.1451559313555854,0.10246660879397938,0.052879085871237505,214.24960327148438,36069404.0,11.40570330619812,263.48251923460083,24131303.34823595,427.148318529129
149,0.7463386777610386,0.05075701960872923,0.10197485824476202,0.03401994245193505,0.06690950193353512,,,7.7031426429748535,244.91804345362465,25816600.959985673,181.4626226425171
