,Ethane,nButane,iPentane,nHeptane,Tc_NR,Pc_NR,Time,Tc_OPT,Pc_OPT,Time
21,0.054901688168317093,0.45664452434531794,0.25510110490746074,0.23335268257890426,471.6691589355469,4120366.25,14.74124026298523,0.0,0.0,71.99956464767456
22,0.05673264968962319,0.44279120182895987,0.27561834805610586,0.22485780042531103,470.9695129394531,4115503.25,14.603440523147583,0.0,0.0,75.025390625
23,0.05739093535133309,0.5885653094118728,0.14589508034209556,0.20814867489469857,464.7540588378906,4233093.5,15.364292860031128,465.01938814275843,4227836.690202683,93.63319683074951
24,0.05805112677930264,0.09059035467079114,0.10590678688563979,0.7454517316642664,523.3712768554688,3401310.0,15.45628547668457,523.3811134058589,3400842.3696642965,112.58161997795105
25,0.06195188646607212,0.07545830485196564,0.1819876623807911,0.6806021463011712,519.106689453125,3482546.25,15.538394451141357,519.123727611865,3481792.994967781,130.50851106643677
26,0.0650437134154409,0.1031337020402197,0.5513723799256931,0.2804502046186464,485.1220703125,3852593.75,15.344611406326294,0.0,0.0,66.35522961616516
27,0.06627820353084157,0.4098084795096352,0.29221768372173784,0.23169563323778525,472.0866394042969,4139688.25,15.043269157409668,0.0,0.0,73.98351740837097
28,0.06636800532246827,0.24684823329490171,0.5631753118104567,0.12360844957217341,463.9985656738281,3955982.25,16.175068855285645,0.0,0.0,45.22679662704468
29,0.0673835847337844,0.2268042336034534,0.5243525640700235,0.18145961759273863,471.3168029785156,3974276.0,15.318750619888306,0.0,0.0,71.8024537563324
30,0.06866724012399822,0.559560201952088,0.3156771666864103,0.05609539123750341,444.6962585449219,4081606.75,14.880009412765503,0.0,0.0,62.07542586326599
31,0.07668359863587582,0.688283913038803,0.12601082746189723,0.10902166086342399,447.02069091796875,4285716.0,15.788697719573975,447.238060916747,4281642.059347518,97.91713380813599
32,0.07811314953407618,0.5751318564478585,0.33164072942668094,0.015114264591384437,437.13916015625,4040637.5,15.71001410484314,0.0,0.0,67.48994827270508
33,0.07892299074430706,0.017044749149604445,0.7070835935068236,0.1969486665992649,477.88861083984375,3856819.25,15.555142879486084,0.0,0.0,69.61926531791687
34,0.08016589613441033,0.4069864063227147,0.5038799143588485,0.008967783184026365,442.3241271972656,3967513.5,15.255114555358887,0.0,0.0,71.46231007575989
35,0.0846834849464295,0.25596050016296656,0.22644712882503887,0.4329088860655651,495.42327880859375,4035411.75,15.18890929222107,0.0,0.0,73.69007182121277
36,0.08784590600475012,0.04026164086000978,0.7297165258563095,0.1421759272789304,470.7162170410156,3911580.75,15.715583086013794,0.0,0.0,66.1527328491211
37,0.09023534790023378,0.29849151384053,0.32026995615318926,0.29100318210604703,480.188232421875,4170889.25,14.781775951385498,0.0,0.0,65.00444197654724
38,0.09024472658882701,0.2992622212320555,0.11248518445265897,0.4980078677264586,500.142578125,4061752.0,15.238410949707031,500.27829339545787,4056528.750066396,95.30445337295532
39,0.09069403409649318,0.4023408964844607,0.2853000364502724,0.2216650329687736,469.639404296875,4261582.0,15.859920501708984,0.0,0.0,68.34810185432434
40,0.1057172427692419,0.027495076519957824,0.032082331601661254,0.834705349109139,529.0010986328125,3452062.75,6.532752990722656,529.0077496321346,3451590.616440691,105.43500971794128
41,0.11051840934533927,0.34458537980643383,0.07518220935130254,0.4697140014969242,495.8489685058594,4249870.5,6.566227436065674,0.0,0.0,64.56667566299438
42,0.11116741982030436,0.37566468337356435,0.033346754571027724,0.4798211422351037,496.090087890625,4280449.5,6.531436204910278,496.3020977472473,4272006.436637875,102.49043655395508
43,0.11564279420476725,0.10298321007882372,0.6514787692915146,0.12989522642489448,465.77392578125,4097928.25,6.666796684265137,465.8885999209178,4093867.653344117,93.0148696899414
44,0.11585151268997462,0.6807669105681982,0.034509121083680934,0.1688724556581464,452.41015625,4577785.5,6.6463847160339355,452.84001967048846,4567697.207757659,112.98386001586914
45,0.12534249198078445,0.7563296785933762,0.04138769414946316,0.0769401352763762,435.24200439453125,4478628.0,6.486668348312378,0.0,0.0,54.29936480522156
46,0.1278815191047458,0.38473870850634323,0.24565054520283608,0.24172922718607487,470.15008544921875,4459503.5,6.503040790557861,0.0,0.0,52.30967926979065
47,0.12864570889225796,0.49944945459786744,0.3380599244878262,0.033844912022048625,438.3073425292969,4278261.5,6.7028281688690186,0.0,0.0,57.15659189224243
48,0.14857373069201338,0.22391019033504997,0.21594587492296785,0.4115702040499687,491.3335266113281,4378209.0,6.570637941360474,0.0,0.0,54.24467945098877
49,0.1489228663461896,0.17092127111601443,0.5225458363392315,0.15761002619856448,464.943603515625,4346412.5,6.632020711898804,0.0,0.0,50.6328489780426
50,0.14926314891906192,0.2527914271461813,0.530225659089409,0.06771976484534777,450.5129699707031,4313126.0,6.520535230636597,0.0,0.0,56.60394906997681
51,0.15222615116871357,0.06640646504842264,0.7680211280897405,0.013346255693123124,449.0909729003906,4128379.0,6.566802501678467,449.10616985496165,4127596.465757586,86.66239619255066
52,0.15619135067211232,0.19588036802367845,0.47657203266331977,0.17135624864088958,465.39385986328125,4415895.5,6.533820390701294,0.0,0.0,53.07253670692444
53,0.15681757025747503,0.28142860460911484,0.3454782936501506,0.2162755314832594,468.26324462890625,4518884.0,6.217292308807373,0.0,0.0,58.83629846572876
54,0.1581803203153085,0.07935913015591262,0.09840038130413778,0.6640601682246411,515.38720703125,4008818.75,7.252644300460815,515.4548121708605,4004678.5618581437,85.95956373214722
55,0.161725440976381,0.48265176408511146,0.26762310070736584,0.0879996942311418,444.12615966796875,4550259.5,6.293446063995361,0.0,0.0,54.46643567085266
56,0.16211808576072528,0.3122533526170606,0.3872128929733025,0.13841566864891156,457.10760498046875,4515831.5,6.442911148071289,0.0,0.0,56.36073446273804
57,0.16524592832878057,0.1494644170101142,0.09800747860976476,0.5872821760513406,507.920166015625,4225361.5,6.816053152084351,508.0511100304333,4218077.801634289,100.5365138053894
58,0.17296517247776433,0.21046576149563026,0.33976642206043056,0.27680264396617493,476.3091125488281,4555672.5,6.486982583999634,0.0,0.0,46.26629304885864
59,0.1772674536887616,0.17479069395802152,0.061304536669578136,0.5866373156836386,506.9894104003906,4326267.0,6.652186632156372,0.0,0.0,57.67774152755737
60,0.1797737133914681,0.14388922505511378,0.5408259612392895,0.1355111003141285,460.85986328125,4475315.5,6.6690514087677,461.08446652489965,4466395.975386422,126.44599604606628
61,0.18283999012556554,0.6345520583779642,0.01825698810849861,0.1643509633879716,447.76953125,4905525.0,6.636631011962891,448.39458132943224,4887666.132408328,105.47233533859253
62,0.1841700423870606,0.21455867981351764,0.22795558274385527,0.37331569505556644,485.9949035644531,4602351.0,6.828231334686279,486.33289101206145,4586976.359441549,85.08205962181091
63,0.18961336791717281,0.0697065693640506,0.17320186500910173,0.5674781977096748,506.93865966796875,4295208.5,6.815916061401367,507.0826256675511,4286727.924206905,108.61806559562683
64,0.19079638544811092,0.40986419095704824,0.3207438824529854,0.07859554114185538,442.856689453125,4636580.5,6.268807888031006,0.0,0.0,53.00233340263367
65,0.19205128753741266,0.16179559550286862,0.6268177340748836,0.019335382884834988,443.1917419433594,4381680.0,6.609426498413086,443.2307493983064,4379874.848737832,113.52450275421143
66,0.19458573230208076,0.3195938622957991,0.30241274016887115,0.18340766523324906,460.3354797363281,4749002.0,6.519530296325684,0.0,0.0,55.86807703971863
67,0.1994101083362945,0.31757153533633947,0.19362989864986355,0.28938845767750254,473.14202880859375,4827091.5,6.4144885540008545,0.0,0.0,44.33880567550659
68,0.2005396179873758,0.23783458544111752,0.2053059750831362,0.3563198214883705,482.7528076171875,4736696.0,6.5585057735443115,483.1654948325814,4717842.856046911,87.66869902610779
69,0.20826646031000226,0.1756485733260932,0.23124246559394204,0.38484250076996246,486.9145812988281,4699802.0,6.80379319190979,487.2826900762117,4681812.579404019,72.20975875854492
70,0.21142837882406595,0.1546290035028292,0.32771083247030547,0.3062317852027994,478.8688049316406,4725099.0,6.506366968154907,0.0,0.0,58.967355251312256
71,0.21421007286162239,0.3483262681963046,0.16791917859017547,0.2695444803518975,468.890869140625,4946833.5,6.511253833770752,469.48012519041055,4922952.508567825,80.21885514259338
72,0.21468981912601368,0.4633930785757412,0.06820903545068585,0.25370806684755937,463.2719421386719,5058124.5,6.459223985671997,0.0,0.0,58.2152578830719
73,0.21629066885757872,0.4558757070207022,0.07507077886732644,0.25276284525439263,463.27508544921875,5060105.0,6.6044981479644775,0.0,0.0,54.03186535835266
74,0.21780510067975414,0.02255664062081706,0.2550725925721131,0.5045656661273157,501.40863037109375,4476030.0,7.091263294219971,501.6156692211354,4463787.16855479,106.76126217842102
75,0.21794303545309335,0.04216464395885021,0.48663459066832565,0.2532577299197309,475.59490966796875,4649251.5,6.794834136962891,0.0,0.0,56.35467767715454
76,0.22319844815973755,0.12928093508710709,0.3390738410426784,0.3084467757104769,479.1183776855469,4769309.5,6.902072906494141,0.0,0.0,65.02560997009277
77,0.22772019235126958,0.4669604486320542,0.17474402002010636,0.13057533899657,445.082275390625,4977258.0,6.52842378616333,0.0,0.0,48.22790575027466
78,0.22836482847616604,0.690224945592589,0.019744701521695624,0.061665524409549505,424.7106628417969,4879119.5,6.741108655929565,425.0675774973954,4868984.133023664,90.32363939285278
79,0.23413925153666698,0.0742719774606317,0.11923326779275799,0.5723555032099433,505.70166015625,4561685.0,7.0179383754730225,505.91623096501337,4548025.621766213,77.47840785980225
80,0.2361970276408846,0.17943770778222937,0.4696089884977474,0.11475627607913862,452.5740966796875,4792079.5,6.461090087890625,0.0,0.0,34.80895161628723
81,0.24000389691721205,0.17482065467789623,0.2426813873863039,0.3424940610185878,480.7018127441406,4917862.0,6.467206716537476,0.0,0.0,53.815452337265015
82,0.24450318235781052,0.1990611092851151,0.1700592478062147,0.3863764605508596,484.5834045410156,4957006.0,6.49959921836853,485.0903447870426,4931024.210361846,85.382967710495
83,0.24598760348204635,0.5076640981889989,0.0194529799941865,0.22689531833476834,455.7620849609375,5272256.0,6.182929277420044,0.0,0.0,56.11614227294922
84,0.2493978520619658,0.02520712793995914,0.6403540698839554,0.08504095011411966,452.74676513671875,4706513.5,6.462579011917114,452.96064937073567,4696660.973286342,89.25626921653748
85,0.2530660322825371,0.4269224038424954,0.02951751107044155,0.29049405280452584,466.32501220703125,5287403.5,6.170802354812622,0.0,0.0,58.57849669456482
86,0.2594717882658743,0.47623556354250396,0.25363666200669815,0.010655986184923793,421.91400146484375,4771783.5,6.551698923110962,0.0,0.0,59.71490025520325
87,0.2600424723308444,0.01595561415027447,0.4514618628902176,0.2725400506286636,475.9920654296875,4878367.0,6.212696313858032,476.4237117972992,4856398.41617899,90.91743087768555
88,0.2682226149189106,0.1441982381405309,0.5488141929282107,0.03876495401234789,439.87359619140625,4793964.0,6.476987361907959,440.01713363562016,4787717.577768128,84.38951683044434
89,0.2704609225385673,0.3371816066427741,0.0003136646780925237,0.3920438061405663,480.02606201171875,5298794.0,6.656606435775757,0.0,0.0,57.15555548667908
90,0.2727822951256079,0.207130968693031,0.31777568141435597,0.202311054767005,460.6089782714844,5132883.5,6.222513198852539,461.2425193044818,5105247.613235801,71.28038835525513
91,0.2734524301916954,0.19192999324531645,0.4631910298784079,0.07142654668458034,442.5414123535156,4926008.0,6.548394203186035,0.0,0.0,38.41645550727844
92,0.27600081019228584,0.11820604961108708,0.4078484220954205,0.1979447181012064,462.7205505371094,5063216.5,6.209127902984619,463.2682889803813,5038093.248711441,92.45074796676636
93,0.27853207611625724,0.3614477883304521,0.35491859089637817,0.005101544656912359,424.0090026855469,4813508.0,6.239278078079224,0.0,0.0,56.54475378990173
94,0.27972146411982257,0.21229481660077332,0.43434875388459526,0.07363496539480896,441.4946594238281,4977068.0,6.256042242050171,441.816612936933,4964100.723880187,74.49353003501892
95,0.2809612586184666,0.025935489682033425,0.4385954474468664,0.2545078042526335,472.2760314941406,5021138.0,6.232443809509277,0.0,0.0,55.315258741378784
96,0.28969609247007155,0.06190273631491805,0.3430647093476001,0.3053364618674104,476.6622009277344,5117349.0,6.350003242492676,0.0,0.0,54.94749903678894
97,0.29573191514288866,0.09424622087516113,0.2071430524238966,0.40287881155805355,486.28076171875,5155853.5,6.586313724517822,486.8587896441844,5122467.3964931145,76.33895921707153
98,0.300429690222112,0.4284402956576955,0.21485589802697372,0.056274116093218765,427.4535827636719,5130541.0,6.365029811859131,0.0,0.0,36.10356688499451
99,0.3046875969781839,0.1302765717007434,0.5121567981560481,0.05287903316502447,439.13116455078125,5012405.0,6.583568572998047,439.37966194221553,5001822.528488018,97.30607628822327
100,0.30932688482728077,0.3143175400137866,0.3590783802712988,0.017277194887633726,424.8205871582031,4990931.0,6.312551736831665,0.0,0.0,41.6641948223114
101,0.3163394048666732,0.06031418722168244,0.4700060006059044,0.1533404073057399,455.5489196777344,5216534.5,6.261325836181641,456.12370289071487,5189765.477251176,81.64881801605225
102,0.3271488871161901,0.37036923284285617,0.2563606378718492,0.046121242169104314,425.29229736328125,5204489.0,6.32223105430603,0.0,0.0,37.00550389289856
103,0.3350141209548465,0.28401818177497146,0.12659828539153065,0.25436941187865136,460.0556335449219,5663810.0,6.245094060897827,461.22032857415155,5609998.130547274,81.26273798942566
104,0.3365808157931354,0.15222775201112407,0.003783257516455062,0.5074081746792855,493.6172790527344,5425131.5,6.557032823562622,494.31040379895796,5379708.552704163,78.31861925125122
105,0.33919315414423423,0.2357344704026779,0.05579568269156729,0.36927669276152053,475.9747619628906,5662065.0,6.6984007358551025,477.03975068526796,5603662.96506067,100.68670916557312
106,0.3414973055629038,0.1229300843323213,0.10803368129410904,0.42753892881066585,485.6826477050781,5495309.5,6.649311304092407,486.48776969741647,5446018.9980442785,78.50011348724365
107,0.3432329494977605,0.18749809252123406,0.17767767234701046,0.29159128563399483,467.5744323730469,5630985.5,6.356123447418213,468.6280046701359,5577108.927746914,83.46941566467285
108,0.3465002349803971,0.11540899181766924,0.3012665091256145,0.23682426407631924,462.5673522949219,5545736.0,6.151825189590454,0.0,0.0,54.72001791000366
109,0.3505947875795916,0.20094501247506955,0.19872638660361067,0.24973381334172823,461.05291748046875,5677095.5,6.290217399597168,462.16796820309673,5623174.071164504,76.0247130393982
110,0.3528146047082241,0.3366605017623325,0.24824404871585307,0.06228084481359045,426.7076416015625,5386976.0,6.348150730133057,0.0,0.0,59.4541392326355
111,0.35654509665012896,0.08816578463137947,0.2422138151713779,0.31307530354711366,472.46075439453125,5606111.0,6.2594475746154785,473.418602928367,5553071.037581433,78.65203881263733
112,0.36684470228156985,0.04764050819888539,0.24063231717514663,0.34488247234439817,476.8411560058594,5622168.5,6.369548559188843,477.77160273348613,5567465.551732339,84.50083208084106
113,0.38840813409556013,0.2763332093856526,0.2824291436480411,0.052829512870746324,423.6684875488281,5511351.0,6.32966423034668,424.19897244208477,5492851.262238555,79.70286655426025
114,0.3983997536784939,0.39057211556985194,0.16465463102780667,0.04637349972384754,415.6295471191406,5543703.5,6.353452920913696,416.1949990405375,5526179.31378299,85.27704644203186
115,0.4021610267765218,0.06067287299327435,0.5143747600050103,0.02279134022519344,426.8006591796875,5393857.5,6.68101167678833,426.9948482004655,5386028.695344809,81.30777549743652
116,0.4045669353890923,0.30219450209535736,0.10758040557222485,0.18565815694332563,442.9415588378906,6058129.5,6.315260410308838,444.5838864488919,5989783.613312788,72.80384683609009
117,0.41721063162923144,0.11907777864592602,0.25597159003249476,0.2077399996923478,452.4013671875,6013020.5,6.419418096542358,0.0,0.0,38.32262110710144
118,0.4223366447266919,0.2161091754372055,0.03180244859447005,0.3297517312416325,465.5600891113281,6266291.5,6.637728214263916,0.0,0.0,33.720152139663696
119,0.42627171604561986,0.3740871887716688,0.10192263698545559,0.09771845819725583,422.3717346191406,5936833.5,6.4111316204071045,423.6904277622184,5893980.037926175,74.41448068618774
120,0.43244118099342904,0.061858409598702195,0.43867260234859984,0.06702780705926885,430.95684814453125,5725723.0,6.188600778579712,431.6125987261226,5699422.96933917,77.07613182067871
121,0.4392285181949232,0.05753728980417638,0.09866977711225265,0.40456441488864797,478.95867919921875,6157466.5,6.564139127731323,480.3551198684233,6066023.195132371,79.43625116348267
122,0.4393050861133824,0.04721615440048781,0.0003988476727715903,0.5130799118133581,491.5729675292969,6035054.5,6.4507458209991455,492.6842591444528,5952757.958091814,97.20509052276611
123,0.4404687063701576,0.09994032205234638,0.1544856531787722,0.30510531839872385,464.81610107421875,6246161.5,6.143308401107788,466.47511860598286,6152098.058995806,82.61604332923889
124,0.44501149698986237,0.025702904904843848,0.22578221959009803,0.3035033785151959,466.79339599609375,6182221.5,6.12035608291626,468.3018788345835,6093840.609483946,76.91655254364014
125,0.44697885442958873,0.2599597063678053,0.11989452097901268,0.17316691822359345,438.2359313964844,6280020.0,6.147781848907471,440.1484281696697,6201110.917512618,71.50988292694092
126,0.4486254308853604,0.1966802793132761,0.24705595510369774,0.10763833469766583,429.8825378417969,6036463.5,6.121317386627197,0.0,0.0,38.087661266326904
127,0.4489408909406488,0.3829356055509962,0.08334540721922627,0.08477809628912884,416.5896301269531,5992982.0,6.15013861656189,417.93108838710214,5952332.106377766,97.2751693725586
128,0.4670948909943027,0.3392558117905627,0.16510378029439748,0.028545516920737073,405.3579406738281,5731986.5,6.167726993560791,405.8511955715585,5718531.979431629,72.12140035629272
129,0.4780061941360944,0.08635283807860962,0.07632927237350477,0.35931169541179114,469.5631103515625,6534546.0,6.19996190071106,471.5217732814563,6412486.844088905,71.64214181900024
130,0.4869807822030659,0.2152920553291113,0.13551154515145208,0.16221561731637085,433.8770751953125,6486007.5,6.216008901596069,436.0595442406152,6397349.397594195,75.54236364364624
131,0.5266936602762495,0.00622497977030109,0.006233805614199341,0.4608475543392501,481.5217590332031,6762076.0,6.563486099243164,483.49396480313504,6615026.602032598,86.37694907188416
132,0.5268469297688964,0.14925839613058728,0.17844417762534043,0.14545049647517588,429.28045654296875,6652420.0,6.131286144256592,431.626593835289,6559641.953054763,69.47192716598511
133,0.5341380023356768,0.12760855905183463,0.11809008458389851,0.22016335402859025,442.1692810058594,6917776.0,6.1816229820251465,0.0,0.0,35.178688526153564
134,0.5359138667474072,0.2960594373591688,0.011387871755701108,0.15663882413772295,422.75628662109375,6837989.5,6.243946313858032,425.887566328206,6726116.118972547,69.74245715141296
135,0.547906516563865,0.17495555447889674,0.22348103302351355,0.053656895933724656,407.71417236328125,6291217.5,6.181408405303955,408.9413213122817,6257717.053978901,74.50035786628723
136,0.5594898288017912,0.23728441238108808,0.14863947523970247,0.05458628357741835,402.5608825683594,6330602.0,6.172978401184082,403.97836175210625,6296102.349058934,66.47933101654053
137,0.561562294261709,0.12266986428158114,0.2725570097075361,0.04321083174917379,406.4985046386719,6291065.0,6.217346668243408,407.52115061612045,6263713.465443429,71.78685188293457
138,0.5662491395885707,0.13953536474839087,0.1431639065997292,0.15105158906330923,425.7129211425781,6937191.5,6.228308916091919,428.664479614105,6822913.360071119,77.57752728462219
139,0.569346105164867,0.08902442290073813,0.17925853200610536,0.1623709399282896,429.8937683105469,6973583.5,6.262075901031494,432.8111683785085,6852080.149572153,77.96062994003296
140,0.5724940140258584,0.3118470537543764,0.009885130022557071,0.10577380219720822,406.69989013671875,6750753.0,6.140572547912598,409.6446487491207,6671407.93153793,71.98809361457825
141,0.5792463292398072,0.026830001195361133,0.04054710855141036,0.3533765610134213,462.4035949707031,7329564.5,6.212618589401245,465.5955460391325,7121669.362807341,83.270259141922
142,0.585608342274199,0.16073455133514694,0.21060287860063914,0.04305422779001488,400.5141296386719,6378135.5,6.2186055183410645,0.0,0.0,39.372501850128174
143,0.595710777605682,0.10996987933338327,0.05892955794105459,0.23538978511988012,438.40570068359375,7434729.0,6.213209867477417,442.3999900967146,7238383.878019538,79.1326756477356
144,0.6336685193542202,0.12415438385215019,0.12127584545959194,0.12090125133403751,411.08111572265625,7200371.0,6.226728677749634,414.71004213808953,7088114.035095099,68.61611199378967
145,0.6573470564920714,0.05704080923382143,0.2753624437075473,0.010249690566559864,387.5650329589844,6382372.0,6.237652063369751,387.96125219487976,6376886.40356493,71.62752199172974
146,0.6706494219612033,0.1711416427212693,0.01815327198284373,0.14005566333468372,406.2396240234375,7550308.5,6.572500467300415,411.37295287994874,7399198.322955787,78.72658348083496
147,0.6767676778304608,0.15432927149526832,0.05685937065857349,0.11204368001569748,400.3356628417969,7360836.0,6.193215370178223,404.8029448771423,7250144.90324717,69.35603594779968
148,0.7283789203567071,0.14855471628724226,0.12237462493476123,0.0006917384212893793,364.7893981933594,6153821.5,6.200417518615723,364.82755505425473,6153849.164618254,66.08547306060791
149,0.742710118195226,0.02636005547818722,0.02171421901969796,0.20921560730688868,417.3790588378906,8479159.0,6.184203624725342,424.8879896625664,8164453.883400761,97.919264793396
