,Carbon Dioxide,Nitrogen,Tc_NR,Pc_NR,Time,Tc_OPT,Pc_OPT,Time
55,0.3242071169121004,0.6757928830878996,,,1.2362010478973389,0.0,0.0,23.81442141532898
56,0.32442605358733767,0.6755739464126623,,,1.3383402824401855,0.0,0.0,23.214125633239746
57,0.32893550690598655,0.6710644930940135,54.691532135009766,-837923264.0,2.0912678241729736,0.0,0.0,22.306349992752075
58,0.34112458268506024,0.6588754173149397,,,2.3880441188812256,0.0,0.0,21.226195573806763
59,0.34565328949831087,0.6543467105016891,,,1.5045504570007324,0.0,0.0,19.730303049087524
60,0.34728694539615956,0.6527130546038405,,,2.2384860515594482,0.0,0.0,21.019782304763794
61,0.3563474386568198,0.6436525613431802,,,1.3649094104766846,0.0,0.0,20.335830688476562
62,0.35748626832331853,0.6425137316766815,,,1.3103294372558594,0.0,0.0,22.46750831604004
63,0.36950705306171044,0.6304929469382895,,,1.8841907978057861,0.0,0.0,21.35484743118286
64,0.3743025563669355,0.6256974436330647,0.0,0.0,0.0,0.0,0.0,22.160888195037842
65,0.3799124410605023,0.6200875589394976,0.0,0.0,0.0,0.0,0.0,19.76873254776001
66,0.37992413284538445,0.6200758671546155,0.0,0.0,0.0,0.0,0.0,21.265024185180664
67,0.3845956578073517,0.6154043421926483,,,1.245096206665039,0.0,0.0,20.77818989753723
68,0.40251029548613393,0.5974897045138661,,,1.9845056533813477,0.0,0.0,19.182235956192017
69,0.4069977658299102,0.5930022341700899,,,1.8424832820892334,0.0,0.0,20.378382205963135
70,0.4106302018279372,0.5893697981720628,,,2.1572258472442627,0.0,0.0,20.241071939468384
71,0.41791081324789525,0.5820891867521047,0.0,0.0,0.0,0.0,0.0,21.40633273124695
72,0.4187864684263284,0.5812135315736716,,,1.9770686626434326,0.0,0.0,19.746995210647583
73,0.4298793398065541,0.5701206601934458,0.0,0.0,0.0,0.0,0.0,19.82309079170227
74,0.437374224344919,0.5626257756550811,0.0,0.0,0.0,0.0,0.0,20.71489191055298
75,0.4418997808066533,0.5581002191933467,,,2.4349756240844727,0.0,0.0,22.886873245239258
76,0.44957466696163456,0.5504253330383655,212.59686279296875,24024934.0,1.6977388858795166,0.0,0.0,21.1907901763916
77,0.4533060590682766,0.5466939409317234,216.0877685546875,23177060.0,1.704397201538086,0.0,0.0,20.802971124649048
78,0.45722999880852655,0.5427700011914733,219.0235595703125,22522470.0,1.6867115497589111,0.0,0.0,24.914701223373413
79,0.46021520967530977,0.5397847903246904,220.95697021484375,22114998.0,1.9222095012664795,0.0,0.0,20.60391902923584
80,0.4605416315656436,0.5394583684343565,221.15650939941406,22073880.0,1.6318273544311523,0.0,0.0,21.33874535560608
81,0.46736994567548235,0.5326300543245176,224.9312286376953,21324382.0,1.6845126152038574,0.0,0.0,22.316418647766113
82,0.47787200066954566,0.5221279993304544,229.73208618164062,20432806.0,1.7465734481811523,0.0,0.0,20.426918029785156
83,0.4879892224988296,0.5120107775011704,233.6543426513672,19740134.0,1.6295642852783203,0.0,0.0,22.86595582962036
84,0.4892792496368219,0.5107207503631782,234.11854553222656,19659736.0,1.6590731143951416,0.0,0.0,22.072248458862305
85,0.4952955796171062,0.5047044203828938,236.19607543945312,19303174.0,1.7817614078521729,0.0,0.0,24.37229871749878
86,0.50661607289937,0.49338392710063,239.77972412109375,18698094.0,1.8098621368408203,0.0,0.0,26.185792922973633
87,0.5105209255720482,0.4894790744279518,240.93431091308594,18505154.0,1.6097519397735596,0.0,0.0,22.278778791427612
88,0.5106544728015582,0.48934552719844177,240.97314453125,18498676.0,1.6727020740509033,0.0,0.0,23.41956639289856
89,0.5115481266971591,0.48845187330284096,241.23194885253906,18455538.0,1.7918097972869873,0.0,0.0,24.41126775741577
90,0.5153564152439104,0.48464358475608965,242.31468200683594,18275418.0,1.6287901401519775,0.0,0.0,23.757267236709595
91,0.5298422988923046,0.47015770110769534,246.17031860351562,17637372.0,1.6369009017944336,0.0,0.0,23.614394426345825
92,0.5329473901649595,0.4670526098350406,246.94935607910156,17508842.0,1.6250789165496826,0.0,0.0,25.180786848068237
93,0.5345654358854968,0.46543456411450324,247.349365234375,17442868.0,1.885791301727295,0.0,0.0,25.386381149291992
94,0.5430078524698067,0.45699214753019346,249.37496948242188,17108900.0,1.684335708618164,0.0,0.0,26.009613037109375
95,0.5522677542855602,0.4477322457144398,251.48858642578125,16760251.0,1.6363835334777832,208.99971312127948,20673056.804303084,78.75920796394348
96,0.5629239961551785,0.4370760038448214,253.79776000976562,16378621.0,1.8465757369995117,198.95307671259593,21586249.537600406,84.40859889984131
97,0.5689563629556474,0.43104363704435256,255.05252075195312,16170758.0,1.7600553035736084,195.03328441490106,21940783.042625923,75.53117227554321
98,0.571428897133923,0.4285711028660771,255.55665588378906,16087123.0,1.8355212211608887,193.57231480169864,22075552.77911342,84.38853645324707
99,0.5838666508741002,0.41613334912589983,258.0094909667969,15679048.0,1.5611250400543213,186.98102531365038,22722734.944756944,71.35457801818848
100,0.5866394826079393,0.4133605173920606,258.53851318359375,15590755.0,1.5533828735351562,185.63050754007875,22867356.11820493,81.78411555290222
101,0.5931236048800872,0.4068763951199128,259.75201416015625,15387806.0,1.5920979976654053,182.58567613344235,23215473.097464845,73.05433440208435
102,0.6022835384344167,0.3977164615655832,261.4130554199219,15108995.0,1.5969972610473633,178.4891417157991,23746500.401829354,85.41643905639648
103,0.6075376959280159,0.3924623040719842,262.3393859863281,14952965.0,1.6886279582977295,176.21946523893067,24080712.160270188,70.55159592628479
104,0.607998376863823,0.392001623136177,262.41973876953125,14939413.0,1.687631607055664,176.0227221750568,24111264.06947235,85.49140930175781
105,0.6088086365084554,0.39119136349154465,262.5606994628906,14915628.0,1.6040713787078857,175.6774944797078,24165526.41067362,84.28086996078491
106,0.6163465942089764,0.3836534057910235,263.8519287109375,14697307.0,1.63869309425354,172.5100214626131,24705800.665169995,79.4367733001709
107,0.6295712454510634,0.3704287545489367,266.033935546875,14326424.0,1.7532877922058105,167.10025882648816,25846192.46571567,81.66681981086731
108,0.6300096012101766,0.36999039878982354,266.10455322265625,14314381.0,1.6163029670715332,166.92335378479342,25889077.08619771,66.98945713043213
109,0.6330743003547866,0.3669256996452133,266.59521484375,14230612.0,1.8342130184173584,165.68995437424996,26199406.89735543,74.2535834312439
110,0.642468159422357,0.357531840577643,268.06787109375,13978387.0,1.6070733070373535,161.9401909258563,27278568.11801798,87.76509833335876
111,0.6914065774294282,0.3085934225705719,275.06927490234375,12761630.0,1.695568561553955,0.0,0.0,41.21193265914917
112,0.7037729960022686,0.29622700399773133,276.6839599609375,12476674.0,1.5522711277008057,0.0,0.0,37.87403869628906
113,0.7065752247819489,0.2934247752180512,277.04217529296875,12413229.0,1.5402958393096924,0.0,0.0,42.41312003135681
114,0.7205374344937038,0.27946256550629617,278.7868347167969,12103033.0,1.599353313446045,0.0,0.0,39.336474895477295
115,0.7251288612955372,0.27487113870446267,279.346435546875,12003112.0,1.5668418407440186,0.0,0.0,40.15005111694336
116,0.7613304477508482,0.2386695522491519,283.53436279296875,11248764.0,1.6450145244598389,0.0,0.0,38.580867767333984
117,0.7647311473189052,0.2352688526810949,283.90863037109375,11180779.0,1.6184630393981934,0.0,0.0,38.07616710662842
118,0.7716852530251966,0.22831474697480333,284.6644592285156,11043205.0,1.650975227355957,0.0,0.0,39.02045798301697
119,0.7799105614592848,0.22008943854071517,285.54229736328125,10882937.0,1.5641224384307861,0.0,0.0,39.42068839073181
120,0.7804854299925179,0.2195145700074822,285.60302734375,10871834.0,1.5323684215545654,0.0,0.0,37.93224358558655
121,0.8160178299890545,0.18398217001094552,289.203125,10209039.0,1.5805449485778809,286.9393992574999,10343740.49380206,79.40619707107544
122,0.8176818674281723,0.18231813257182772,289.3647155761719,10179086.0,1.6200671195983887,0.0,0.0,35.81478428840637
123,0.8235324408445541,0.17646755915544599,289.92816162109375,10074512.0,1.5999531745910645,0.0,0.0,32.971033573150635
124,0.8495900024062467,0.15040999759375315,292.3522033691406,9622201.0,1.6800742149353027,290.8257697674762,9707763.246864878,81.8867781162262
125,0.8526234949583027,0.14737650504169728,292.6257019042969,9570922.0,1.6194498538970947,291.1587871131778,9652692.463992514,72.47823810577393
126,0.8666556556967566,0.13334434430324335,293.8684997558594,9337294.0,1.560722827911377,0.0,0.0,35.61249327659607
127,0.8746728956516635,0.1253271043483364,294.5625,9206388.0,1.7055139541625977,0.0,0.0,39.344218254089355
128,0.8827859192419127,0.11721408075808738,295.2532958984375,9075770.0,1.6016969680786133,0.0,0.0,57.402255058288574
129,0.8844041211028003,0.11559587889719972,295.3897399902344,9049937.0,1.5429704189300537,0.0,0.0,60.92147135734558
130,0.8947972687900878,0.10520273120991219,296.2554931640625,8885724.0,1.5392327308654785,0.0,0.0,51.500526666641235
131,0.8952015877358289,0.104798412264171,296.288818359375,8879394.0,1.548410415649414,0.0,0.0,55.92035126686096
132,0.9164373165158487,0.08356268348415138,298.001953125,8552989.0,1.6346352100372314,0.0,0.0,57.8162739276886
133,0.9197437589909192,0.08025624100908078,298.2623596191406,8503207.0,1.5661563873291016,0.0,0.0,55.076810359954834
134,0.9201036978416275,0.07989630215837246,298.2906188964844,8497804.0,1.7428019046783447,0.0,0.0,58.37757706642151
135,0.9278202224494692,0.07217977755053076,298.8915100097656,8382753.5,1.5206003189086914,0.0,0.0,56.783804178237915
136,0.928710145358699,0.07128985464130097,298.9602355957031,8369579.0,1.5229847431182861,0.0,0.0,49.577308893203735
137,0.9304507395450023,0.06954926045499764,299.0943298339844,8343868.0,1.5123472213745117,298.756930347186,8360047.357429169,81.77079725265503
138,0.9322507493773676,0.06774925062263235,299.2325439453125,8317356.5,1.5284919738769531,0.0,0.0,54.65039110183716
139,0.9327361378796519,0.06726386212034817,299.26971435546875,8310220.5,1.5485658645629883,0.0,0.0,54.19534611701965
140,0.9474805433313754,0.05251945666862446,300.38323974609375,8096145.0,1.520859956741333,0.0,0.0,54.35196876525879
141,0.9580902868325565,0.04190971316744359,301.16571044921875,7945242.0,1.5421197414398193,0.0,0.0,57.565356969833374
142,0.959433210706275,0.040566789293725064,301.263671875,7926325.0,1.5241785049438477,0.0,0.0,55.089176654815674
143,0.9600773819196645,0.03992261808033551,301.3105773925781,7917265.0,1.5278830528259277,301.1977431154037,7922356.312849022,91.35089159011841
144,0.971551344395611,0.028448655604389014,302.13671875,7757445.0,1.542729377746582,0.0,0.0,53.873178005218506
145,0.9846872230548404,0.015312776945159758,303.0616455078125,7578011.5,1.5400261878967285,0.0,0.0,50.78736591339111
146,0.9860594873014613,0.013940512698538646,303.1570129394531,7559480.0,1.5366308689117432,0.0,0.0,52.917813539505005
147,0.9876646152391259,0.012335384760874113,303.2682800292969,7537854.0,1.5317912101745605,0.0,0.0,49.98515582084656
148,0.9901238547025893,0.009876145297410658,303.4381103515625,7504825.5,1.5484912395477295,0.0,0.0,51.77509593963623
149,0.9933623957344067,0.006637604265593278,303.66064453125,7461524.0,1.5280992984771729,0.0,0.0,51.96654438972473
