,Ethane,Propane,nButane,nPentane,Tc_NR,Pc_NR,Time,Tc_OPT,Pc_OPT,Time
13,0.024262829023129272,0.557177284009109,0.17105657960672013,0.24750330736104165,413.5777587890625,4503853.5,16.144838094711304,413.67029561030694,4502451.024900172,104.50305604934692
14,0.02721720809816006,0.6412290139790918,0.06756604268452157,0.26398773523822655,410.25262451171875,4600931.0,15.537910461425781,410.3876593232986,4599074.608418245,109.25983810424805
15,0.02723161299906943,0.8411771660187863,0.11346708628753581,0.018124134694608378,379.6850891113281,4389648.0,14.994322776794434,379.69527197623665,4389620.82155294,115.25138235092163
16,0.030362420051622676,0.6978081572263565,0.012206678765410591,0.2596227439566103,406.77020263671875,4657608.5,16.418394327163696,406.93649014314065,4655549.915564217,105.49117588996887
17,0.0320970115747699,0.6442527803145048,0.01626826623315862,0.3073819418775665,412.6121520996094,4643670.5,15.05637526512146,0.0,0.0,51.34426236152649
18,0.033098233946902006,0.2598421405871481,0.480390141373052,0.22666948409289797,425.2253112792969,4213601.5,16.89913249015808,0.0,0.0,73.92382550239563
19,0.04093072355965911,0.38346932047757115,0.1773358714945402,0.3982640844682296,429.3488464355469,4393046.0,16.132551908493042,0.0,0.0,68.74591398239136
20,0.04220382676207509,0.2608198479833739,0.093048860465559,0.6039274647889921,444.53216552734375,4170586.5,16.29126787185669,444.5532429882918,4169916.3465099707,98.3063976764679
21,0.04419653211749354,0.6111441769423497,0.3413269504991529,0.0033323404410037787,391.4571228027344,4389465.5,15.65413784980774,391.4586777848913,4389447.520197798,107.583167552948
22,0.051889453516173786,0.13479679763115934,0.8001124133396224,0.013201335513044565,416.6758117675781,4108707.75,16.93006205558777,416.6768865961377,4108671.0861906,111.37635087966919
23,0.05551983371210615,0.07603235926511331,0.6658818803880169,0.20256592663476372,430.0524597167969,4080550.5,15.334403991699219,0.0,0.0,71.06376934051514
24,0.0563840023661389,0.27180521765510374,0.606953629752256,0.06485715022650156,413.1923828125,4269977.5,17.327436923980713,413.2042114068643,4269685.445081897,114.39147853851318
25,0.059194800221803255,0.6714938058873225,0.06048032282410547,0.2088310710667688,402.176513671875,4693945.5,16.172271013259888,0.0,0.0,68.30585217475891
26,0.06339232611759521,0.7634849895610945,0.11750455235111856,0.05561813197019188,384.283203125,4538469.5,17.416602849960327,384.3314071085934,4538118.895438507,107.52597999572754
27,0.06770954759110422,0.21682573848526426,0.30197344671156434,0.41349126721206725,435.22021484375,4277316.5,16.483410358428955,0.0,0.0,75.46661305427551
28,0.06927671740502611,0.020502503058591807,0.5491688654170307,0.3610519141193513,439.68157958984375,4031281.75,15.570971488952637,0.0,0.0,64.85337495803833
29,0.07121993291090979,0.42348291284556094,0.0021753372670831636,0.5031218169764461,431.72381591796875,4558001.5,17.75016212463379,0.0,0.0,452.1322886943817
30,0.07482147573782741,0.24753015934047906,0.541015373436993,0.13663299148470043,417.5933837890625,4337953.0,16.62530493736267,0.0,0.0,66.7765622138977
31,0.08000391018461935,0.017943109675720402,0.6261008966804581,0.2759520834592022,434.85516357421875,4091313.25,16.390362977981567,0.0,0.0,71.05392479896545
32,0.0812579358843225,0.04995215269001795,0.7298220596942792,0.13896785173138052,426.0015869140625,4146700.5,16.524720907211304,0.0,0.0,64.12012243270874
33,0.08324281844477605,0.026095827710785748,0.021238785301152658,0.8694225685432857,461.4588317871094,3826319.75,16.60903286933899,0.0,0.0,448.87298679351807
34,0.08388298645202517,0.49386074447697914,0.3963930849899257,0.02586318408107012,396.4825439453125,4481267.0,16.275073766708374,0.0,0.0,64.87755513191223
35,0.08526692402691838,0.3784912780329541,0.2692474190715514,0.2669943788685762,418.91778564453125,4551249.5,15.140313148498535,0.0,0.0,64.58556652069092
36,0.09082426091330216,0.12322502767651106,0.3882232074789394,0.39772750393124734,436.6624450683594,4246660.0,15.381084680557251,0.0,0.0,61.92199420928955
37,0.09168946120415922,0.2812663200387787,0.30115660534487193,0.3258876134121902,426.3503112792969,4468396.5,15.380910873413086,0.0,0.0,65.68614530563354
38,0.0941824215930503,0.3586400263647409,0.19426820048305568,0.35290935155915304,424.4231262207031,4575638.5,15.224162578582764,0.0,0.0,63.55953550338745
39,0.0945311986070545,0.2416500066332581,0.2297530639995056,0.4340657307601819,433.83978271484375,4416367.0,16.143926858901978,0.0,0.0,68.78386640548706
40,0.10049926234665725,0.43832095602294835,0.05376148514200027,0.4074182964883942,423.72314453125,4704620.0,6.526043176651001,423.8567433615716,4701057.458688334,76.06207823753357
41,0.10177068312502449,0.559031621807074,0.31752873076755733,0.02166896430034416,390.60186767578125,4547276.5,6.561878442764282,390.6173065361175,4547035.19203607,107.44750428199768
42,0.10210732462066836,0.6068840703531263,0.2722550688233387,0.01875353620286649,387.3429260253906,4552931.0,6.6235127449035645,387.3575916971672,4552726.987166595,92.45326542854309
43,0.10219726685084911,0.5903907834892195,0.07406849661439618,0.23334345304553525,404.7221984863281,4799935.5,6.410007953643799,0.0,0.0,55.069801568984985
44,0.10253735463891236,0.037318714343325544,0.314988600331306,0.5451553306864562,446.37689208984375,4116771.5,6.590051174163818,0.0,0.0,34.13580012321472
45,0.10568450645619124,0.45510453774547827,0.38200147584570554,0.057209479952625084,399.11944580078125,4559606.0,6.494971513748169,0.0,0.0,54.8330659866333
46,0.10648175378213148,0.4790989427112564,0.1838997514807508,0.2305195520258614,410.0595397949219,4718373.5,6.433359146118164,0.0,0.0,54.808844566345215
47,0.11340257995918188,0.21371080025466965,0.25860581230921054,0.4142808074769379,432.77740478515625,4459743.5,6.609646320343018,0.0,0.0,56.79522943496704
48,0.11507956887219416,0.41294717008152,0.007583338559480015,0.4643899224868057,427.24273681640625,4732793.5,6.753616094589233,0.0,0.0,58.73489785194397
49,0.11802798642111387,0.5884690875214184,0.14225124537524783,0.15125168068221995,397.4171142578125,4771384.0,6.517815828323364,397.56190876014716,4769081.466348678,88.29761338233948
50,0.12098572233123839,0.20585006275975817,0.30047460557221095,0.37268960933679246,430.3482360839844,4486540.0,6.851121187210083,0.0,0.0,58.19678020477295
51,0.12595478052560205,0.27859693761719373,0.0269240846129576,0.5685241972442466,437.779296875,4566308.5,6.712848901748657,0.0,0.0,55.90879511833191
52,0.12657399754359788,0.09241202307091302,0.2228264602828183,0.5581875191026708,443.97552490234375,4293098.0,6.822408199310303,444.00028212780194,4292023.036805056,104.53199648857117
53,0.132626924517375,0.43032950957377225,0.0663114005419149,0.3707321653669379,419.621826171875,4820996.5,6.6396613121032715,0.0,0.0,62.3709671497345
54,0.14740696075147527,0.42431941284655467,0.2690588669860467,0.15921475941592342,404.6650085449219,4767233.5,6.880687236785889,0.0,0.0,53.8254075050354
55,0.14779681941039288,0.11831302608731864,0.23790642990042762,0.49598372460186096,438.8433532714844,4446511.5,6.872941255569458,438.8863200580223,4444718.338633236,86.15689587593079
56,0.15146397562362934,0.48783812169941904,0.20172576963069325,0.15897213304625857,400.77569580078125,4825912.5,6.322765588760376,0.0,0.0,55.871116399765015
57,0.15637186143029536,0.4898230409810915,0.2527859832609107,0.10101911432770243,395.8497619628906,4778779.0,6.530585527420044,0.0,0.0,52.91173434257507
58,0.15736332297431757,0.09872391638133382,0.39745633919637846,0.3464564214479701,431.06561279296875,4495389.5,6.821574687957764,0.0,0.0,56.925678730010986
59,0.16046783094785955,0.04372122932529813,0.6703718387873202,0.12543910093952218,420.33477783203125,4433526.5,6.792884349822998,420.35865646246094,4432567.380797297,145.26048707962036
60,0.1615900452400718,0.43701678488939927,0.24796655325179265,0.15342661661873624,402.3388366699219,4819616.5,6.4326324462890625,0.0,0.0,55.84887623786926
61,0.16172529556216114,0.12131477308374365,0.27556235523641776,0.4413975761176775,435.0914306640625,4526551.5,6.863384008407593,435.1465156906136,4524308.327754982,91.18856477737427
62,0.17126908881647246,0.16374615325403916,0.376769354788626,0.2882154031408624,424.07989501953125,4639388.5,6.837982416152954,0.0,0.0,60.48586940765381
63,0.17678298392960784,0.08434714176701912,0.6783537386258068,0.06051613567756617,413.137451171875,4514008.0,6.915130138397217,413.15515546791835,4513324.344922125,89.7864134311676
64,0.1781439554315687,0.3189102215596583,0.11991031427120549,0.3830355087375676,422.36083984375,4872499.0,6.735245227813721,0.0,0.0,61.90229773521423
65,0.1909257787979855,0.3185650353463147,0.3195788465310459,0.17093033932465393,407.5576171875,4841872.0,6.406938314437866,0.0,0.0,54.79644417762756
66,0.1936126860217785,0.26998646633398665,0.19336266542448946,0.34303818221974536,421.07684326171875,4869921.0,6.731395959854126,421.2259450222374,4864956.340860955,81.87339186668396
67,0.19481017653827887,0.4281190105662812,0.1249927318558135,0.25207808103962653,407.06146240234375,5009608.5,6.496885538101196,0.0,0.0,54.81100916862488
68,0.2019065605836142,0.03289008361772398,0.37919586779074255,0.3860074880079192,433.25762939453125,4583752.0,6.8670814037323,0.0,0.0,57.53385305404663
69,0.21020203538863996,0.09421014729466892,0.22870672540529227,0.4668810919113988,434.74066162109375,4689464.5,7.059882879257202,0.0,0.0,37.01266813278198
70,0.21360194258864107,0.07245143266464847,0.20474247335850487,0.5092041513882056,437.6568603515625,4658745.0,6.5695295333862305,0.0,0.0,59.50993633270264
71,0.2201783231558421,0.5813584799466367,0.02116056086336798,0.17730263603415328,390.0907287597656,5107712.0,7.13807225227356,0.0,0.0,54.19544267654419
72,0.2233827111693521,0.15000351241312251,0.42679425292891077,0.19981952348861462,415.5541687011719,4812463.5,6.705307722091675,415.6493572833772,4809104.261705797,94.03930163383484
73,0.22428159966033295,0.4767385612183374,0.26076794601840175,0.03821189310292783,384.8990173339844,4864319.0,6.604013204574585,0.0,0.0,53.26605486869812
74,0.2249030237589419,0.12041296675912612,0.43119695185076107,0.22348705763117113,418.38604736328125,4792468.5,6.608470678329468,0.0,0.0,34.163169384002686
75,0.23762801680719264,0.6026865826566558,0.019563841105929042,0.14012155943022245,383.7740173339844,5093092.0,6.594882011413574,0.0,0.0,53.805521726608276
76,0.24075116627089566,0.10134023591162476,0.3389066116618845,0.319001986155595,424.0667419433594,4848586.0,6.617411136627197,0.0,0.0,56.18801474571228
77,0.2422727884580164,0.08867968100877925,0.1080505161757032,0.560997014357501,438.1651916503906,4793959.0,6.925274848937988,438.2555393814465,4789629.557030059,78.96596884727478
78,0.24410171698994607,0.046263919292600215,0.5333941913375334,0.17624017237992026,417.5274963378906,4770614.0,7.062042236328125,417.5975301559122,4767813.939535361,109.43375587463379
79,0.24681338546782985,0.431208867127248,0.17708363575675576,0.14489411164816637,394.2401123046875,5082425.5,6.894079208374023,0.0,0.0,58.28414463996887
80,0.2536417684643516,0.06778676057490567,0.2488559033951747,0.429715567565568,431.15478515625,4850221.5,6.492061614990234,0.0,0.0,56.339237451553345
81,0.260871006066742,0.23521303298014198,0.23658086244678223,0.2673350985063338,412.891845703125,5081724.5,6.243470907211304,413.09814352956636,5074939.12650061,75.5469925403595
82,0.2638935306123568,0.20691570566953893,0.39349361440402303,0.1356971493140813,405.0014953613281,4983189.0,6.28551459312439,0.0,0.0,52.39829111099243
83,0.2687467706513708,0.5120586881864406,0.14430416846232644,0.07489037269986215,380.9050598144531,5037579.0,6.289457082748413,0.0,0.0,56.20421528816223
84,0.2743785759285577,0.5389229374194147,0.0624684638266795,0.12423002282534805,382.7451477050781,5150292.5,6.157403945922852,0.0,0.0,60.019057273864746
85,0.2776080169608368,0.3161820679239071,0.0667585559788731,0.33945135913638297,412.2585144042969,5273777.0,6.308074235916138,0.0,0.0,36.95735573768616
86,0.28893527544943043,0.14048179866916902,0.32131973152558907,0.24926319435581146,414.309814453125,5082142.5,6.238732099533081,414.4872324689932,5075704.61399794,81.86673831939697
87,0.29570161810155643,0.47816846956503134,0.040801002935000635,0.18532890939841157,389.6643371582031,5309062.5,6.208147764205933,390.08349148890056,5300828.1409375,118.00454688072205
88,0.29641194785117714,0.5766523432863961,0.08229200359642173,0.04464370526600504,370.234619140625,4989799.0,6.746015787124634,0.0,0.0,52.25234770774841
89,0.29797494923777607,0.3519708331507152,0.2935127284939972,0.05654148911751143,386.9581604003906,5068340.5,6.359213590621948,0.0,0.0,42.360482931137085
90,0.30616779866189386,0.04809588900726674,0.501135535232079,0.14460077709876043,410.62506103515625,5001338.0,6.620934009552002,410.7282752696247,4997419.595222376,97.53627347946167
91,0.3097985119553272,0.3342824385237226,0.2006265000422065,0.1552925494787436,394.908935546875,5248635.0,6.407066583633423,0.0,0.0,39.40002703666687
92,0.3099818604091666,0.3415401190264979,0.2549672811544927,0.0935107394098427,389.4676208496094,5161297.5,6.279865026473999,0.0,0.0,60.12423014640808
93,0.3111939025375922,0.19507027190159834,0.19098100044208255,0.3027548251187268,413.3695373535156,5258875.5,6.273195505142212,413.64567670293843,5249164.32319925,76.9158046245575
94,0.31754329118363167,0.03565804844352872,0.22647970209453333,0.4203189582783062,427.9210205078125,5091317.0,6.7133400440216064,0.0,0.0,60.629364013671875
95,0.3205740021291318,0.2141228695360273,0.08703052349386702,0.3782726048409738,416.70281982421875,5349605.5,6.544884204864502,0.0,0.0,57.42723870277405
96,0.332723663586371,0.10323840807245328,0.5305259282805025,0.03351200006067315,397.19818115234375,5044311.5,6.6462531089782715,397.2383396359095,5043040.569074497,89.1277801990509
97,0.33553821956228846,0.22171940184805874,0.14293967916186454,0.2998026994277881,409.7840881347656,5388543.0,6.349862098693848,410.1418870314383,5376547.147734296,92.24020957946777
98,0.3392869929063989,0.09790904274608894,0.4746709887508081,0.08813297559670417,401.05596923828125,5123046.0,6.769625425338745,401.1593792110522,5119660.935675852,82.67263460159302
99,0.3404513442996207,0.010608084196690537,0.2615111180189181,0.38742945348477065,425.5431213378906,5161068.0,6.486439228057861,425.7274808695651,5152605.200960111,89.04656434059143
100,0.34061207127099863,0.49815457144584335,0.014629418239778896,0.14660393904337896,380.1542663574219,5356749.0,6.743159532546997,0.0,0.0,60.41216468811035
101,0.3409619053308843,0.1448513343913482,0.5028384606510574,0.011348299626710117,392.1316833496094,5059925.5,6.77929162979126,0.0,0.0,36.03288912773132
102,0.3413232354785983,0.11595040794583264,0.26237243806679306,0.2803539185087761,413.5480651855469,5283865.5,6.362615585327148,0.0,0.0,55.030054569244385
103,0.34821033478845037,0.21221195418379513,0.04792047569022557,0.391657235337529,415.53863525390625,5473712.5,6.329639434814453,415.9456668664779,5458611.694057837,79.48891949653625
104,0.3484314148940103,0.27358939856919595,0.19478905276821556,0.18319013376857832,397.0736083984375,5379205.5,6.870382070541382,0.0,0.0,62.53547644615173
105,0.34875832041612215,0.23928416789849377,0.1356734153277575,0.2762840963576267,406.01849365234375,5444561.5,6.483844757080078,0.0,0.0,59.354305267333984
106,0.3507688979529033,0.4153498278355126,0.208331989610934,0.025549284600650302,373.9385986328125,5109515.0,6.692237138748169,0.0,0.0,49.787883043289185
107,0.3576553902111884,0.5271695142444605,0.03262251633830306,0.08255257920604814,370.0924072265625,5214648.5,6.223851919174194,0.0,0.0,55.72066569328308
108,0.3637017327723447,0.36671885093543866,0.01798263803201494,0.25159677826020166,395.2165222167969,5576606.0,6.5003228187561035,0.0,0.0,35.634052991867065
109,0.3778687933413677,0.27202540591233126,0.1258260358566021,0.22427976488969895,397.5345458984375,5532218.0,6.448255777359009,0.0,0.0,56.1943633556366
110,0.3868241675611387,0.36955962467778253,0.14085870393490313,0.10275750382617563,380.0907287597656,5382208.5,6.636139392852783,0.0,0.0,57.81091356277466
111,0.3873226574796681,0.5102828028082578,0.059428880921130106,0.04296565879094408,363.719482421875,5138500.0,6.514435768127441,0.0,0.0,50.90467810630798
112,0.3904926361060149,0.443344465978944,0.06685412419820658,0.09930877371683443,373.98876953125,5360572.5,6.654817819595337,0.0,0.0,35.928396224975586
113,0.40135568411738876,0.12117309622155462,0.008951774824816397,0.4685194448362404,421.0645446777344,5609717.5,6.857415199279785,421.498457137651,5590989.244469807,76.0239839553833
114,0.40420786324499597,0.016153630290815933,0.5218761434915503,0.05776236297263779,397.5834045410156,5258794.5,7.002023935317993,0.0,0.0,31.453968048095703
115,0.4051701190452739,0.22927387203845337,0.11959512469083791,0.245960884225435,399.18994140625,5627519.0,6.4964940547943115,0.0,0.0,56.80899977684021
116,0.40684994201293867,0.1879375036941856,0.13807677242518443,0.2671357818676914,403.090087890625,5620893.5,7.001591205596924,403.58444024452325,5605095.000904679,98.17944264411926
117,0.40819799651262023,0.2769144736258087,0.08100444411902562,0.23388308574254554,395.01239013671875,5656262.5,6.573770523071289,395.60402190721237,5640586.441820275,74.40330362319946
118,0.40828833022534206,0.001402462880395922,0.3151132447996438,0.2751959620946182,413.7992248535156,5431695.0,6.456387996673584,414.0801132176345,5420163.924334038,76.50616431236267
119,0.42352265547342033,0.08312292810450152,0.4160881204504861,0.07726629597159208,393.1419372558594,5385242.0,6.7429726123809814,0.0,0.0,57.78681755065918
120,0.4321158193033516,0.3346396376588015,0.19433389617153618,0.03891064686631062,371.39910888671875,5321210.5,6.195274591445923,0.0,0.0,56.253173828125
121,0.43306592320224024,0.0986524364428922,0.4585225746583931,0.009759065696474653,385.5448303222656,5305368.0,6.6252312660217285,385.567975378552,5304802.660101809,84.10125946998596
122,0.4423354601014898,0.2025800725411666,0.23583042438987165,0.11925404296747187,386.89459228515625,5553916.0,6.179750204086304,387.24850150534763,5545737.444567561,76.44252848625183
123,0.44436118606987174,0.04741060480087514,0.07819830919899971,0.4300298999302533,418.96343994140625,5702836.5,6.4385085105896,419.4264153271928,5682436.842474852,77.89753222465515
124,0.44973197802083636,0.39889499030858744,0.0396613461881412,0.11171168548243486,371.2370300292969,5521066.0,6.220524549484253,371.7518434118644,5514030.166364446,97.29211711883545
125,0.4534701112697424,0.026479908973155674,0.25400778672157126,0.2660421930355309,408.0559997558594,5650683.0,6.298320055007935,0.0,0.0,62.30838203430176
126,0.4557691996589406,0.08889881415617726,0.03163450525168873,0.4236974809331934,415.51025390625,5814899.5,6.533526420593262,416.08521231980615,5790912.676684499,78.24202275276184
127,0.45956944286356577,0.08031072112800575,0.42518869161174117,0.034931144396687416,386.090087890625,5422738.5,6.220180988311768,386.18225003267986,5420477.865742493,72.10152840614319
128,0.4596993687899032,0.1050943083718807,0.35110831493756833,0.08409800790064766,388.58160400390625,5517792.5,6.270238637924194,388.8076183498526,5512044.568746664,91.14042735099792
129,0.47483604233184473,0.17610917389524264,0.08467293771696123,0.26438184605595133,397.1167907714844,5875152.0,6.224702835083008,397.84491646714747,5853373.251267802,75.66303420066833
130,0.4753019394326432,0.1747482626611905,0.24236389904867583,0.10758589885749048,384.18914794921875,5621009.0,6.373228549957275,384.5559743903726,5612957.634101737,110.26531600952148
131,0.4923253659723221,0.278927879428457,0.03207144213517861,0.19667531246404232,382.75506591796875,5863191.5,6.398383855819702,383.60740954676106,5845366.484834719,85.18118953704834
132,0.49816240045875154,0.2759632299648778,0.040489389883619324,0.18538497969275133,381.2947082519531,5854315.0,6.3126184940338135,0.0,0.0,59.84863257408142
133,0.5012536914158382,0.054072325073342274,0.031492556604580176,0.4131814269062392,412.8876647949219,5980531.0,6.306184768676758,413.5842880836823,5951518.676813751,65.99672365188599
134,0.5090111734016173,0.12689505667998652,0.16524356978467145,0.19885020013372479,391.492431640625,5877533.5,6.2811431884765625,0.0,0.0,65.07149386405945
135,0.5103603779149503,0.03218206745490855,0.08494351819330978,0.37251403643683134,410.4366149902344,5975606.0,6.305965423583984,411.11917938325706,5947984.065917812,71.69516897201538
136,0.5140904822664832,0.04653517899187292,0.042134995539518355,0.3972393432021256,411.08001708984375,6024427.5,6.614335060119629,411.81746100670694,5994289.062252831,66.848872423172
137,0.5495695690019397,0.2806163132117732,0.11949269520598109,0.05032142258030612,361.5378112792969,5542619.5,6.2513227462768555,361.84415583816025,5540077.963544201,81.3757221698761
138,0.5539894459386384,0.282098197186381,0.07932572217561568,0.08458663469936499,364.30316162109375,5669117.0,6.234731435775757,364.8375140318026,5663633.780264508,83.09714436531067
139,0.5554388226147426,0.36822181906520396,0.02979730653729446,0.04654205178275887,352.7077331542969,5396772.5,6.187582492828369,0.0,0.0,61.677669286727905
140,0.5657143577273558,0.09754829527136706,0.07267542764859221,0.2640619193526849,392.8218078613281,6169035.5,6.239955425262451,393.83225799739097,6139257.677607801,83.73346447944641
141,0.5773308408275978,0.0072669900357573034,0.3145557996925303,0.10084636944411458,383.8341979980469,5879441.0,6.339800119400024,384.255281757458,5869589.811757803,75.15521550178528
142,0.5863911814690042,0.047085495743948796,0.20590934518437198,0.16061397760267512,385.23321533203125,6036643.0,6.316192626953125,385.95058100160094,6019106.805092063,76.85073018074036
143,0.601073736173768,0.09007820318476573,0.1385528923939986,0.17029516824746754,381.31964111328125,6106240.5,6.253399133682251,382.2191575237829,6086570.698602475,73.829336643219
144,0.6352869292014637,0.01837258476299273,0.32516572649301356,0.021174759542530047,368.55035400390625,5794695.5,6.303392648696899,368.6834125020599,5793163.513440501,73.74848222732544
145,0.6672262060596572,0.003686707373588286,0.1909039216033882,0.13818316496336622,376.8001708984375,6213653.0,6.383365631103516,377.69449953625747,6196473.475071587,72.03101134300232
146,0.6730706560735422,0.04298190553608194,0.24925364807885697,0.034693790311518785,362.8145446777344,5864553.0,6.256130933761597,363.08596933952833,5862550.120095234,67.37598896026611
147,0.6934403630795379,0.1059996981944549,0.028199904993028713,0.17236003373297829,368.5978698730469,6322709.0,6.265799045562744,370.0972696913274,6300643.676670488,73.07688307762146
148,0.6973282521717058,0.2689168408455984,0.02839808600786744,0.005356820974828276,334.60552978515625,5215880.0,6.330186367034912,334.6436905887285,5216004.438063681,77.9280354976654
149,0.7469481043743486,0.1377564770768973,0.03694422956036141,0.07835118898839263,348.1291809082031,5903996.0,6.316185235977173,349.0411481167272,5903583.186809558,76.13377976417542
