,Methane,Ethane,Propane,Tc_NR,Pc_NR,Time,Tc_OPT,Pc_OPT,Time
40,0.15837694217888795,0.32535569082848165,0.5162673669926303,339.08489990234375,5904651.5,3.411669969558716,0.0,0.0,59.48503756523132
41,0.1607775851784484,0.6271826395635487,0.2120397752580029,315.4180603027344,5966703.5,3.3221187591552734,0.0,0.0,62.41588306427002
42,0.1681771922780235,0.34965239914189344,0.48217040858008287,336.3267517089844,5999151.0,3.3120205402374268,0.0,0.0,55.53965616226196
43,0.17716101815959587,0.8121392262139397,0.010699755626464242,295.0738525390625,5683593.5,3.5451529026031494,295.0845847162472,5682969.012237139,87.28962922096252
44,0.1817417341376568,0.4439960930008653,0.37426217286147806,327.7254333496094,6145059.0,3.3791825771331787,0.0,0.0,59.24487018585205
45,0.18286562845596727,0.08026975477071825,0.7368646167733145,352.307373046875,5777752.5,3.529449224472046,352.34491039090614,5774215.922728818,73.76162791252136
46,0.18801672720988946,0.6882462119948991,0.12373706079521135,305.736328125,6006496.5,3.348630428314209,0.0,0.0,61.46656131744385
47,0.19065717138508997,0.12383091260373119,0.6855119160111789,348.9730224609375,5910492.0,3.482628345489502,349.02965406791634,5905454.189874254,87.4485456943512
48,0.1945151356125516,0.7835101133604383,0.021974751027010166,295.0438537597656,5795704.5,3.5590217113494873,295.0704504717002,5794247.105200559,78.72267365455627
49,0.1948525147619831,0.37253854765362276,0.4326089375843942,331.5923767089844,6210535.5,3.3381519317626953,0.0,0.0,36.530619382858276
50,0.20262286283832712,0.35989152763373916,0.43748560952793364,331.616455078125,6260532.0,3.371699333190918,0.0,0.0,33.328678607940674
51,0.20596486606849487,0.667956941129905,0.12607819280160015,304.8226318359375,6109058.0,3.342597246170044,304.9807829720448,6101250.668259073,106.73052072525024
52,0.2064141623105145,0.3031224009615337,0.4904634367279519,335.36322021484375,6250807.0,3.371579885482788,0.0,0.0,35.18594765663147
53,0.20836113661844172,0.5825494995482369,0.20908936383332138,312.4566650390625,6248252.5,3.3517792224884033,312.6745610722945,6236867.151937574,86.34617567062378
54,0.2124211127720936,0.7331174503225636,0.054461436905342824,297.19598388671875,5974567.0,3.374122142791748,297.2742899782219,5970599.130838826,89.49258542060852
55,0.22367277839863758,0.24560777888615123,0.5307194427152113,337.5445556640625,6334900.5,3.3277478218078613,0.0,0.0,54.794843673706055
56,0.23322192759900337,0.22309197911189296,0.5436860932891039,338.0808410644531,6389236.5,3.3517322540283203,338.2472772192102,6376077.238501791,102.81219244003296
57,0.23346919754305565,0.3573207056210403,0.409210096835904,328.0278015136719,6484518.5,3.397918462753296,0.0,0.0,54.661229848861694
58,0.23985262812984934,0.07441983357106464,0.6857275382990862,347.3864440917969,6250516.0,3.6444244384765625,347.48215050902166,6241496.795600921,81.39763808250427
59,0.24089427222991497,0.04715599546704793,0.711949732303037,349.00823974609375,6216183.0,3.5003461837768555,349.0925002645429,6207977.456023648,70.98003935813904
60,0.24093123736069316,0.4768535217041167,0.2822152409351902,317.10052490234375,6517905.5,3.4097988605499268,0.0,0.0,55.898630142211914
61,0.24633510122551797,0.4761406517317232,0.27752424704275885,316.3835754394531,6550186.0,3.365718126296997,316.69475710241124,6532074.045452122,103.81964468955994
62,0.2471730145958024,0.30088744968816933,0.4519395357160282,330.711181640625,6562052.0,3.362910747528076,0.0,0.0,57.71367430686951
63,0.24776303445689007,0.033179098207818974,0.719057867335291,349.2304992675781,6253239.0,3.5596179962158203,349.3175871763381,6244631.000013191,77.15779399871826
64,0.24857872243557289,0.48743955921543164,0.26398171834899553,315.052978515625,6554397.5,3.4486074447631836,0.0,0.0,56.33759880065918
65,0.2487056072973909,0.648016100390814,0.10327829231179507,299.6996154785156,6290379.5,3.405444622039795,299.8890480065862,6281053.741088435,102.30178117752075
66,0.2505111089404102,0.2764733673708539,0.473015523688736,332.1687927246094,6572995.0,3.3632023334503174,0.0,0.0,56.7075777053833
67,0.25311173248242075,0.07274058594636144,0.674147681571218,346.1900939941406,6363072.0,3.6338553428649902,346.30577251796416,6352185.932055421,74.47712421417236
68,0.2543715583029046,0.15699300422913218,0.5886354374679633,340.3997497558594,6490225.0,3.4360761642456055,340.5697158865743,6475741.178044409,83.22515964508057
69,0.25543256358965755,0.6201943792718799,0.12437305713846253,301.3764343261719,6378655.5,3.3469009399414062,301.60760376750727,6367162.4929423705,85.03608846664429
70,0.26472719603434214,0.24343132585816832,0.4918414781074895,332.9574890136719,6662136.5,3.4302544593811035,333.21481635071837,6642368.650493801,87.65797185897827
71,0.2887712152737645,0.059970433637816546,0.6512583510884191,343.3908386230469,6659139.5,3.546243667602539,343.5698125587639,6642243.665038258,73.83299970626831
72,0.2941144351684803,0.3022875704503306,0.40359799438118926,324.5633239746094,6917247.0,3.430933952331543,0.0,0.0,60.84905433654785
73,0.3054276986370055,0.48218394787260327,0.21238835349039134,306.7190856933594,6856552.0,3.3299202919006348,0.0,0.0,55.09914445877075
74,0.31589576007767156,0.19973496954547484,0.4843692703768535,330.00933837890625,7048356.0,3.4182283878326416,330.4023255807956,7017230.833152246,76.0199625492096
75,0.31727280602499,0.35147903173333694,0.3312481622416729,317.0621032714844,7070688.0,3.3867626190185547,0.0,0.0,56.29317784309387
76,0.32100523448921564,0.5305780615439185,0.14841670396686593,299.2086181640625,6812064.5,3.3175487518310547,0.0,0.0,58.66114664077759
77,0.32529334222158673,0.6208189955893061,0.05388766218910733,288.63958740234375,6515722.0,3.5818681716918945,288.8254495187254,6507375.136724602,77.9688811302185
78,0.32631859415168535,0.0663975100966067,0.607283895751708,338.8348083496094,7007249.5,3.5832793712615967,339.12734754935565,6980287.787481226,71.26777172088623
79,0.32825605318707096,0.13407964676962658,0.5376643000433026,333.5736389160156,7101195.5,3.4753291606903076,333.9467434271205,7069442.069108579,75.39689040184021
80,0.3377485483174958,0.22336972901270463,0.43888172266979963,325.2160339355469,7236912.5,3.3313567638397217,325.7280296051229,7198113.526229721,89.07401990890503
81,0.33927635626592695,0.42686284467336516,0.23386079906070803,306.54876708984375,7114247.0,3.3310627937316895,0.0,0.0,58.26820778846741
82,0.35221633543139824,0.3694837739878625,0.2782998905807393,309.9969177246094,7270484.5,3.311645030975342,0.0,0.0,57.17025876045227
83,0.3663841349048574,0.14967370506904826,0.4839421600260943,327.4571838378906,7443025.5,3.456026554107666,328.02752318240493,7396606.882980056,71.77104234695435
84,0.37594764755831855,0.44054209182413856,0.18351026061754286,298.80230712890625,7239298.0,3.3548598289489746,0.0,0.0,57.32392930984497
85,0.38229619072313914,0.2970238817753386,0.3206799275015222,312.07623291015625,7537791.5,3.336465358734131,0.0,0.0,56.62525272369385
86,0.38318748960659976,0.6041768290363649,0.01263568135703526,278.7935485839844,6560389.0,3.3990588188171387,278.8601137583025,6557825.439772867,83.51587867736816
87,0.3843944987220953,0.0735200045775357,0.542085496700369,331.2634582519531,7546633.5,3.3523290157318115,331.8230347228369,7497286.432957809,68.21801328659058
88,0.3875889101794165,0.42087403460925715,0.19153705521132638,298.76507568359375,7334854.0,3.3457274436950684,0.0,0.0,55.821868896484375
89,0.39248955574142946,0.14577871203373044,0.4617317322248401,324.197998046875,7663519.0,3.3799684047698975,324.91664551249966,7606074.654510688,72.3846504688263
90,0.39718215368247767,0.47151991464278203,0.13129793167474038,291.4674072265625,7194078.5,3.317140579223633,0.0,0.0,56.05857300758362
91,0.4095659341175618,0.5498658200362952,0.04056824584614293,279.8106994628906,6824386.0,3.435138702392578,280.06206332873984,6815162.626688201,80.45667767524719
92,0.42610472043256803,0.0274088071395301,0.5464864724279017,329.5205993652344,7893906.0,3.3776047229766846,330.26210967680345,7827006.744493175,71.70235323905945
93,0.4298834874308112,0.35812150156955824,0.21199501099963058,297.6588134765625,7667715.0,3.3621861934661865,0.0,0.0,36.3256950378418
94,0.4324764890980103,0.5632366176196417,0.004286893282347938,273.08624267578125,6680288.5,3.41473388671875,0.0,0.0,35.780025005340576
95,0.43576082401505284,0.1879737680232832,0.3762654079616639,313.8674621582031,8001848.5,3.3577897548675537,314.9631990457532,7923796.579232052,114.5753960609436
96,0.4370301165231473,0.08217488995740124,0.4807949935194514,323.3433837890625,8029356.5,3.4252450466156006,324.2757301783176,7951818.176650234,66.26692652702332
97,0.43728250639973876,0.5595398220073424,0.0031776715929187796,272.4704895019531,6687801.5,3.4308409690856934,0.0,0.0,38.58553695678711
98,0.4402730834057048,0.016164667214767597,0.5435622493795277,328.5365905761719,8019279.0,3.4605515003204346,329.3595739912303,7944920.616141751,77.55396127700806
99,0.4419882859504067,0.4518712567423896,0.10614045730720373,284.72186279296875,7323644.0,3.391587018966675,0.0,0.0,39.04955077171326
100,0.4554093118067665,0.07022018115552339,0.4743705070377101,321.69970703125,8189790.0,3.370100736618042,322.76497033693846,8101573.443950605,74.96080923080444
101,0.4556504369674854,0.3909597785806311,0.15338978445188364,289.00006103515625,7617633.0,3.401284694671631,290.0356432242371,7572135.654426251,73.95399904251099
102,0.45676660934238095,0.44812575969989704,0.09510763095772203,282.0565490722656,7339118.0,3.364179849624634,282.79226680731097,7311919.386109471,78.10990118980408
103,0.45777723057975056,0.4820948029641646,0.0601279664560848,277.6907043457031,7139399.0,3.4581730365753174,0.0,0.0,34.78964424133301
104,0.47154144455687863,0.14270357909697048,0.38575497634615086,312.3808898925781,8303981.0,3.339076042175293,313.7393257471924,8205639.451615918,106.71129775047302
105,0.4742799422051353,0.3547875887423958,0.17093246905246906,289.3730163574219,7803210.5,3.343850612640381,290.60904569364925,7747726.183866959,101.03013634681702
106,0.4750141815917481,0.32028883554671783,0.20469698286153418,293.14202880859375,7941461.0,3.4896790981292725,0.0,0.0,40.442139863967896
107,0.47653599697122234,0.10121963547706467,0.42224436755171296,315.5617370605469,8368961.0,3.466586112976074,316.89660526905107,8266352.873896174,79.00944685935974
108,0.48411421735185495,0.15688034508526036,0.35900543756288467,308.84326171875,8380896.0,3.4730916023254395,310.351199986127,8276886.080740333,69.7668182849884
109,0.4966456611133028,0.4436398007440153,0.05971453814268187,273.7972106933594,7290568.5,3.4736456871032715,274.4214477198225,7272769.24438528,77.55860614776611
110,0.5157278328048817,0.04194551126845135,0.442326655926667,314.864501953125,8723410.0,3.3675732612609863,316.5120119012938,8592373.074060805,68.57503509521484
111,0.5203999624099622,0.4724349287613499,0.007165108828687926,264.3564147949219,6944021.0,3.4799625873565674,264.4462403310882,6942313.369785842,71.61581611633301
112,0.5246539351449307,0.44236103572984903,0.03298502912522033,267.379638671875,7177510.5,3.3796274662017822,267.79896909934547,7168524.361865986,71.76683259010315
113,0.5440098557538461,0.039313056232245014,0.416677088013909,310.3023376464844,8963721.0,3.394686222076416,312.3307512059496,8809473.901811648,77.44684433937073
114,0.5447169465960493,0.4038077125032578,0.05147534090069301,267.657470703125,7390619.0,3.374912738800049,0.0,0.0,59.60913896560669
115,0.5603276688919222,0.1851873619515935,0.2544849691564842,291.2274475097656,8719079.0,3.327228307723999,293.6231206914676,8595566.52558693,74.2670841217041
116,0.5615895799120338,0.03729129085692294,0.4011191292310433,307.360107421875,9106582.0,3.3764967918395996,309.65478535102596,8937572.25216233,69.04676270484924
117,0.5651043950689636,0.2628387597979027,0.17205684513313357,280.8758850097656,8342809.5,3.5922272205352783,0.0,0.0,62.691959619522095
118,0.5699390668582234,0.2304145553818945,0.19964637775988214,283.76727294921875,8527617.0,3.355085849761963,286.1112040925224,8429259.654023193,67.19247436523438
119,0.5764689143310838,0.3203176613604819,0.10321342430843433,270.9563903808594,7921923.0,3.3599743843078613,272.5549837593972,7881955.9867510125,106.29295516014099
120,0.5806339480951136,0.31137550296833433,0.10799054893655212,271.11749267578125,7976033.0,3.29819393157959,0.0,0.0,58.22627663612366
121,0.5806540180111168,0.05813110471292116,0.3612148772759621,301.5212707519531,9208998.0,3.3024046421051025,304.18792887718547,9029515.079309661,77.33526921272278
122,0.5821390310204752,0.1736306600943526,0.24423030888517222,287.9397277832031,8830828.0,3.277617931365967,0.0,0.0,36.320070028305054
123,0.5832973720740271,0.17422056480951306,0.24248206311645976,287.6172180175781,8830852.0,3.316987991333008,290.32087307363213,8700833.130742364,68.76400232315063
124,0.5848863807792822,0.03274422382084052,0.3823693953998772,303.48370361328125,9288924.0,3.296327829360962,306.1645966713714,9100142.190515537,72.2284562587738
125,0.5852218503107295,0.3009542048041767,0.11382394488509381,271.3673400878906,8040384.0,3.3282294273376465,273.18007529243573,7993760.35225163,77.80406880378723
126,0.5879946868436037,0.34809765700717266,0.0639076561492236,264.4602355957031,7622941.5,3.297654628753662,265.5906670607417,7604004.480061054,77.07017731666565
127,0.5997718384069154,0.001331822477066461,0.39889633911601824,304.0474548339844,9454640.0,3.355280876159668,306.91522892827544,9246473.589709908,80.66506814956665
128,0.6065452559252443,0.32735367833646684,0.06610106573828868,262.5919189453125,7690622.5,3.34893536567688,0.0,0.0,54.46350860595703
129,0.6126561300008757,0.21898753767414553,0.1683563323249787,275.3571472167969,8575791.0,3.306030511856079,0.0,0.0,61.987977504730225
130,0.63631126789987,0.06535502469637548,0.2983337074037545,289.0802917480469,9477508.0,3.300572395324707,292.82467303418395,9274493.288064875,72.37846660614014
131,0.6383852762599457,0.33841428351426633,0.02320044022578803,252.7024383544922,7271904.5,3.305431842803955,253.2627778813832,7271248.926731341,68.81580710411072
132,0.639318430199219,0.23117428656033984,0.1295072832404413,267.2143859863281,8381746.0,3.3150882720947266,0.0,0.0,39.50362777709961
133,0.6447661265538872,0.11269673981189364,0.24253713363421914,281.2674865722656,9252381.0,3.3121914863586426,0.0,0.0,35.03607439994812
134,0.6686340624912372,0.2982427687699285,0.033123168738834176,250.23719787597656,7398267.5,3.298764944076538,251.17120172748048,7400639.114307493,73.54468321800232
135,0.6740251386399003,0.1397855404199305,0.18618932094016913,270.5758361816406,9019319.0,3.306560516357422,0.0,0.0,56.51398730278015
136,0.6876386571531995,0.05078235358896862,0.2615789892578318,278.886962890625,9660040.0,3.3164336681365967,283.7947497313002,9449193.531641249,66.05495595932007
137,0.6918462463866829,0.26689032092557996,0.041263432687737064,248.32911682128906,7497003.0,3.307018518447876,249.63468558100635,7503866.54222681,71.55011105537415
138,0.7330279940042441,0.07720924222346418,0.1897627637722915,263.5138854980469,9304915.0,3.3184287548065186,0.0,0.0,39.50079369544983
139,0.7460277017085672,0.21356931055386025,0.040402987737572574,240.6539306640625,7412244.0,3.3185830116271973,242.32061793150817,7439139.325189028,72.74918127059937
140,0.747099876077658,0.20818387094980584,0.044716252972536036,241.12828063964844,7474683.5,3.3168928623199463,242.98160417287093,7503183.2605007775,68.2542154788971
141,0.7513498594959743,0.03837009371382786,0.2102800467901977,263.86993408203125,9585513.0,3.3002147674560547,270.37184826696415,9431514.932209108,70.14062571525574
142,0.7707744875805409,0.1372139884698917,0.0920115239495674,244.4242706298828,8130938.0,3.329373359680176,248.54378512273126,8168054.9679082185,67.34251952171326
143,0.7900879225828914,0.13704437770136235,0.07286769971574635,238.80599975585938,7799407.5,3.3031270503997803,242.4587952254319,7863679.492956217,66.95164847373962
144,0.8078963632296614,0.14795780902082428,0.0441458277495143,231.95797729492188,7262536.0,3.31620192527771,234.35473115715635,7329871.357583076,68.75183486938477
145,0.8114457234341758,0.1045798887213848,0.08397438784443936,237.072509765625,7909195.0,3.308389186859131,241.6848221875348,7998595.3334155865,73.84112405776978
146,0.8118626107368845,0.17525791650151643,0.012879472761599155,226.64500427246094,6693984.5,3.3002724647521973,227.31614177635785,6718152.0060084425,66.5344340801239
147,0.8571372283976448,0.09688444151315105,0.0459783300892041,224.41787719726562,7018205.5,3.341777801513672,227.43041227896595,7132434.116798501,69.6776373386383
148,0.9061933078533007,0.04617482672724539,0.04763186541945392,216.52919006347656,6668322.5,3.3332953453063965,220.1336568148839,6838398.9599040635,72.27853584289551
149,0.9431711819472672,0.0388538278775033,0.017974990175229542,205.6759796142578,5716845.0,3.2964348793029785,206.76112538636008,5778262.861944504,82.62108206748962
