,Nitrogen,Methane,Propane,Tc_NR,Pc_NR,Time,Tc_OPT,Pc_OPT,Time
18,0.049971842507662644,0.18089805676718115,0.7691301007251561,353.3609924316406,6423074.5,10.326163291931152,353.4328118495739,6412889.26644142,87.95385837554932
19,0.051064430154615814,0.5492434044380557,0.39969216540732855,303.76690673828125,10136965.0,9.471709489822388,307.0958980636799,9829091.7282223,92.86958622932434
20,0.05193996242790921,0.5912282807879226,0.35683175678416823,294.81463623046875,10480620.0,9.05025053024292,299.2283715560244,10113861.508940201,87.5597014427185
21,0.060792017977316884,0.30452199385179846,0.6346859881708846,339.6824951171875,7840263.0,9.954306602478027,340.1401236436032,7780606.790600587,91.66934108734131
22,0.06664585340878952,0.13938937509283547,0.7939647714983749,355.73773193359375,6320057.5,9.012688159942627,355.7889045618806,6311851.093556527,88.37035727500916
23,0.0666893713183097,0.9080746486761092,0.025235980005581075,197.70880126953125,5790314.0,8.978355407714844,0.0,0.0,86.38875365257263
24,0.06965446254887489,0.45562609925622566,0.4747194381948993,317.35516357421875,9651408.0,9.981242418289185,319.39199940496076,9419801.210734814,85.24233627319336
25,0.07060433817021115,0.47588755566654795,0.45350810616324083,313.7239685058594,9885003.0,9.060330867767334,316.123773466153,9619608.624204982,86.50388073921204
26,0.07353841353909649,0.2556257613231999,0.6708358251377036,343.8752746582031,7582404.5,9.575007677078247,344.1939304922126,7537059.810185287,88.72776865959167
27,0.07451792060507921,0.7548076154784767,0.1706744639164441,242.6373291015625,10235880.0,9.070517778396606,0.0,0.0,47.16589117050171
28,0.07884604845554571,0.656737164639554,0.26441678690490034,271.2521057128906,11207234.0,9.800657033920288,279.27299439710475,10707513.825233681,138.79161643981934
29,0.0817317056273962,0.21321842021224405,0.7050498741603597,347.56451416015625,7303187.5,9.497837781906128,347.78000032642325,7270286.9703585915,85.86311149597168
30,0.0890600859526309,0.23709605104720405,0.6738438630001651,344.3479919433594,7692348.0,9.273940324783325,344.6751629309653,7642628.091247831,82.96093845367432
31,0.09338425668337177,0.4145032011773095,0.4921125421393187,320.2292785644531,9758022.0,9.340189218521118,322.1354402583107,9515748.359977249,89.60105776786804
32,0.09898866231776823,0.8502039800059278,0.05080735767630408,203.4282989501953,6850559.5,9.907792806625366,0.0,0.0,66.43692755699158
33,0.1030470083335949,0.37034630630738224,0.5266066853590229,325.627197265625,9482406.0,9.498173713684082,327.1073995381468,9279417.662871558,87.51554799079895
34,0.10957617346879844,0.5225178702182689,0.3679059563129326,296.5806579589844,11266208.0,10.540910243988037,301.4128488692068,10745657.039603056,93.19296908378601
35,0.11899068988591194,0.24503057287651683,0.6359787372375711,340.3167724609375,8394091.0,9.893518447875977,340.87518527467734,8303127.07259801,91.79144525527954
36,0.12109923814659519,0.03738032727906698,0.8415204345743379,360.3444519042969,6280215.5,9.63253378868103,360.3727841929769,6273669.660351355,90.33040428161621
37,0.12191539149000892,0.6297179986308769,0.24836660987911416,265.1377258300781,11903201.0,9.38240671157837,274.978956586734,11233681.659299903,110.90484762191772
38,0.13007339390004644,0.29180772970637775,0.5781188763935758,333.08489990234375,9187173.0,9.536453485488892,334.1082859284784,9024496.733001318,89.24983477592468
39,0.13267588121027243,0.17209582577721885,0.6952282930125088,347.06488037109375,7861960.0,9.2135591506958,347.36619046780334,7806810.033212472,80.17279124259949
40,0.13287481437392998,0.3966799874209769,0.47044519820509306,316.6120300292969,10523566.0,3.751131057739258,319.13817164093257,10167180.887197267,85.37625622749329
41,0.14196210556521904,0.4611752250641245,0.3968626693706564,302.5127868652344,11496558.0,3.770887851715088,306.88180666623583,10935574.28973251,99.47573971748352
42,0.14380997642745993,0.6817324334264255,0.1744575901461145,239.6977996826172,11384970.0,3.336683511734009,0.0,0.0,40.48662304878235
43,0.14447804093966463,0.5722383309314939,0.2832836281288413,274.62762451171875,12347033.0,3.4674644470214844,283.4094474930953,11547272.020128299,165.07104063034058
44,0.14681984080997448,0.5143775775097695,0.3388025816802561,289.2507629394531,12114702.0,3.742933750152588,295.66632181073777,11388865.355157247,110.79847311973572
45,0.154358422092049,0.49396453413837854,0.35167704376957254,292.2455749511719,12140220.0,3.7563233375549316,298.29509901322194,11412628.618772708,119.98228597640991
46,0.1616075634893849,0.11784105454491457,0.7205513819657006,349.9794921875,7845205.5,3.3363049030303955,350.22682952421974,7793521.722395398,75.64156484603882
47,0.17108368487987458,0.515341465570865,0.31357484954926035,282.28448486328125,12722940.0,3.6216840744018555,0.0,0.0,58.85527849197388
48,0.17497786535665405,0.3070303920497764,0.5179917425935695,324.53076171875,10488598.0,3.516970634460449,326.496016509478,10153473.478825372,85.80561518669128
49,0.1763326090117322,0.14879438408171958,0.6748730069065482,345.3032531738281,8512774.0,3.7685465812683105,345.7540183544133,8420208.952516548,78.53479361534119
50,0.18068984412263053,0.17154811869597028,0.6477620371813991,342.2475891113281,8886269.0,3.758819818496704,342.86026190961877,8763046.159008812,77.76349878311157
51,0.1827812141540987,0.6409429470196637,0.1762758388262376,237.63087463378906,12100287.0,3.340679407119751,253.64742924637463,11474227.58695992,110.49758648872375
52,0.19067064228151168,0.2476967983884993,0.5616325593299889,331.1501159667969,10108623.0,3.6837117671966553,332.57909425252564,9840567.479189891,100.3077552318573
53,0.19442115437714774,0.060453482839772164,0.7451253627830801,352.775390625,7864030.5,3.686173915863037,352.98129539228245,7814369.0316958055,76.37129354476929
54,0.20108794871211574,0.7527594612066498,0.0461525900812345,194.36740112304688,7133651.5,3.6215755939483643,0.0,0.0,79.79891514778137
55,0.20124100062678899,0.2707723624607675,0.5279866369124435,326.1794738769531,10701652.0,3.5952558517456055,328.1331170536138,10338495.757315408,108.53858232498169
56,0.20290232324883806,0.32001263435383154,0.47708504239733035,317.7423400878906,11430620.0,3.3395822048187256,0.0,0.0,106.44821572303772
57,0.20439914057679903,0.4181754152833413,0.37742544413985984,297.5962829589844,12757569.0,3.8219308853149414,0.0,0.0,160.35933113098145
58,0.2064313470439176,0.2514972328350803,0.5420714201210022,328.35650634765625,10575163.0,3.632053852081299,330.12275989511613,10236627.401253693,88.490314245224
59,0.2142293578089064,0.6255283498030365,0.16024229238805712,228.98562622070312,12205952.0,3.5006959438323975,0.0,0.0,51.43118166923523
60,0.21466498384507898,0.5643452541469581,0.220989762007963,251.83201599121094,13522517.0,3.492640733718872,0.0,0.0,49.49597120285034
61,0.21538137931302062,0.029494700450529494,0.7551239202364499,353.9815673828125,7937556.5,3.799198865890503,354.1782706997218,7886114.725574028,83.23363614082336
62,0.2336147506713546,0.13577990855525618,0.6306053407733891,340.64703369140625,9685531.0,3.3620262145996094,341.51381335675444,9487559.639967974,98.35585832595825
63,0.23434725210330662,0.38993063455261384,0.37572211334407957,296.8132019042969,13328237.0,3.401578664779663,303.2382576319769,12292905.142026324,155.98833513259888
64,0.24826926901990215,0.3066888787339432,0.44504185224615467,311.6752014160156,12605801.0,3.811627149581909,315.8338606223759,11819847.302558646,94.09047675132751
65,0.2488359043500478,0.2692079748249653,0.48195612082498696,318.595947265625,12055158.0,3.5039875507354736,321.7796314114736,11420923.316487737,126.17429637908936
66,0.2533252963183922,0.4813132686377421,0.2653614350438657,265.2156982421875,14616559.0,3.829375982284546,278.4511238017983,13050128.62718142,126.77241683006287
67,0.26678036991424714,0.5922676887300257,0.1409519413557272,215.49671936035156,12310738.0,3.9589669704437256,0.0,0.0,43.95602250099182
68,0.2687605471284886,0.3718904573436204,0.35934899552789096,292.262451171875,14217097.0,3.6329283714294434,300.0761456151375,12888218.769321933,128.37637305259705
69,0.27051461082042577,0.09229203416585537,0.6371933550137189,341.79144287109375,10019230.0,3.810643196105957,342.70453386559035,9788090.309069823,92.42622828483582
70,0.27343736785201855,0.43784530514754494,0.28871732700043656,272.0078430175781,15017925.0,3.484941005706787,284.2507822560962,13317038.197288532,127.01012396812439
71,0.27487615608736915,0.5580066077398032,0.16711723617282762,225.72373962402344,13615033.0,3.628589153289795,0.0,0.0,41.731724977493286
72,0.2783173440049245,0.6202581185960478,0.10142453739902758,198.47239685058594,10131410.0,3.602307081222534,223.85328771034057,10720555.350244226,95.46767401695251
73,0.27970257491009565,0.02497313629129578,0.6953242887986087,348.6325988769531,9311861.0,4.112647294998169,349.15083943899253,9166448.888408177,83.1719536781311
74,0.2798824368256085,0.21922171852329164,0.5008958446510998,321.9396667480469,12239928.0,3.7408058643341064,324.9356247660028,11579541.129024195,144.45641922950745
75,0.28062156649018266,0.008605151286834704,0.7107732822229826,350.3006286621094,9114124.0,3.4293711185455322,350.73835181886807,8987991.831412833,79.0130968093872
76,0.2817815458198468,0.6021401013535749,0.11607835282657826,203.18019104003906,11080314.0,3.8185880184173584,229.70038872004974,11301994.728254177,89.68986511230469
77,0.29682534416330225,0.18977621208099413,0.5133984437557036,324.1022644042969,12297353.0,3.902704954147339,326.94834974463873,11633934.023260431,95.27269053459167
78,0.3048227599936732,0.5516499451410918,0.14352729486523513,211.20950317382812,13073766.0,3.835273027420044,239.6641997117948,12420967.304034213,104.78539109230042
79,0.30643813517050594,0.13721348489494584,0.5563483799345483,331.0001220703125,11726926.0,3.9011523723602295,333.07509661650795,11206601.800526876,107.83515405654907
80,0.3108741132120365,0.505627493735594,0.18349839305236948,229.01437377929688,15024599.0,3.5521440505981445,253.71973258330226,13321048.135394523,128.11098289489746
81,0.32529586262859933,0.17805299462377527,0.4966511427476254,321.2461242675781,13045083.0,3.3419504165649414,324.7252462540938,12195914.599603087,95.41737914085388
82,0.33580310831040244,0.10771549336212974,0.5564813983274678,331.178466796875,12152887.0,3.428950786590576,333.42046132182026,11551258.12141337,124.31517672538757
83,0.336503391442172,0.30058268975210356,0.36291391880572443,291.9483947753906,15652559.0,3.3684475421905518,301.0390642034569,13812684.147779142,187.64687395095825
84,0.3375960083554057,0.3582713873463662,0.30413260429822814,274.5901794433594,16508078.0,3.447279930114746,287.8902494958624,14206418.762308778,163.97171807289124
85,0.33829915271838795,0.5615058316939721,0.10019501558763985,185.19850158691406,9973620.0,3.5419514179229736,221.11192494397466,11318902.711734405,100.92582321166992
86,0.3444667777887565,0.053029802859579235,0.6025034193516644,337.9119567871094,11488509.0,3.4755818843841553,339.4697857413461,11038580.670870526,115.75480318069458
87,0.3476268762106218,0.49405532355721066,0.15831780023216738,211.3800811767578,14793446.0,3.661079168319702,244.13127416670912,13366677.968808712,110.70092964172363
88,0.370906369108045,0.009952661590837268,0.6191409693011176,340.382568359375,11564385.0,3.424159288406372,341.8298057899603,11112055.275335394,121.52597332000732
89,0.3826390962774284,0.4401999897480141,0.17716091397455752,215.70611572265625,16775872.0,3.600637912750244,250.24228762069518,14258902.223495482,177.07456302642822
90,0.39368129925975787,0.04864512288587032,0.5576735778543718,331.68133544921875,13021330.0,3.369072675704956,334.26014489666,12234354.194637306,165.24648189544678
91,0.3963294330320308,0.04697289436414641,0.5566976726038229,331.54296875,13082624.0,3.531493902206421,334.15940317315136,12280545.555939686,136.81916213035583
92,0.40218880745327046,0.48706814723457426,0.11074304531215547,,,3.4873416423797607,223.34909350708003,12525177.325780418,117.62644004821777
93,0.40612092323226756,0.0056245842142981966,0.5882544925534343,336.37725830078125,12626377.0,3.4661149978637695,338.4507457176463,11952981.199569989,135.30681848526
94,0.4097076316105204,0.4634562057037518,0.12683616268572778,,,3.7784855365753174,230.03263327336077,13277941.224662937,124.87111067771912
95,0.4195583238304788,0.0701599238842448,0.5102817522852764,323.81781005859375,14435656.0,3.5058913230895996,327.7833351812187,13226188.46882981,166.7319996356964
96,0.41988576742626765,0.44316108449938957,0.13695314807434292,,,4.905926465988159,233.94997050440764,13774059.153767996,132.59481549263
97,0.43370294997646164,0.44490170878517843,0.12139534123835995,,,3.003333806991577,226.9218970899982,13377631.620843126,142.0068883895874
98,0.435222311841851,0.5526409235640883,0.012136764594060687,169.17605590820312,5904825.5,3.4940288066864014,0.0,0.0,59.16251015663147
99,0.4452392599096403,0.0465790979539734,0.5081816421363864,323.4788513183594,14967854.0,3.4573099613189697,327.76064841255675,13593740.950690828,117.2421383857727
100,0.46310793602360173,0.357554322093833,0.17933774188256532,196.2100372314453,20102580.0,3.854698419570923,249.55382009116366,15513774.640019363,172.13347482681274
101,0.46335173204995206,0.14785810783587144,0.3887901601141766,296.5888977050781,18351988.0,3.6526198387145996,307.0337672047642,15411195.193225581,278.1944990158081
102,0.46714086054021725,0.4923306006963723,0.04052853876341053,149.74075317382812,3623124.75,3.9026496410369873,0.0,0.0,34.94611382484436
103,0.47574179410607054,0.35765976994560816,0.16659843594832133,31.096385955810547,-108349832.0,5.036479234695435,244.46088447044383,15433693.064422062,238.23760080337524
104,0.4833049301336525,0.021499309834183276,0.49519576003216426,321.04949951171875,16050837.0,3.700934410095215,326.1974594118287,14293076.079965487,268.6675992012024
105,0.48524851949782316,0.02529058928914777,0.48946089121302905,319.9185485839844,16238907.0,3.701828956604004,325.31108239785397,14403231.684479244,177.97436118125916
106,0.4853471988598187,0.1063079859133752,0.408344815226806,301.4624938964844,18431444.0,3.7135658264160156,311.0672520441945,15506578.291115372,151.3988902568817
107,0.49276969931312103,0.11044909534918584,0.39678120533769307,298.26397705078125,18970314.0,3.6976382732391357,308.8577671304191,15756395.851413764,432.97108793258667
108,0.5118865619237699,0.2550509831644881,0.23306245491174202,229.2854766845703,24045158.0,3.8420915603637695,267.48911937226364,16925123.68191406,384.57225728034973
109,0.5138954406041486,0.0766709467399733,0.4094336126558782,301.3424987792969,19206892.0,3.596618890762329,311.52505764335916,15914990.063196655,436.0026648044586
110,0.5422595056961923,0.45716017276576865,0.0005803215380389726,158.56129455566406,5036345.5,3.6181633472442627,0.0,0.0,60.15323042869568
111,0.5518207521588921,0.06124257766160387,0.38693667017950406,294.2955322265625,21146272.0,3.6703670024871826,307.32667370466197,16763965.146587683,129.2404375076294
112,0.564932170193032,0.37767288788272785,0.05739494192424013,0.0,0.0,0.0,0.0,0.0,37.04398250579834
113,0.5744190977681272,0.004304928757996068,0.42127597347387685,303.65484619140625,20644008.0,3.522705078125,314.3859006655937,16658729.748976849,389.6650528907776
114,0.5781062254764642,0.2937026670771105,0.12819110744642537,100.2965087890625,-460140672.0,4.956928014755249,225.22916276063418,15621652.964658756,119.90917873382568
115,0.5794478034660393,0.008988288257922285,0.4115639082760385,300.91876220703125,21168038.0,3.5001749992370605,312.5525183139373,16866792.48205825,428.381299495697
116,0.5879677972549526,0.39620825617019684,0.015823946574850763,155.02053833007812,5461680.0,3.8235158920288086,0.0,0.0,34.608450174331665
117,0.5903901729311609,0.09759089812804585,0.3120189289407933,265.0458679199219,25890128.0,4.299853563308716,290.13962495461027,18095249.035706148,433.61480712890625
118,0.5937746945299395,0.048524420801421934,0.3577008846686387,283.4713439941406,23921418.0,3.9368531703948975,301.2732114517828,17744891.29798827,262.5659532546997
119,0.6093370131516503,0.20253272323663757,0.18813026361171223,0.0,0.0,0.0,250.41789221814656,17977372.671297036,437.6226601600647
120,0.6093390006423387,0.19719212315085916,0.19346887620680198,,,4.445619106292725,252.49564987180736,18072162.72316601,426.79861855506897
121,0.6140414532122657,0.336668958694039,0.049289588093695304,,,4.020123481750488,0.0,0.0,37.934592723846436
122,0.6196296145311283,0.232039984388372,0.14833040108049964,,,3.702226400375366,233.35700253414117,17055827.65647152,198.08747053146362
123,0.6234011232251064,0.03689964502294875,0.33969923175194483,275.2396545410156,26210650.0,3.5827863216400146,297.2237535545978,18392507.62368964,431.36077332496643
124,0.6236444376502919,0.101723351659239,0.27463221069046906,241.04458618164062,30482002.0,3.5394508838653564,279.8130399253467,18800505.81444759,199.0464859008789
125,0.6259721496402078,0.15279404997186902,0.2212338003879232,162.61534118652344,65765340.0,3.8243534564971924,262.54671041781376,18688259.56606702,307.9218807220459
126,0.6295045689109656,0.2689620340648227,0.10153339702421176,,,2.833143472671509,209.85870450546912,14735879.421024045,137.50445890426636
127,0.6415646873491394,0.04358379727236682,0.3148515153784938,262.7640380859375,28789736.0,3.517709732055664,291.0393833681472,18891836.271687128,435.9234275817871
128,0.6661018594412257,0.07485421232567031,0.25904392823310396,219.4513397216797,38062392.0,3.4779419898986816,274.9590379333241,19498976.523551848,436.75366616249084
129,0.6692573274644676,0.3215931399014094,0.009149532634123051,150.554931640625,5146860.5,3.334930181503296,0.0,0.0,61.92698955535889
130,0.6830547960226793,0.2519880746825798,0.06495712929474108,,,3.3447437286376953,0.0,0.0,74.64606213569641
131,0.6845134250094913,0.050285402932911186,0.2652011720575975,221.52442932128906,39731744.0,3.5344035625457764,276.8511686391756,19793063.89794725,430.9637670516968
132,0.7043944609890257,0.09779918927069702,0.1978063497402773,,,2.5068395137786865,252.84476823947608,19643710.394165084,115.40242838859558
133,0.7066677866693791,0.2474536964876488,0.04587851684297208,0.0,0.0,0.0,0.0,0.0,35.49065446853638
134,0.7074893438192136,0.22450873879564887,0.0680019173851375,,,2.727201223373413,186.73495520419942,12369687.801379178,93.17922067642212
135,0.7170836266605428,0.2610579842829275,0.021858389056529797,,,3.5582234859466553,0.0,0.0,36.77562642097473
136,0.7342122263346225,0.11038426954124304,0.15540350412413453,122.96958923339844,-449065760.0,4.285587549209595,233.7135438297834,18983076.424752004,254.52126550674438
137,0.7394981213629608,0.14768666656263718,0.11281521207440219,,,2.5938377380371094,211.43664793890014,16792743.891317938,369.76922631263733
138,0.7397732840786312,0.15898591189460073,0.10124080402676809,,,2.341869831085205,204.81972442342715,15902059.667020543,139.91805362701416
139,0.7405797377178223,0.1621108394056897,0.09730942287648818,,,2.4152774810791016,202.4868594238045,15574050.103626348,133.2497410774231
140,0.7428766038899887,0.05359855428792918,0.20352484182208214,0.0,0.0,0.0,254.62525020073173,20324978.892077804,421.9708547592163
141,0.7692954761978761,0.018403077974123796,0.21230144582800026,,,3.6254844665527344,257.7931582681742,20843866.058223244,424.4235575199127
142,0.7900470156754603,0.12894919960191878,0.08100378472262096,,,2.4864888191223145,190.05168766789996,14312035.061194472,95.20628571510315
143,0.8116852981407968,0.16974163973572043,0.01857306212348264,0.0,0.0,0.0,0.0,0.0,29.782322645187378
144,0.8127022652937214,0.031749210939254785,0.15554852376702394,,,3.901576280593872,231.80589110803277,20045226.489525534,347.3585298061371
145,0.8130968341898035,0.10788309938566383,0.07902006642453278,0.0,0.0,0.0,187.52641167337262,14197489.066746572,107.51791262626648
146,0.8154457991424361,0.06401948310734519,0.12053471775021875,,,2.8763954639434814,212.8632372915514,18163805.28619229,419.369140625
147,0.847417006108732,0.11142244751312527,0.04116054637814284,,,3.163257360458374,0.0,0.0,39.94925808906555
148,0.8617587938368034,0.10473142572779537,0.03350978043540129,,,3.163975954055786,0.0,0.0,37.00481677055359
149,0.9039846032115532,0.04217017189856912,0.05384522488987763,,,3.4678614139556885,165.69301841730038,10645507.018460412,82.16939330101013
