,Nitrogen,Methane,Ethane,Propane,Tc_NR,Pc_NR,Time,Tc_OPT,Pc_OPT,Time
0,0.0015560160363726273,0.64632120368144,0.19160627254760246,0.16051650773458473,270.27215576171875,8703043.0,14.908807754516602,273.53886850853615,8614524.631445896,146.90704202651978
1,0.005822035522153504,0.23808299772590963,0.5176895399430905,0.23840542680884644,313.02874755859375,6549596.5,16.73387598991394,0.0,0.0,81.81803107261658
2,0.0074370257135366515,0.3389888831962015,0.5133435861495607,0.14023050494070105,296.42138671875,7004080.5,14.700089931488037,0.0,0.0,75.38333010673523
3,0.008608471891720156,0.16478393632365212,0.3503486111663749,0.4762589806182529,335.7584228515625,6104467.0,16.214648008346558,0.0,0.0,76.99334979057312
4,0.008645277912339086,0.5369935632973986,0.3861951599363811,0.0681659988538812,269.6011657714844,7617124.0,16.507960319519043,270.57232964562405,7591701.515927929,89.13954567909241
5,0.013088379311047414,0.6027188066032935,0.28337615695802465,0.10081665712763432,265.8815002441406,8185576.0,14.669898509979248,267.9315186846803,8138283.059910599,85.99445390701294
6,0.013931720201645318,0.30605934459755285,0.6048846940350964,0.07512424116570555,291.3562927246094,6693561.5,16.7460994720459,291.61445379710165,6679856.850056257,98.6229636669159
7,0.015750144453791647,0.2539954178887155,0.5746922680267237,0.15556216963076927,303.4930419921875,6665038.5,15.058483839035034,303.8131716793687,6645870.636788081,94.62866735458374
8,0.01884916320328129,0.40630541651399127,0.19638088918045815,0.3784645311022692,314.7689514160156,8114034.0,14.9511559009552,0.0,0.0,75.22856640815735
9,0.021016437697259218,0.25712721212180883,0.40852989036667575,0.3133264598142561,317.774658203125,6972467.0,15.84264850616455,0.0,0.0,74.58620524406433
10,0.022089501526017536,0.22118819201648113,0.7418394436116081,0.014882862845893212,290.5873107910156,6163763.0,15.307687520980835,290.61817422517134,6161667.7419479005,100.13450813293457
11,0.022895677844847983,0.37980506984714935,0.10398174884180242,0.49331750346620024,326.4205322265625,7961551.5,15.928543329238892,327.1998108850933,7887801.813646346,88.17711186408997
12,0.028210016444457413,0.23918811404811818,0.11536778415077888,0.6172340853566455,342.1190185546875,6779664.0,15.510811805725098,342.3125478790185,6758993.235260878,89.26056456565857
13,0.028744879902475914,0.6824906778072153,0.2288493188156419,0.05991512347466705,247.4240264892578,8028879.5,16.364022254943848,249.72251833462587,8025682.030775331,90.60904216766357
14,0.029153311166633077,0.8112094447571315,0.04788119378226395,0.11175605029397136,234.8011932373047,8572342.0,15.960331201553345,0.0,0.0,57.7345449924469
15,0.030207007547076996,0.5386219148019546,0.17659973068429613,0.2545713469666722,290.0899658203125,9151407.0,15.994637727737427,0.0,0.0,50.27232837677002
16,0.03063380810465164,0.05197427030149015,0.04159312095832235,0.875798800635536,362.7785949707031,5106283.0,16.45568084716797,362.78102173889533,5105919.992474396,102.28406429290771
17,0.03639524059467625,0.37198024269183416,0.5818894717008968,0.009735045012592794,275.6696472167969,6952737.5,15.843302011489868,275.7408392229093,6949142.409464251,92.53443360328674
18,0.0368328900362494,0.012262533456098056,0.18723276809845504,0.7636718084091977,357.80487060546875,5133782.5,14.881612062454224,0.0,0.0,455.80306100845337
19,0.03884314930096712,0.5876596253736476,0.17269068823249625,0.2008065370928893,277.23382568359375,9367420.0,14.91106367111206,280.8879609923401,9187899.974963274,87.87744164466858
20,0.03962646337940018,0.35096098574539325,0.576471915577819,0.032940635297387395,280.20013427734375,7056935.0,15.939143419265747,280.41405502270305,7045089.446259249,90.64594316482544
21,0.040755837305753786,0.32231630582207665,0.13115075632551218,0.5057771005466574,329.61865234375,7791269.5,15.105089902877808,330.2308786722529,7727464.487529404,79.90674233436584
22,0.04082421007274792,0.4857780570842369,0.37120451253044434,0.10219322031257087,275.47772216796875,8138319.5,15.70459246635437,0.0,0.0,72.53978419303894
23,0.05159875818641989,0.3509522423096705,0.18994095413449802,0.4075080453694115,318.9368591308594,8278862.5,16.772838592529297,319.94422318337405,8179881.0203334205,86.36711001396179
24,0.057099722028174905,0.2694181165180056,0.15243269308257676,0.5210494683712428,332.7295227050781,7626133.5,16.044914960861206,333.2094167883441,7571390.207973186,86.74969029426575
25,0.05870434703628492,0.036703254164830806,0.11297518251467055,0.7916172162842137,358.42730712890625,5516400.0,16.255892038345337,0.0,0.0,71.50493931770325
26,0.05930223559535676,0.008346026372163284,0.9304669762190558,0.0018847618134239983,301.39093017578125,5583425.5,16.65400195121765,0.0,0.0,68.15136432647705
27,0.061306649802397695,0.5273165941531871,0.2671607320840384,0.1442160239603766,273.742919921875,9007233.0,15.386597871780396,276.4192698150455,8874663.293329157,87.38920879364014
28,0.062013489895430124,0.26239503867211245,0.24500203465472092,0.4305894367777364,325.4810485839844,7719823.0,16.533021211624146,326.073570724302,7656686.695210755,102.86330938339233
29,0.06287464780202123,0.24219174152473003,0.6168642548970406,0.07806935577620827,292.57635498046875,7061908.0,14.605556011199951,292.87043982612147,7038756.229232043,88.46250653266907
30,0.0637822681951744,0.05695717545964145,0.694967253203077,0.18429330314210723,315.3335266113281,6201719.0,15.769455671310425,0.0,0.0,75.22032260894775
31,0.06824950875452732,0.2995480065638437,0.0607318447833038,0.5714706398983251,334.8098449707031,8030065.0,16.23047423362732,335.3948902330386,7956158.969443452,91.63284587860107
32,0.06894832993111746,0.33658253520390585,0.3451376403629084,0.24933149450206843,303.1734619140625,8316185.5,15.486720085144043,304.350261184391,8214110.9601432495,106.08711218833923
33,0.07139065629898332,0.29405507983840834,0.12741708682208444,0.5071371770405239,329.7708435058594,8113983.5,17.549483060836792,330.46188945097396,8031049.5996614285,87.23973560333252
34,0.07914532907621397,0.012270637002694028,0.5185680615399896,0.39001597238110247,333.3810729980469,6155462.0,16.003905057907104,0.0,0.0,62.7727746963501
35,0.08580682555301435,0.41959184378601594,0.3583838466756613,0.13621748398530842,281.2534484863281,8764288.0,15.087376832962036,282.9906007257652,8647297.07927617,94.35606002807617
36,0.0873927893214352,0.030934320965943795,0.24243180722644506,0.6392410824861761,349.2875671386719,6126662.5,15.211406946182251,349.3407345217551,6118547.187190212,127.95361065864563
37,0.08910292620578927,0.1586077375255549,0.3011846329641428,0.45110470330451297,331.15069580078125,7340494.0,15.794003009796143,0.0,0.0,72.15765619277954
38,0.0895006131301715,0.7324603865383427,0.10529201412884903,0.07274698620263664,229.3747100830078,8572026.0,16.481672048568726,235.29557072514785,8636864.821529485,93.33380889892578
39,0.08954782866831468,0.06173286547148011,0.19584180907792478,0.6528774967822805,349.1159973144531,6354124.5,15.885476350784302,349.1880961656666,6342960.545700118,88.11555743217468
40,0.09023313037100407,0.4007150709894634,0.24844556023231223,0.2606062384072204,297.3312683105469,9290954.0,6.215104341506958,0.0,0.0,38.5821852684021
41,0.09073824599474849,0.16625611900644655,0.6671713446894068,0.07583429030939821,295.9031066894531,7035071.5,6.274112224578857,296.1315617346344,7012350.920378454,84.36087441444397
42,0.0997506211151888,0.04934739270647931,0.4012018917186389,0.449700094459693,335.4987487792969,6680722.0,6.317057847976685,0.0,0.0,54.53001570701599
43,0.10067635072562028,0.27250901312949427,0.5209462494362106,0.10586838670867481,289.82940673828125,7944614.5,6.169228792190552,0.0,0.0,58.4332013130188
44,0.10802126755021381,0.7494489610690982,0.10578990195745779,0.03673986942323011,217.4904022216797,7683345.0,6.267180442810059,0.0,0.0,69.11473631858826
45,0.11044754858967347,0.31622262425590625,0.3151036303755224,0.25822619677889797,302.2882385253906,8979780.0,6.385538578033447,0.0,0.0,34.154762744903564
46,0.11178121146487939,0.18239236681232335,0.009891564012850011,0.6959348577099473,347.2869567871094,7578895.5,6.721078634262085,347.53982397011225,7535811.160774842,72.33806347846985
47,0.11351717939198525,0.4259288307971135,0.14245680507745997,0.3180971847334413,299.40673828125,10209005.0,6.337299585342407,302.4284198539543,9888847.418310821,89.14815878868103
48,0.11833790974179922,0.5588707327651065,0.264050153147258,0.058741204345836164,248.99591064453125,9015854.0,6.192792892456055,251.6346359988258,8945143.294268183,78.1363615989685
49,0.12003266775712633,0.4649481440602954,0.17212922462959318,0.24288996355298512,285.76287841796875,10438297.0,6.58558464050293,0.0,0.0,37.064270973205566
50,0.12153220268590958,0.23449726248367184,0.35658931209228123,0.2873812227381372,310.510986328125,8553375.0,6.284413576126099,0.0,0.0,34.05729150772095
51,0.12209486767101133,0.2581434209945045,0.1686150876753117,0.4511466236591726,324.39117431640625,8827807.0,6.388453722000122,325.4109022325632,8687072.305033349,88.34068465232849
52,0.12407328183639535,0.32145482479357695,0.05200920342969189,0.5024626899403359,325.1738586425781,9464441.0,6.32415771484375,326.5744688877636,9262415.284961823,81.3234179019928
53,0.12923347514568273,0.5211566521924956,0.139037623435054,0.21057224922676768,273.63433837890625,10897353.0,6.644741773605347,0.0,0.0,35.59852933883667
54,0.13019404305010543,0.24593808871093456,0.47700588831986085,0.1468619799190991,294.02618408203125,8455665.0,6.32027792930603,0.0,0.0,59.80777168273926
55,0.1309405524652603,0.4202392348502541,0.40180442242093145,0.04701579026355396,263.63861083984375,8754999.0,6.387915372848511,264.7664856841045,8691803.920293346,70.48818445205688
56,0.13984470070222926,0.3958610506354285,0.29345740375807644,0.17083684490426582,281.5950927734375,9877867.0,6.428943634033203,284.4014378949235,9633101.412806321,85.38473010063171
57,0.14011705736516497,0.30454589365925405,0.3942267114276905,0.16111033754789048,289.5120544433594,9137392.0,6.398406982421875,0.0,0.0,33.641862869262695
58,0.14252963850850436,0.48893478104482085,0.00837074686812101,0.36016483357855394,295.2848815917969,11765359.0,6.740121364593506,300.5939021161817,11133812.797292303,120.10164880752563
59,0.14334325037336848,0.5582760985581449,0.1522015689880851,0.1461790820804015,256.93145751953125,10701195.0,6.557277202606201,263.5155611811015,10358856.141497076,108.5418815612793
60,0.14783565804150273,0.15393930430045683,0.19200541984970204,0.5062196178083386,333.3161315917969,8311347.0,6.4354963302612305,0.0,0.0,36.66398358345032
61,0.14906029725754028,0.22230502535330765,0.01530054301598822,0.6133341343731639,338.5057373046875,8818272.0,6.939448595046997,339.2072730843346,8694752.60046218,84.20814442634583
62,0.15610865953251513,0.27967574234319714,0.12865164494444978,0.435563953179838,319.61767578125,9795035.0,6.342899799346924,321.2680295918061,9547818.138838891,76.24785280227661
63,0.1631814205615147,0.2271859650055766,0.5405631003375533,0.06906951409535547,283.2772521972656,8521937.0,6.360073566436768,283.95918177271693,8451634.527298152,81.78973364830017
64,0.16433941741031438,0.4374923128835281,0.03481320325981185,0.3633550664463456,298.41363525390625,11772498.0,6.401460886001587,303.19704145852097,11147824.161365373,128.07322096824646
65,0.16452312790284412,0.026622917004284,0.35548969044872175,0.45336426464415003,334.4217834472656,7566325.0,6.5398969650268555,0.0,0.0,59.53275990486145
66,0.17013498636429902,0.7689592637461832,0.05971500589561597,0.0011907439939019744,194.63841247558594,6076771.5,6.783356666564941,194.76944290769933,6082116.47836687,86.13039207458496
67,0.17224238825945362,0.2469310374979265,0.192716691410756,0.38810988283186376,316.1153869628906,9825113.0,6.5887227058410645,0.0,0.0,53.9957754611969
68,0.1811465660125992,0.10985595940325836,0.20266142731277606,0.5063360472713663,334.0654602050781,8550476.0,6.5225279331207275,334.66733514359277,8440761.563394535,87.12986278533936
69,0.18738471970562406,0.09937509327821681,0.4409231821482948,0.2723170048678642,313.6632080078125,8656395.0,6.543562889099121,314.48693454505326,8529540.940049134,71.35243153572083
70,0.19374946938500512,0.45531187601506085,0.22647216508474846,0.12446648951518544,259.7459411621094,10954442.0,6.6277899742126465,0.0,0.0,37.5027379989624
71,0.19397530091806792,0.010664111546859773,0.06869282396284156,0.7266677635722307,353.2014465332031,7469053.5,7.21483039855957,353.3435822348311,7434073.373921495,67.7481107711792
72,0.19467206939308668,0.15626206513052865,0.41488981624399973,0.234176049232385,305.2549743652344,9257996.0,6.764922142028809,306.503918089189,9078250.644977033,86.50613617897034
73,0.1992287147659224,0.006997799409536888,0.743531631344874,0.05024185447966665,296.5022277832031,7646042.0,6.788983106613159,296.67459260369384,7617692.848920386,78.54361605644226
74,0.20092358685981945,0.4352237467650049,0.3599025226590654,0.003950143716110178,244.11679077148438,9061042.0,6.581491470336914,244.33205905586775,9053323.462145213,70.57895135879517
75,0.2110636649193851,0.059780779715930814,0.4452996880365928,0.2838558673280913,315.81683349609375,8783034.0,6.449211597442627,316.61992674074673,8647076.83842982,81.22218036651611
76,0.21480645042539562,0.20862300157504798,0.43644527130960414,0.14012527668995217,288.172119140625,9801947.0,6.667907953262329,289.8470677945058,9592503.390324578,87.30326700210571
77,0.21536769052520857,0.20003452186352816,0.03504244712341079,0.5495553404878525,331.50164794921875,10171580.0,7.285017251968384,332.87611344911613,9896914.695939083,77.98578667640686
78,0.22331032557405225,0.07905573932286541,0.5587656599320151,0.13886827517106717,298.61865234375,8911521.0,6.788569211959839,299.42983000849597,8788411.062889334,74.93459582328796
79,0.22701126859091666,0.43970154610890877,0.3269456914014014,0.006341493898773272,238.8604278564453,9362956.0,6.749512434005737,0.0,0.0,37.97443723678589
80,0.22881526442934902,0.4680332333528312,0.23655938242470367,0.0665921197931161,242.49945068359375,10618904.0,6.170194625854492,0.0,0.0,34.95726680755615
81,0.22964109939781244,0.30608225191623617,0.4494620385110738,0.014814610174877728,258.6213684082031,9486994.0,6.206424713134766,259.1258708332553,9449508.26031645,68.38591289520264
82,0.23817702549871395,0.1165897568812539,0.5709705505503394,0.07426266706969273,286.4444274902344,9183657.0,6.113265037536621,287.2066149375466,9079227.665625528,69.7195553779602
83,0.24020065793758005,0.2618463909567034,0.08582298049004233,0.41212997061567425,312.3941650390625,11749098.0,6.216821670532227,315.59260205523134,11169218.906486545,97.326345205307
84,0.24095368459865138,0.10372189291668929,0.2669099659566863,0.388414456527973,321.122802734375,9882821.0,6.191298723220825,322.4318068572176,9633136.525031887,73.19430088996887
85,0.24120114109382304,0.4482289648993125,0.1471158422392578,0.16345405176760663,257.3807067871094,12561043.0,6.249138832092285,266.3486454959408,11796845.357276913,86.91608619689941
86,0.24322419696750952,0.15082811890384198,0.5232249558806742,0.08272272824797432,283.6286926269531,9584239.0,6.148530721664429,284.7058377029817,9443852.599842295,77.66342735290527
87,0.24338188599531924,0.24233206921905218,0.4234570961410165,0.09082894864461195,274.8651428222656,10310023.0,6.207544565200806,276.8626248525339,10089269.382434417,70.84403800964355
88,0.24340147224360192,0.6712814044771797,0.007473043283556054,0.07784407999566234,198.6495819091797,8863955.0,6.480604410171509,0.0,0.0,33.71322321891785
89,0.24623501674166853,0.060389658206275586,0.5449803201497007,0.1483950049023551,299.2078857421875,9247050.0,6.246945381164551,300.14541281934595,9095773.789540783,80.73136782646179
90,0.2532735972433609,0.21137666409879316,0.19782189506027895,0.3375278435975671,307.1737976074219,11428777.0,6.227953672409058,310.09546890692604,10918162.132529916,94.05704045295715
91,0.2587370103003387,0.46839691004394335,0.23983228875171372,0.033033790904004136,231.10073852539062,10177255.0,6.18449592590332,234.6153072572485,10097745.92470247,66.46361684799194
92,0.2606324998286323,0.3345769580042902,0.3294427611493747,0.0753477810177028,258.1822204589844,11033003.0,6.324838638305664,261.6451858870263,10747643.007488094,85.06763553619385
93,0.261974606720582,0.4115127727743485,0.30777237774289007,0.01874024276217927,238.01405334472656,10064145.0,6.203330755233765,239.57608361798924,10007842.081582155,80.57387113571167
94,0.2629696037996491,0.019362062844786324,0.13622336190912554,0.5814449714464391,340.9857482910156,9190950.0,6.1794633865356445,341.5941120965709,9041112.990300462,87.83441162109375
95,0.2702163628998838,0.0825232769365474,0.5338665432061136,0.11339381695745514,291.0230407714844,9786260.0,6.203226327896118,292.17628353562225,9607892.355921388,73.0173487663269
96,0.2813795158723577,0.3178011996091755,0.36205782285391697,0.038761461664549704,251.62106323242188,10748789.0,6.333222150802612,253.80679796880636,10591545.254788665,79.27271342277527
97,0.2825159740381138,0.22603449199956802,0.2650155262316348,0.22643400773068334,289.35369873046875,12111061.0,6.206441164016724,293.45960530400356,11476118.0069567,108.74648118019104
98,0.28533499936613566,0.09289510613764204,0.6190427372396284,0.002727157256593908,274.3609619140625,9342586.0,6.536556243896484,274.406912012711,9336494.322057117,70.79842448234558
99,0.2968244631254549,0.07695300662386825,0.5557624139116248,0.07046011633905212,283.41748046875,10037180.0,6.16252064704895,284.4311792137553,9885123.967118021,70.48096752166748
100,0.29995753815664367,0.33205084861930245,0.10276702060636635,0.2652245926176876,279.30072021484375,14283339.0,6.249575853347778,287.9498769181904,12955065.809866078,141.96128916740417
101,0.3054379455285097,0.035251867987211166,0.5166246699115954,0.14268551657268377,295.2662048339844,10280513.0,6.157299757003784,296.65215132106204,10036787.752602354,73.14477467536926
102,0.31245962256011844,0.20334037924806667,0.07941225095441025,0.4047877472374046,310.162841796875,13133661.0,6.32712459564209,314.39293775088635,12229583.064104933,128.45341205596924
103,0.31248884714889535,0.16620480009143834,0.10454254151305238,0.416763811246614,314.5805969238281,12571331.0,6.347596883773804,317.9688100090333,11826686.842502914,144.10554838180542
104,0.3193324647135061,0.4358085155783328,0.1520133013476502,0.09284571836051081,229.44422912597656,12657715.0,6.42216420173645,241.99481692356548,12071009.45557574,85.48102164268494
105,0.3237157603502318,0.24933055631320392,0.20005592712539885,0.22689775621116548,281.0248107910156,13684886.0,6.198168754577637,287.6672674368051,12626646.177890636,108.83035063743591
106,0.3289138028388988,0.19953191206840837,0.2220121465158843,0.2495421385768085,289.4278259277344,13310107.0,6.252397060394287,294.7426577199621,12373103.737105617,116.85093188285828
107,0.33313882594936917,0.34239543318840665,0.2420502715339269,0.08241546932829735,242.9665069580078,12699695.0,6.296596050262451,250.62465912501594,12130478.401708132,87.32360315322876
108,0.3370616586951169,0.3182085698128067,0.2063246942403462,0.1384050772517302,254.8738250732422,13840167.0,6.233535289764404,264.30586640868324,12813344.801066717,96.24823713302612
109,0.3379737770173178,0.047664986780069855,0.2959973625803386,0.31836387362227375,311.1488342285156,11689764.0,6.33909010887146,313.5437580614259,11163232.763920326,103.7942214012146
110,0.3461710607897776,0.1335412501764205,0.26463615586817923,0.2556515331656229,295.252197265625,12976484.0,6.356943130493164,299.51290887383976,12153945.000261838,128.42365312576294
111,0.34753309187951437,0.26409871554503245,0.2533186953513129,0.13504949722414025,261.18353271484375,13627099.0,6.224685192108154,268.6919347996753,12706130.258157711,87.0386791229248
112,0.3507996652295928,0.04979761016046881,0.3793907660428843,0.22001195856705405,298.57330322265625,11896672.0,6.25281286239624,301.2746273842073,11359317.158900457,88.12102103233337
113,0.35427652850995445,0.5315212371434364,0.021000751521729907,0.09320148282487926,187.06517028808594,10442396.0,6.654399156570435,220.8067529657896,11506963.078969527,98.41276860237122
114,0.3639681632485416,0.3311741697753283,0.26363552162687753,0.04122214534925253,231.5477294921875,12141287.0,6.289441347122192,237.1444021397179,11869106.542950295,65.65466809272766
115,0.37435051909982753,0.15540724392845953,0.42873823689574136,0.04150400007597163,258.8661193847656,11996324.0,6.32509708404541,261.06156569938855,11747104.672360394,77.77488994598389
116,0.37566006429248955,0.03822884635735999,0.06854996148875583,0.5175611278613947,329.5216369628906,12427184.0,6.293729066848755,331.81912610412985,11770626.860557875,115.84969162940979
117,0.3784364098328756,0.05731352557671516,0.2936593168101796,0.27059074778022957,301.1194152832031,12970854.0,6.769089221954346,304.7677542615071,12172993.398507928,101.56116533279419
118,0.3862282612233087,0.21211882036866686,0.39101598262795334,0.010636935780071133,243.32687377929688,11785817.0,6.33193826675415,244.3127651636284,11712402.58992043,80.5866711139679
119,0.3920559662101964,0.2791218312617599,0.10193281318379387,0.22688938934424988,263.6307678222656,16788440.0,6.345632076263428,277.6873839689305,14475673.462812122,129.69264698028564
120,0.3959385556021447,0.13061253564984485,0.468558911245824,0.0048899975021865,253.29376220703125,11653202.0,6.448100566864014,253.6049959124653,11621542.018339802,77.88542127609253
121,0.40503605218372013,0.32323317048149136,0.19346472918279828,0.07826604815199029,225.95387268066406,14040079.0,6.181439399719238,239.55977051281894,13216783.779643495,73.47674345970154
122,0.4103641101166615,0.309513794700835,0.19262645945624035,0.0874956357262631,228.72323608398438,14507480.0,6.088067054748535,242.94448151268483,13493369.757860098,98.46523022651672
123,0.41217745249738164,0.06069579276448804,0.13443832270354608,0.3926884320345843,312.0578918457031,14260743.0,6.169032335281372,316.46839590757804,13083307.511639813,122.74004411697388
124,0.4187371783309589,0.15902724707443963,0.06172848177757402,0.36050709281702736,297.3476257324219,16419333.0,6.15273118019104,305.5585903316303,14375744.081647318,238.7093629837036
125,0.422651326691174,0.05156028913511936,0.5162522752214757,0.009536108952231014,260.5581359863281,11930350.0,6.436811208724976,261.04068798349044,11868251.795872314,78.20302534103394
126,0.43446615931742305,0.3584805647059216,0.1828357144466823,0.02421756152997303,202.17361450195312,11478415.0,6.194689035415649,0.0,0.0,33.72608709335327
127,0.4403217223259383,0.3699132162799359,0.05461425351926149,0.13515080787486422,200.7624969482422,16641387.0,6.691083669662476,240.67249677683606,14521872.370772144,123.44481539726257
128,0.4412861733304193,0.2438765054225832,0.2848280754362968,0.03000924581070077,226.39089965820312,13240090.0,6.176117181777954,232.04207479631194,12944556.089098074,80.79813385009766
129,0.4418569673566571,0.12313352434202182,0.041779579864696464,0.3932299284366247,302.9496765136719,16699080.0,6.512517213821411,310.6917616556318,14571081.369223515,251.75226736068726
130,0.4430483435503212,0.06714757640495421,0.4883754609299189,0.0014286191148058095,253.49395751953125,12307845.0,6.5020482540130615,253.5946370765362,12296406.967786811,81.56908202171326
131,0.4442046247246185,0.18030260071541485,0.08262744386957803,0.2928653306903885,280.362548828125,17937770.0,6.521210432052612,292.5442698352309,15163269.106358314,246.4217884540558
132,0.46855959065920033,0.19321718093600604,0.0005465489686501544,0.3376766794361434,281.0606994628906,19825622.0,6.538830518722534,296.0680663102616,15982189.48712008,301.3168218135834
133,0.4713469781945432,0.027889219380363116,0.062460430724799024,0.4383033717002946,314.9076843261719,15876905.0,6.174276828765869,320.35481648888396,14165271.946887352,430.8047275543213
134,0.4755268388837898,0.45953494818348706,0.05186345142164472,0.013074761511078425,171.56704711914062,7126452.0,6.145301818847656,179.2113496383608,7776208.849260714,70.30431294441223
135,0.49149827985429306,0.2994342119873734,0.0351990373250509,0.17386847083328266,205.1340789794922,21219418.0,6.45768666267395,251.7302876912381,16027660.694085421,263.3044219017029
136,0.4985984605145872,0.019554012256323916,0.4699730268128064,0.01187450041628247,251.49948120117188,13635854.0,6.529525518417358,252.56088195598144,13503014.361194767,84.75995779037476
137,0.5207185449830142,0.05662912651649823,0.138992744043515,0.28365958445697276,283.6995544433594,19041570.0,6.117234945297241,295.3659406748293,15895344.314057201,307.05241656303406
138,0.5293915429652882,0.2516550311991635,0.19361187671650554,0.025341549119042715,188.76889038085938,13017867.0,6.50892186164856,0.0,0.0,34.841410398483276
139,0.5591800269839866,0.01421955543794308,0.21703554099041233,0.209564876587658,270.54852294921875,19720848.0,6.106884002685547,283.81106717705103,16420327.305462461,176.01587057113647
140,0.5668877731500968,0.10754667297668921,0.281593622399381,0.04397193147383288,217.19882202148438,17077650.0,6.459233045578003,231.00040168124312,15942409.896625003,92.13089895248413
