,nButane,nPentane,nHexane,Tc_NR,Pc_NR,Time,Tc_OPT,Pc_OPT,Time
16,0.058421661514651134,0.24836805372769058,0.6932102847576583,496.0554504394531,3230020.25,9.284134864807129,0.0,0.0,63.81785440444946
17,0.05883456422010685,0.5962614643342998,0.3449039714455933,482.7936096191406,3356349.75,9.334882974624634,0.0,0.0,62.91593027114868
18,0.06190163079143322,0.9368754396152895,0.0012229295932772125,467.5566711425781,3413997.0,9.208528518676758,0.0,0.0,59.94528317451477
19,0.06458770402365827,0.861124023311999,0.07428827266434271,470.8789978027344,3411688.75,10.514125347137451,0.0,0.0,62.893526792526245
20,0.07030886690538868,0.9045806727482182,0.02511046034639318,468.387451171875,3419130.0,9.39283299446106,0.0,0.0,64.83284425735474
21,0.07842666431966853,0.26317309320028337,0.658400242480048,494.290771484375,3263996.0,9.19813346862793,0.0,0.0,445.5280108451843
22,0.08121290104660835,0.1835722397930408,0.735214859160351,496.9571228027344,3233445.0,9.204060792922974,0.0,0.0,60.09249663352966
23,0.08319029146520975,0.38032797328223605,0.5364817352525542,489.638671875,3316444.75,9.33672308921814,0.0,0.0,62.26770234107971
24,0.08498121409251948,0.8590212962079337,0.05599748969954671,469.31866455078125,3428156.25,9.158215045928955,0.0,0.0,65.48454070091248
25,0.09960806252769205,0.3723249262064692,0.5280670112658389,488.8575439453125,3334699.5,10.199846267700195,488.8589703655836,3334675.634514697,120.61063528060913
26,0.10648571693106754,0.510196722722377,0.3833175603465554,482.9225158691406,3387407.0,10.248954057693481,0.0,0.0,61.46104049682617
27,0.1143892728632965,0.18880663943695503,0.6968040876997486,494.7362365722656,3282187.5,9.094412803649902,0.0,0.0,60.32937002182007
28,0.11828642300084222,0.800529232575629,0.0811843444235287,469.32269287109375,3451071.75,9.21335220336914,0.0,0.0,64.97373628616333
29,0.12171302364570591,0.5970380246533381,0.28124895170095604,478.1742858886719,3425754.75,10.621844291687012,0.0,0.0,65.9412956237793
30,0.1275158494416606,0.11256684359380291,0.7599173069645364,496.6501770019531,3267286.0,9.473063230514526,0.0,0.0,62.48653221130371
31,0.13025203052035933,0.29326713968861845,0.5764808297910222,489.8504333496094,3345497.75,9.251842975616455,0.0,0.0,59.20470666885376
32,0.13158496808607592,0.8227121765100153,0.045702855403908775,467.1685485839844,3462227.5,9.521621942520142,0.0,0.0,64.7585825920105
33,0.13501241285806082,0.1084931116788163,0.7564944754631229,496.3372802734375,3276104.0,9.821845293045044,0.0,0.0,61.29878067970276
34,0.13767379900599114,0.579648081954809,0.2826781190391998,477.72344970703125,3438829.75,9.181467294692993,0.0,0.0,60.48201251029968
35,0.15610332255416237,0.6991647143805614,0.1447319630652763,470.951904296875,3474490.75,9.216268062591553,0.0,0.0,61.88600778579712
36,0.15805850786037368,0.4128041426841272,0.42913734945549914,483.2344665527344,3420043.5,9.607929944992065,0.0,0.0,57.36582040786743
37,0.15947976831417185,0.007964041710511998,0.8325561899753163,498.38690185546875,3265338.75,9.523919582366943,0.0,0.0,59.3685348033905
38,0.15988417028185156,0.30265242720912483,0.5374634025090236,487.5076904296875,3387157.25,10.11243200302124,0.0,0.0,62.8447630405426
39,0.16111337880177198,0.38063210061461444,0.45825452058361354,484.3251953125,3414128.75,9.312857389450073,0.0,0.0,62.75108599662781
40,0.1614123489943818,0.06803336533617217,0.770554285669446,496.15863037109375,3295563.0,3.564281940460205,0.0,0.0,53.89022397994995
41,0.1845208191088757,0.5435980854893065,0.2718810954018178,475.724609375,3479789.75,3.578376054763794,0.0,0.0,51.9040641784668
42,0.1885672982554477,0.2984934001422927,0.5129393016022595,485.705810546875,3421845.0,3.554751396179199,0.0,0.0,58.39335346221924
43,0.18924409643292608,0.16627439892953869,0.6444815046375353,490.79248046875,3375265.5,3.5359110832214355,490.7944931981792,3375224.7199479006,100.72288608551025
44,0.1944195959206566,0.05071623920390864,0.7548641648754347,494.73663330078125,3334684.5,3.62839937210083,494.73777804471024,3334658.5034288205,116.01493668556213
45,0.1959728100438165,0.6652905624475249,0.13873662750865864,469.2723083496094,3505096.25,3.612685203552246,0.0,0.0,55.46103858947754
46,0.19613368093519704,0.2656584306587634,0.5382078884060395,486.4877014160156,3420437.5,3.638396978378296,0.0,0.0,55.45686912536621
47,0.1967748193623606,0.13776876619246006,0.6654564144451793,491.3753662109375,3374198.5,3.5490612983703613,0.0,0.0,434.8667242527008
48,0.20017993711453985,0.6760881841616843,0.12373187872377586,468.414306640625,3509076.0,3.64165997505188,0.0,0.0,52.136000871658325
49,0.20284152467462266,0.03733132143084287,0.7598271538945345,494.6949462890625,3340746.75,3.5582072734832764,494.69615123388166,3340719.0301753543,121.67685985565186
50,0.20601716896445293,0.14739689032405554,0.6465859407114913,490.4072265625,3390431.75,3.539022207260132,0.0,0.0,59.17833757400513
51,0.2078981198662614,0.18983341149582078,0.6022684686379178,488.6554260253906,3408900.0,3.6178317070007324,0.0,0.0,51.37240767478943
52,0.20880621473089692,0.45353861379627547,0.33765517147282753,477.80322265625,3487319.0,3.7346181869506836,0.0,0.0,52.40938115119934
53,0.21476320433189242,0.5177712847435245,0.2674655109245831,474.5217590332031,3505298.75,3.669935464859009,0.0,0.0,54.48340725898743
54,0.2151775596453852,0.6769741907024234,0.10784824965219139,467.1154479980469,3520612.5,3.610344886779785,0.0,0.0,58.02899980545044
55,0.2362054172523911,0.41479911819417775,0.3489954645534311,477.4064636230469,3508216.25,3.6549649238586426,0.0,0.0,52.686670541763306
56,0.24099607252446315,0.4564950517496516,0.30250887572588525,475.2056579589844,3521045.75,3.492011547088623,0.0,0.0,51.32855200767517
57,0.24764488710508523,0.693938398020253,0.05841671487466179,463.4952087402344,3542856.75,3.5230019092559814,0.0,0.0,53.37179780006409
58,0.25287078860888584,0.02757549184109739,0.7195537195500168,491.86724853515625,3406464.75,3.542078733444214,491.86973684704634,3406409.785230361,144.44393253326416
59,0.25503227412457896,0.1670822007076834,0.5778855251677376,486.3382873535156,3461722.25,3.6254525184631348,0.0,0.0,53.27484130859375
60,0.2564976185269008,0.0018404345562082617,0.741661946916891,492.59381103515625,3400862.25,3.6141326427459717,492.5961214468623,3400810.5752030388,113.72975850105286
61,0.26759138843688673,0.045328492427056374,0.6870801191360569,490.23138427734375,3433678.0,3.7620089054107666,490.23469194751635,3433607.5620852336,103.45720052719116
62,0.2702929238745721,0.5821834103312631,0.14752366579416487,467.01434326171875,3559591.25,3.5528461933135986,0.0,0.0,51.47678589820862
63,0.2761245276411513,0.7032460961711938,0.02062937618765475,460.49163818359375,3558657.5,3.602295160293579,0.0,0.0,55.70748519897461
64,0.2805982268935631,0.30763049831094064,0.41177127479549613,478.68511962890625,3532637.25,3.943455696105957,0.0,0.0,55.151740074157715
65,0.28261228666188715,0.4925314769593661,0.2248562363787467,470.239501953125,3564489.0,3.5430140495300293,0.0,0.0,53.63508629798889
66,0.28859564191753545,0.2543085427825319,0.4570958152999326,480.36383056640625,3528599.25,3.6112430095672607,0.0,0.0,52.47605109214783
67,0.2903361463317587,0.18974228667625462,0.5199215669919868,482.9337158203125,3512770.25,3.565916061401367,482.9404891892414,3512647.6320807636,96.7690761089325
68,0.29271991308049256,0.3888989656195905,0.3183811212999171,474.17724609375,3561106.0,3.4958088397979736,0.0,0.0,51.094560861587524
69,0.2970774030549328,0.23524744286049248,0.4676751540845748,480.5436706542969,3533403.0,3.7434539794921875,0.0,0.0,58.674360513687134
70,0.2973116530342112,0.0029454861107151356,0.6997428608550736,489.8815612792969,3457404.5,3.658306837081909,489.8855361858881,3457318.7527668476,93.91845202445984
71,0.299207441987683,0.614582094733679,0.08621046327863814,462.9224548339844,3579022.0,3.5581886768341064,0.0,0.0,51.14492678642273
72,0.30336312189175985,0.39633664841691507,0.30030022969132514,472.9962158203125,3572467.75,3.548351764678955,0.0,0.0,50.2610068321228
73,0.304701911866056,0.16368571100090773,0.5316123771330362,482.9756774902344,3522421.5,3.775624990463257,482.98293315481635,3522289.1108632237,129.19451117515564
74,0.30482086777540063,0.12990926300240402,0.5652698692221952,484.3504333496094,3512181.5,3.7266921997070312,484.35711630031994,3512055.4867501333,96.44181966781616
75,0.30551054822362966,0.5338551990071316,0.16063425276923862,466.3557434082031,3584930.0,3.7514688968658447,0.0,0.0,54.54795789718628
76,0.30678520966702155,0.26044618077780435,0.4327686095551741,478.74603271484375,3550613.75,3.6955506801605225,0.0,0.0,50.2680230140686
77,0.307797825945436,0.5026137981677763,0.18958837588678779,467.6682434082031,3585833.25,3.543433427810669,0.0,0.0,51.30649399757385
78,0.30983516921941,0.020278890290245183,0.6698859404903447,488.37005615234375,3480815.0,3.804215431213379,488.37499064536183,3480711.8000749312,88.20388603210449
79,0.3188223532225307,0.5811689112514205,0.10000873552604878,462.8644714355469,3593021.0,3.8529820442199707,0.0,0.0,54.597745418548584
80,0.3195175571254143,0.25061962248459824,0.4298628203899875,478.2093200683594,3562403.75,3.5241544246673584,0.0,0.0,52.75880146026611
81,0.33312277950440633,0.2527763697621485,0.4141008507334452,477.078857421875,3577628.25,3.558441162109375,0.0,0.0,33.183011531829834
82,0.34085689085576676,0.5464162783744815,0.11272683076975186,462.6588439941406,3608640.5,3.522444725036621,0.0,0.0,50.99731707572937
83,0.3633854370874253,0.25689058029602274,0.37972398261655216,474.54327392578125,3609865.5,3.5141186714172363,0.0,0.0,57.66616892814636
84,0.3817681760112915,0.5738115168144037,0.044420307174304806,457.52197265625,3627010.5,3.526702642440796,457.52416575765074,3626983.0612935163,91.97906613349915
85,0.38364673340309285,0.017986604538727823,0.5983666620581793,483.3084411621094,3575046.0,3.5074875354766846,483.3186197317567,3574850.8201667666,90.86793661117554
86,0.3885861363325756,0.38340352794526567,0.22801033572215854,466.5598449707031,3644594.25,3.5281221866607666,0.0,0.0,58.21310019493103
87,0.3935527656271272,0.5208403119308176,0.08560692244205512,459.2082824707031,3640437.5,3.5788516998291016,459.2129870218726,3640379.9275748134,102.06015801429749
88,0.3943665327691569,0.07051672040574689,0.5351167468250962,480.3232727050781,3603085.0,3.5922160148620605,480.3357199334307,3602861.5746856146,96.44136428833008
89,0.3964509873826128,0.2773339304908314,0.3262150821265559,470.9495544433594,3644348.5,3.470426321029663,0.0,0.0,57.51648926734924
90,0.396840100426952,0.5947816622128922,0.008378237360155801,454.97430419921875,3628577.5,3.616917371749878,0.0,0.0,56.92599844932556
91,0.3982813957268135,0.15509083205249696,0.44662777222068956,476.356201171875,3627249.75,3.6302661895751953,0.0,0.0,54.62580347061157
92,0.41003421580137445,0.0976561421214195,0.49230964207720607,477.97467041015625,3627704.75,3.5785608291625977,477.9891729733943,3627456.5134953,129.04138207435608
93,0.41487012755354746,0.2044738434504793,0.3806560289959733,472.82183837890625,3652622.0,3.4912607669830322,0.0,0.0,54.08781576156616
94,0.42314282818825616,0.11407998212119577,0.46277718969054804,476.24310302734375,3645554.5,3.6244890689849854,476.25918895349855,3645289.0874630846,94.4715211391449
95,0.42584667699440015,0.036349858806425786,0.5378034641991739,479.43072509765625,3630857.0,3.5079610347747803,479.44553016346237,3630594.063118659,99.57839751243591
96,0.431215477380296,0.2819214196184184,0.2868631030012856,467.83660888671875,3674622.25,3.6290669441223145,0.0,0.0,57.77280044555664
97,0.44424567610163707,0.46326431151427355,0.09249001238408928,457.5265808105469,3672768.25,3.4822919368743896,0.0,0.0,57.48776197433472
98,0.44503663771145435,0.4089303374494886,0.14603302483905709,460.2943115234375,3680635.25,3.645164966583252,0.0,0.0,61.36252760887146
99,0.4488504558906992,0.42562429456973333,0.1255252495395674,459.07769775390625,3680617.0,3.5541770458221436,0.0,0.0,56.51169800758362
100,0.46788357538456254,0.3964466240097392,0.13566980060569853,458.84375,3694041.75,3.5651466846466064,0.0,0.0,56.68797063827515
101,0.48596164427721067,0.24311764542392067,0.2709207102988686,465.0224609375,3715977.25,3.507631778717041,0.0,0.0,60.170215129852295
102,0.4862651973100859,0.016632972611434236,0.4971018300784799,475.65380859375,3693700.0,3.5807809829711914,475.67523763852273,3693345.0826448314,86.00156760215759
103,0.49532539563075934,0.18768114269717925,0.3169934616720614,466.931884765625,3722333.0,3.5330538749694824,466.954187819962,3722031.841118682,95.8094584941864
104,0.49597261592628455,0.34647279112304297,0.15755459295067237,458.85919189453125,3714880.25,3.676347255706787,0.0,0.0,58.49758720397949
105,0.502922459580856,0.45940620443295815,0.03767133598618575,452.08953857421875,3693117.5,3.6744096279144287,0.0,0.0,55.679635763168335
106,0.5037257796562886,0.11395467129780999,0.38231954904590143,469.7603454589844,3724877.25,3.5976600646972656,0.0,0.0,33.92469358444214
107,0.5065372428465992,0.05114266553528449,0.44232009161811636,472.4669494628906,3720277.75,3.5697021484375,472.4915090955268,3719898.648726035,101.56589889526367
108,0.5078042775847271,0.10011486853867385,0.392080853876599,470.075439453125,3727258.25,4.021862030029297,0.0,0.0,50.70930361747742
109,0.5098325877070349,0.25771930871540377,0.23244810357756132,462.1758117675781,3731653.25,3.691063165664673,0.0,0.0,47.81359004974365
110,0.5157270590618349,0.026470758874553572,0.4578021820636116,472.8597106933594,3725777.5,3.63794207572937,472.88515690959025,3725380.2978867777,95.74388194084167
111,0.5179749768273278,0.3049194275350659,0.17710559563760622,458.9969177246094,3731598.5,3.5589709281921387,459.0131720328497,3731415.8548237905,89.65562415122986
112,0.5236015722299762,0.08967314142636318,0.3867252863436606,469.2512512207031,3740420.5,3.6377265453338623,0.0,0.0,36.10470795631409
113,0.5301874356749948,0.356615372456397,0.11319719186860816,455.08685302734375,3727612.25,3.754218339920044,455.09768534671264,3727500.0339742936,119.08520793914795
114,0.5437774095933982,0.2254760632727726,0.23074652713382934,460.75384521484375,3754721.5,3.5664494037628174,460.7762776829903,3754460.53865771,85.51144170761108
115,0.5474885985061324,0.034850561940483374,0.41766083955338423,469.8575134277344,3756955.75,3.628938674926758,469.8871919016199,3756522.777992565,88.22337436676025
116,0.5596046050362632,0.3891188362041651,0.05127655875957185,450.3873291015625,3725933.5,3.77799391746521,0.0,0.0,53.327720642089844
117,0.5842737108295429,0.399640625833851,0.016085663336606087,447.25982666015625,3723979.25,3.7257063388824463,0.0,0.0,56.11486792564392
118,0.6012042315420555,0.1160869778862484,0.28270879057169623,461.1558837890625,3798539.0,3.7655346393585205,0.0,0.0,56.443116903305054
119,0.6080363007460678,0.3772541439108941,0.01470955534303791,446.0940856933594,3733331.5,3.837064027786255,446.09552837806746,3733319.5069747977,102.11829948425293
120,0.6346377872513542,0.13725948015725684,0.22810273259138894,456.9323425292969,3813322.75,3.502490282058716,456.96327044209744,3813003.142756261,90.29640293121338
121,0.6348783144596861,0.19065709116591092,0.17446459437440293,454.01007080078125,3801964.25,3.5272433757781982,454.0342696255474,3801734.931223199,96.9355080127716
122,0.6459241903638696,0.09207120472801196,0.2620046049081184,458.2737121582031,3826047.25,3.490165948867798,0.0,0.0,63.919862508773804
123,0.6499973354266371,0.1944273982812341,0.15557526629212884,452.3125915527344,3805221.0,3.479637861251831,452.3351795321512,3805018.685319066,90.31756472587585
124,0.6516022410675532,0.06845853560527708,0.27993922332716975,458.9891052246094,3832271.75,3.6609091758728027,459.02742789822526,3831851.3090585023,85.63574266433716
125,0.6615755300846868,0.07584674763230681,0.26257772228300635,457.66162109375,3836199.25,3.5123963356018066,457.6995360206351,3835799.97617583,82.00970101356506
126,0.665032029619457,0.2281283420460352,0.1068396283345078,448.8829345703125,3796520.5,3.515317916870117,448.8985226214716,3796396.031465415,96.97378039360046
127,0.6658646542661583,0.05757375029799199,0.27656159543584974,458.2286682128906,3841138.25,3.528266668319702,458.2686107817905,3840710.1318417788,80.10238933563232
128,0.6682333782416344,0.16740059994638115,0.16436602181198445,452.0121154785156,3817592.75,3.599569797515869,452.037409724361,3817370.0996009856,94.39562511444092
129,0.6862856891723352,0.27997963779253926,0.033734673035125506,443.5864562988281,3772670.0,3.623826265335083,443.5907033847349,3772641.5476744547,98.52785468101501
130,0.7023663010124984,0.08668686158240768,0.21094683740509382,453.132080078125,3849554.0,3.4947526454925537,453.16807748490436,3849228.744144637,101.17791748046875
131,0.720610394805177,0.24837091461362693,0.031018690581196242,441.78399658203125,3782972.5,3.511113166809082,441.7881168036331,3782948.1639832594,96.04256796836853
132,0.7207387847616975,0.11126124232863863,0.16799997290966387,449.9046936035156,3845912.5,3.479323387145996,449.9349239848205,3845670.7206315733,90.70955181121826
133,0.7277763381179089,0.04213159795172626,0.23009206393036485,453.0985412597656,3869026.25,3.6384599208831787,0.0,0.0,55.103068351745605
134,0.7279367744101238,0.1007603753917192,0.17130285019815697,449.772705078125,3850668.0,3.6101489067077637,449.80420613132435,3850417.9067480527,85.81244611740112
135,0.7309724563203931,0.15106117099799807,0.11796637268160887,446.53460693359375,3830819.0,3.6335856914520264,446.5554732062333,3830673.540851526,93.40375304222107
136,0.744058907460595,0.11768861600778294,0.1382524765316223,447.12701416015625,3845336.75,3.4957282543182373,447.15295755905174,3845152.9204626717,93.16236019134521
137,0.7454816814129035,0.08803499609674749,0.16648332249034908,448.7074890136719,3857430.0,3.577990770339966,448.73956280797796,3857187.487596076,103.07038044929504
138,0.7529824155076977,0.08002319947038651,0.16699438502191552,448.3979187011719,3861187.0,3.606649398803711,448.4307478963879,3860942.37779383,95.87904691696167
139,0.7759862428094798,0.12871770413715342,0.0952960530533668,443.0666809082031,3837506.0,3.5112383365631104,443.0845261203177,3837403.1259343997,103.57310175895691
140,0.7760352154115935,0.05026937551947687,0.17369540906892975,447.7398986816406,3874621.5,3.573239803314209,447.7763462798836,3874359.609097898,94.72197103500366
141,0.7807049699758918,0.04748516277748163,0.1718098672466265,447.4161071777344,3875974.5,3.6411077976226807,447.4525603418985,3875716.749921784,86.12449598312378
142,0.7835170709886176,0.0396821911760449,0.17680073783533745,447.5796203613281,3879338.75,3.5134317874908447,447.61752988248827,3879068.7956576496,90.11412763595581
143,0.7859349054151761,0.1213383925471623,0.09272670203766158,442.4338073730469,3839602.75,3.5144121646881104,442.45140605291715,3839505.3281474,105.06073021888733
144,0.8017501357446395,0.03876976480139395,0.1594800994539664,445.7160949707031,3879720.0,3.602602243423462,445.7514102684812,3879490.7882985845,93.79229402542114
145,0.8368690197229068,0.07405084601460205,0.08908013426249117,439.7290344238281,3853559.0,3.7690865993499756,439.747304812259,3853476.736677371,97.30780959129333
146,0.863387495138367,0.12785646266323847,0.008756042198394523,433.18121337890625,3800375.0,3.6253693103790283,433.1821965536947,3800372.7846872658,115.97758412361145
147,0.8821006232803215,0.008840877942358941,0.10905849877731963,438.7454833984375,3879107.75,3.455411911010742,0.0,0.0,59.696136474609375
148,0.9033142153472676,0.004248889592044643,0.09243689506068771,436.6117248535156,3872642.25,3.6195998191833496,0.0,0.0,60.81677842140198
149,0.9324866662555847,0.03154949315028768,0.03596384059412774,431.34832763671875,3831262.0,3.49556565284729,431.35350215051955,3831253.864979688,116.51539325714111
