,Methane,Ethane,Tc_NR,Pc_NR,Time,Tc_OPT,Pc_OPT,Time
43,0.28428294450046604,0.7157170554995339,285.7857971191406,6105697.5,1.5719952583312988,285.82293645277593,6103656.026029717,77.77699685096741
44,0.29718288564753303,0.702817114352467,284.72930908203125,6158103.0,1.5581181049346924,284.7736307219818,6155713.403676182,73.89487767219543
45,0.30878320332313147,0.6912167966768685,283.7644348144531,6204628.5,1.5518622398376465,283.8160402983259,6201895.504071906,82.07658004760742
46,0.3116346857285254,0.6883653142714746,283.52508544921875,6215972.0,1.6016645431518555,283.5785998197085,6213150.1680482775,79.84084749221802
47,0.3239042854917861,0.6760957145082137,282.48516845703125,6264336.0,1.6699624061584473,282.54756073409453,6261112.052873541,81.53111505508423
48,0.33337313138235825,0.6666268686176416,281.67144775390625,6301137.0,1.6574599742889404,281.7413757064818,6297580.476479489,77.65121865272522
49,0.3344227953594877,0.6655772046405123,281.5806579589844,6305187.0,1.5506916046142578,281.65143760542384,6301592.453028053,77.60086703300476
50,0.335066040064458,0.664933959935542,281.5249328613281,6307666.0,1.5664422512054443,281.5962662397799,6304047.931613356,72.97826552391052
51,0.3366807886538666,0.6633192113461333,281.3848876953125,6313879.0,1.56638765335083,281.45757950484483,6310201.506866869,72.24624395370483
52,0.3382817076608619,0.6617182923391381,281.2457580566406,6320024.0,1.550731897354126,281.31981313493907,6316287.496243965,81.52714705467224
53,0.34358557892360503,0.656414421076395,280.78271484375,6340279.5,1.6411678791046143,280.86148122057864,6336342.703120418,71.5382125377655
54,0.34397758533670664,0.6560224146632934,280.7483825683594,6341770.0,1.5677361488342285,280.8274893344392,6337818.302104827,85.05330634117126
55,0.350683626042461,0.6493163739575389,280.1581115722656,6367129.0,1.5515024662017822,280.2434872911859,6362915.43740873,88.10799884796143
56,0.35418916000485845,0.6458108399951416,279.8475341796875,6380276.5,1.5556597709655762,279.93631244096815,6375922.673113886,81.18161535263062
57,0.37801337836442717,0.6219866216355727,277.6991882324219,6467509.5,1.6305420398712158,277.813755533898,6462138.606121831,68.61843347549438
58,0.3786856146638956,0.6213143853361043,277.6376037597656,6469914.0,1.5919864177703857,277.75296946217736,6464512.995524548,71.8383092880249
59,0.3833984929364823,0.6166015070635177,277.2043762207031,6486679.0,1.5689613819122314,277.3254162866042,6481064.218566105,79.9185848236084
60,0.40760446125487365,0.5923955387451262,274.9368896484375,6570068.0,1.56695556640625,275.0903827176618,6563302.337191444,80.42831420898438
61,0.4144886317382652,0.5855113682617348,274.27886962890625,6592892.5,1.5780608654022217,274.44260052986715,6585786.106070012,73.20080041885376
62,0.4181293659606538,0.5818706340393462,273.928466796875,6604793.0,1.6448934078216553,274.09780922208574,6597504.481609322,73.14763355255127
63,0.4368391552967573,0.5631608447032426,272.1012878417969,6663985.5,1.577868938446045,272.3015014109885,6655745.824616823,72.75143003463745
64,0.4458711040514415,0.5541288959485585,271.203125,6691312.5,1.6080539226531982,271.419508249447,6682609.144486126,74.99348759651184
65,0.447610346053458,0.5523896539465422,271.0289306640625,6696476.5,1.598526954650879,271.24854165953894,6687683.720626533,77.96408104896545
66,0.448867941668238,0.551132058331762,270.9027404785156,6700190.5,1.5845880508422852,271.1246930468892,6691332.808595665,67.88319396972656
67,0.4594619227628875,0.5405380772371123,269.8313903808594,6730784.5,1.5673182010650635,270.0737617519447,6721384.683740746,71.61395716667175
68,0.46369804952858895,0.536301950471411,269.3988342285156,6742663.0,1.585768461227417,269.64968760190743,6733047.782557126,75.02628135681152
69,0.46753542311247026,0.5324645768875298,269.0048828125,6753242.5,1.6462039947509766,269.26361837297065,6743433.3188427985,71.42085409164429
70,0.4784263159293436,0.5215736840706565,267.8760070800781,6782299.5,1.5913171768188477,268.1579131396006,6771949.325806621,79.62514042854309
71,0.4812698553779085,0.5187301446220915,267.57861328125,6789643.5,1.6541805267333984,267.8667663472953,6779154.461415388,74.4586832523346
72,0.48652208639265604,0.5134779136073441,267.0263366699219,6802935.0,1.6006503105163574,267.32629976782175,6792193.4145662375,68.38189220428467
73,0.4885400500434831,0.5114599499565171,266.8131408691406,6807946.0,1.7055983543395996,267.1177117979502,6797108.658933684,69.66591119766235
74,0.49109675508988077,0.5089032449101193,266.5422058105469,6814217.0,1.6010053157806396,266.8526876857475,6803259.670973491,76.56745791435242
75,0.4914693847197362,0.5085306152802638,266.5026550292969,6815124.0,1.623664140701294,266.81399142008223,6804148.965009179,76.43756580352783
76,0.4944130993410895,0.5055869006589107,266.1894226074219,6822220.5,1.644474983215332,266.50766882178186,6811109.340200547,75.31046891212463
77,0.4951369760947542,0.5048630239052457,266.1122131347656,6823947.5,1.6150519847869873,266.43217110047107,6812803.175779115,72.61069822311401
78,0.49636563529578864,0.5036343647042114,265.98101806640625,6826862.5,1.6352710723876953,266.3038713439762,6815662.005952191,72.09378480911255
79,0.5244868012102584,0.4755131987897418,262.91925048828125,6887626.5,1.6762468814849854,263.31325698129,6875267.351122845,64.8466055393219
80,0.5328026551261973,0.4671973448738029,261.9920349121094,6903274.0,1.5283098220825195,262.40864596505986,6890629.98836495,70.4834132194519
81,0.5351396661409481,0.464860333859052,261.7296447753906,6907468.5,1.5502312183380127,262.15272739190436,6894750.544548605,73.1716058254242
82,0.542221531968088,0.45777846803191197,260.9295654296875,6919622.0,1.614593744277954,261.3726332986891,6906696.056034125,72.40415263175964
83,0.5500526391339156,0.44994736086608456,260.0362243652344,6932058.0,1.5478084087371826,260.5019161003563,6918934.321866471,69.77140784263611
84,0.5695062973003836,0.4304937026996163,257.7772216796875,6958148.5,1.5416762828826904,258.30150167117586,6944701.970630676,70.1854259967804
85,0.5783167762245286,0.4216832237754714,256.7352294921875,6967588.0,1.5430245399475098,257.2870600622966,6954086.105989017,101.65759491920471
86,0.5812383150343687,0.41876168496563126,256.3870849609375,6970376.0,1.5914943218231201,256.94817164258836,6956869.597044256,114.95353078842163
87,0.5835865231454339,0.41641347685456603,256.1062927246094,6972491.0,1.5423779487609863,256.6748778567492,6958986.064290769,76.10688924789429
88,0.5898246368267439,0.4101753631732561,255.35623168945312,6977555.0,1.6724622249603271,255.94489968825533,6964077.615485024,73.33832454681396
89,0.5898967165661098,0.41010328343389024,255.3475341796875,6977608.5,1.559051752090454,255.93643118942825,6964131.886209972,73.9173481464386
90,0.5946975046650427,0.4053024953349573,254.76614379882812,6980939.5,1.6136248111724854,255.37064808733467,6967508.47439798,73.91365194320679
91,0.5992073994976614,0.4007926005023385,254.21670532226562,6983616.0,1.5585017204284668,254.83599321497476,6970247.861300267,70.51942300796509
92,0.6166609107046602,0.38333908929533966,252.06027221679688,6989690.0,1.5535807609558105,252.73763989988626,6976759.556866378,76.42367839813232
93,0.6173755883966846,0.38262441160331534,251.970947265625,6989789.0,1.5609023571014404,252.65071582182577,6976883.5701598,71.53100562095642
94,0.6201494200041622,0.37985057999583777,251.6234893798828,6990059.0,1.5513677597045898,0.0,0.0,53.25601601600647
95,0.6288307321882153,0.3711692678117846,250.52813720703125,6989708.5,1.635420322418213,251.24652978197636,6977281.59797046,75.22685956954956
96,0.6305182882332191,0.3694817117667809,250.31381225585938,6989426.5,1.6059372425079346,0.0,0.0,57.435182332992554
97,0.6412436903110795,0.3587563096889205,248.94100952148438,6985961.5,1.6526188850402832,249.70137951169107,6974229.23670949,69.90094351768494
98,0.6458368298306694,0.3541631701693305,248.34744262695312,6983575.5,1.5624806880950928,249.12332042819716,6972148.795800902,75.23320150375366
99,0.6539872146620167,0.34601278533798335,247.28582763671875,6977971.0,1.5926461219787598,248.08905931104218,6967153.765389349,77.94245505332947
100,0.6580456255714988,0.3419543744285012,246.75318908691406,6974514.0,1.601930856704712,247.5699573014637,6964032.258202404,83.24698281288147
101,0.6894130768911823,0.31058692310881775,242.5460205078125,6932079.5,1.6352543830871582,243.46342293451045,6924940.966562867,72.53799724578857
102,0.7013846675483179,0.29861533245168226,240.89791870117188,6908164.5,1.578277826309204,241.8507649982669,6902652.147817016,73.89082098007202
103,0.7024774184711908,0.2975225815288093,240.74630737304688,6905759.5,1.617706537246704,241.7022801107445,6900404.918025881,113.60292625427246
104,0.7034261995972523,0.2965738004027479,240.61451721191406,6903641.0,1.5704865455627441,241.57318235215513,6898424.4668807015,71.71290588378906
105,0.7144903765132531,0.2855096234867468,239.0666961669922,6876812.0,1.5813279151916504,240.05555052120093,6873291.7484817095,81.8170702457428
106,0.7196339254891038,0.28036607451089635,238.3402862548828,6862988.0,1.6365644931793213,239.34231310687565,6860307.1326190345,71.23244738578796
107,0.7252031761639423,0.27479682383605775,237.54885864257812,6847034.0,1.5920228958129883,238.56444168601962,6845296.220295362,68.56345081329346
108,0.7289768617755245,0.27102313822447555,237.0096893310547,6835634.0,1.59663987159729,238.03401708300947,6834554.445005786,117.9705445766449
109,0.7378130433194471,0.2621869566805529,235.73802185058594,6807048.5,1.613875389099121,0.0,0.0,58.75941610336304
110,0.7558961151059619,0.24410388489403817,233.0955047607422,6740091.0,1.6249420642852783,0.0,0.0,52.84062051773071
111,0.7574305136228454,0.2425694863771546,232.86880493164062,6733876.0,1.6460134983062744,233.94526593409248,6738175.522637926,74.60459899902344
112,0.7725580706165468,0.2274419293834531,230.61288452148438,6668031.5,1.6140568256378174,231.70494322313652,6675385.104338821,118.01133251190186
113,0.7732797756850216,0.2267202243149784,230.50430297851562,6664680.5,1.6586835384368896,231.5968684032761,6672181.312157426,97.39639663696289
114,0.7798911528949488,0.22010884710505127,229.5056915283203,6633086.0,1.6474292278289795,0.0,0.0,54.1061110496521
115,0.7862654009297237,0.2137345990702762,228.53599548339844,6601079.5,1.6611933708190918,229.63327139677426,6611219.109880902,116.62350463867188
116,0.7992176657363466,0.20078233426365344,226.5447235107422,6531316.0,1.6953260898590088,0.0,0.0,53.279595375061035
117,0.7993452624722881,0.20065473752771182,226.5249786376953,6530597.0,1.6105475425720215,0.0,0.0,54.285414934158325
118,0.802542219270758,0.1974577807292421,226.02906799316406,6512377.5,1.6627838611602783,0.0,0.0,54.44844388961792
119,0.805390475682579,0.19460952431742104,225.58580017089844,6495815.5,1.6202070713043213,0.0,0.0,51.09316158294678
120,0.8105041878645068,0.1894958121354932,224.7864990234375,6465295.0,1.5191774368286133,0.0,0.0,53.95661211013794
121,0.8185739206839049,0.181426079316095,223.5160369873047,6415073.5,1.547501802444458,0.0,0.0,54.94745635986328
122,0.8265478458689905,0.17345215413100953,222.2495880126953,6362959.0,1.5353429317474365,0.0,0.0,55.72715473175049
123,0.8335696678216752,0.16643033217832495,221.1250762939453,6315008.5,1.5318820476531982,0.0,0.0,52.3303906917572
124,0.8438979888046855,0.15610201119531442,219.45492553710938,6240960.5,1.5268895626068115,0.0,0.0,49.79390835762024
125,0.8490470154763436,0.15095298452365633,218.6149444580078,6202476.0,1.527125597000122,0.0,0.0,34.85598587989807
126,0.851095676507028,0.1489043234929721,218.27935791015625,6186873.5,1.593198537826538,0.0,0.0,33.432204246520996
127,0.866460193183397,0.13353980681660288,215.7364501953125,6064574.0,1.5299358367919922,0.0,0.0,38.42271375656128
128,0.8693339069168661,0.13066609308313393,215.2555694580078,6040664.0,1.545586109161377,0.0,0.0,35.31050753593445
129,0.8765669336977054,0.12343306630229461,214.03749084472656,5979037.5,1.5391254425048828,0.0,0.0,37.041831970214844
130,0.8818046773214311,0.11819532267856879,213.1483154296875,5933118.5,1.535064935684204,0.0,0.0,33.516053676605225
131,0.8865158972288364,0.11348410277116365,212.34323120117188,5890888.0,1.529339075088501,0.0,0.0,37.96669340133667
132,0.8900764434799465,0.10992355652005353,211.7313232421875,5858388.5,1.5323271751403809,0.0,0.0,34.61161732673645
133,0.8908435188284001,0.10915648117160005,211.59910583496094,5851321.0,1.5393335819244385,0.0,0.0,33.239991903305054
134,0.8923515989323229,0.10764840106767729,211.33872985839844,5837358.5,1.606262445449829,0.0,0.0,33.91831588745117
135,0.8929038895536039,0.10709611044639607,211.2432403564453,5832222.5,1.545699119567871,0.0,0.0,34.061744928359985
136,0.8938612442856801,0.10613875571431987,211.07752990722656,5823291.5,1.5402531623840332,0.0,0.0,35.191226959228516
137,0.8978095784635577,0.10219042153644228,210.3916778564453,5786072.0,1.5686829090118408,0.0,0.0,33.376293420791626
138,0.8978282751170377,0.1021717248829623,210.388427734375,5785894.5,1.5874643325805664,0.0,0.0,31.9897198677063
139,0.9024020639283642,0.09759793607163579,209.5888671875,5742002.5,1.5839648246765137,0.0,0.0,32.1003954410553
140,0.9032718757410162,0.09672812425898379,209.43618774414062,5733561.0,1.5580546855926514,0.0,0.0,34.462908029556274
141,0.912519270471589,0.08748072952841114,207.7999725341797,5641956.0,1.5457768440246582,0.0,0.0,34.44266152381897
142,0.9316712016059554,0.0683287983940446,204.32766723632812,5441337.0,1.5488626956939697,0.0,0.0,51.70404934883118
143,0.9533101031496093,0.04668989685039057,200.2405242919922,5196633.0,1.5598204135894775,0.0,0.0,53.43240308761597
144,0.9641080958213759,0.035891904178624055,198.12086486816406,5067130.0,1.5710444450378418,0.0,0.0,51.51799416542053
145,0.9643964204815526,0.035603579518447316,198.0634307861328,5063602.5,1.526998519897461,0.0,0.0,53.4656822681427
146,0.9648531706588007,0.0351468293411994,197.97235107421875,5058007.0,1.5995819568634033,0.0,0.0,57.61027145385742
147,0.9823200052158926,0.017679994784107384,194.3951873779297,4836997.0,1.564420461654663,0.0,0.0,51.55232834815979
148,0.9836115330153804,0.01638846698461958,194.12274169921875,4820097.0,1.5626933574676514,0.0,0.0,54.25928854942322
149,0.9867201405893867,0.013279859410613284,193.4620819091797,4779096.0,1.5541071891784668,0.0,0.0,51.34566307067871
