,Ethane,nButane,nHeptane,Tc_NR,Pc_NR,Time,Tc_OPT,Pc_OPT,Time
0,0.005677261038726264,0.08505990192093792,0.9092628370403357,534.3397216796875,2953351.75,10.127274513244629,0.0,0.0,67.94619870185852
1,0.00613729604339,0.7987875841328684,0.19507511982374154,460.26837158203125,4118447.5,10.303765535354614,0.0,0.0,72.4580283164978
2,0.020518719897048364,0.12004583775032165,0.85943544235263,530.8298950195312,3114104.25,9.828346490859985,530.8311615199452,3114050.786907099,129.7242443561554
3,0.02086536463658651,0.9302814897710278,0.04885314559238573,433.9436340332031,4006928.75,10.596733331680298,434.0092873518065,4006520.9424656294,115.30174922943115
4,0.021058491578401364,0.18512878895668403,0.7938127194649147,525.979736328125,3261387.75,9.816365480422974,525.9846918452139,3261197.392504297,146.27396082878113
5,0.023658611112801643,0.5456175756262666,0.4307238132609318,491.5837097167969,4002898.75,10.375092029571533,491.75296008652344,3998971.1602311395,97.9139473438263
6,0.029680711792925536,0.36901599468925994,0.6013032935178145,509.45770263671875,3712323.25,9.1484694480896,509.5147079493483,3710533.463128142,101.41716527938843
7,0.03234341841715759,0.049275685798902756,0.9183808957839396,534.8728637695312,3024602.25,10.147276163101196,0.0,0.0,67.02078032493591
8,0.033949627707603854,0.4719191588961022,0.4941312133962941,498.4994201660156,3940570.5,9.347482681274414,498.6274509961847,3937017.710693188,102.10287499427795
9,0.03481453256499446,0.8587856107991051,0.10639985663590035,444.0800476074219,4172452.5,10.313095569610596,0.0,0.0,55.55631470680237
10,0.03768503449382325,0.782995903055016,0.1793190624511608,456.46484375,4252470.0,10.115582466125488,456.76316920867936,4248418.505516995,101.19406080245972
11,0.04596065354271435,0.4408868002936248,0.5131525461636609,500.32427978515625,3957807.75,10.143750429153442,500.4480048675713,3953997.7401337586,115.06090450286865
12,0.04737518228816079,0.842822392390273,0.1098024253215663,444.0703125,4229996.0,9.907359838485718,444.29154504889556,4227309.536486052,95.61563754081726
13,0.054473386801853006,0.7069691988639527,0.2385574143341944,465.1087951660156,4334525.5,10.66544771194458,0.0,0.0,74.82560443878174
14,0.06266047702963572,0.9178288775363084,0.019510645434056013,425.4533996582031,4079462.0,10.164928436279297,425.4795819106348,4078828.6964227483,159.5866093635559
15,0.06783930893059659,0.857255428041209,0.07490526302819443,436.44268798828125,4251238.5,10.128405094146729,0.0,0.0,461.32943511009216
16,0.0683630126784923,0.6021906229122839,0.3294463644092239,477.6825866699219,4341514.0,9.964276313781738,0.0,0.0,67.30388069152832
17,0.06837384382596609,0.09766768283767392,0.8339584733363601,528.7388305664062,3346081.75,10.088247776031494,528.7436405118177,3345797.252744898,96.98140859603882
18,0.07001319490501932,0.12491630362570183,0.8050705014692788,526.5394287109375,3419480.5,9.966678142547607,0.0,0.0,260.17376828193665
19,0.07069355049213226,0.7605057065378922,0.1688007429699756,453.28155517578125,4394446.5,10.161819696426392,0.0,0.0,64.28677701950073
20,0.07184918070573981,0.8955651350765378,0.03258568421772257,427.6638488769531,4155372.75,10.034424304962158,0.0,0.0,444.1439960002899
21,0.08203876365449607,0.5758071454080602,0.3421540909374437,478.9882507324219,4392684.5,9.836129188537598,0.0,0.0,64.34232330322266
22,0.09619475607271341,0.3074191787370126,0.596386065190274,508.0573425292969,4007170.25,10.217865705490112,508.15685515330165,4002785.5011555366,85.68596053123474
23,0.10200433348749263,0.22121591421201728,0.6767797523004901,515.5745239257812,3848778.0,10.438355684280396,0.0,0.0,68.43774509429932
24,0.10226718165849413,0.7138192415377228,0.1839135768037829,454.4085693359375,4548817.0,10.147083520889282,454.84635486737824,4539136.061621472,96.41558694839478
25,0.1085859805183029,0.43833477540223836,0.4530792440794586,492.308837890625,4355341.0,9.492508888244629,492.5678437697824,4345611.876244616,109.2773551940918
26,0.10956707823219132,0.5335327277040541,0.35690019406375445,480.1518859863281,4507860.0,9.627771377563477,0.0,0.0,64.28126883506775
27,0.11375669872152307,0.3579547710404992,0.5282885302379777,500.7254943847656,4233136.5,9.667283296585083,500.9034242490212,4225547.151546381,104.29234910011292
28,0.12886386516829215,0.6631915919678467,0.20794454286386113,457.23919677734375,4685593.0,10.074167251586914,457.7622838492286,4671963.06334867,145.39460515975952
29,0.1307351275496018,0.03850848963991634,0.8307563828104818,528.1488647460938,3592796.0,10.242908954620361,528.1603852597951,3591936.789239399,120.4902732372284
30,0.13274638492069316,0.06543834922021445,0.8018152658590924,525.87939453125,3672617.75,10.029552698135376,525.8970354459418,3671377.87647127,85.7399537563324
31,0.135602546088314,0.01832809591712193,0.846069357994564,529.2875366210938,3573832.5,9.571260690689087,529.2972596548186,3573071.2228933796,108.79218053817749
32,0.13638694137579577,0.6218140315683454,0.24179902705585904,462.4100341796875,4725041.5,10.363150119781494,0.0,0.0,62.06178855895996
33,0.13997093851236353,0.18656825127082852,0.6734608102168079,514.8434448242188,4020036.25,9.828570127487183,514.9177013357191,4015800.3761562146,86.08612895011902
34,0.15205567820861615,0.37948920264630914,0.4684551191450748,493.14813232421875,4536617.0,9.35999870300293,0.0,0.0,60.415180921554565
35,0.15246579818988437,0.3740661103318089,0.47346809147830654,493.7340087890625,4528851.0,10.465873003005981,0.0,0.0,67.78317594528198
36,0.15811912714441395,0.025878132665963054,0.8160027401896229,526.8336181640625,3739280.0,10.20226526260376,526.8528334247864,3737792.635529056,82.71863174438477
37,0.1582380860994497,0.31134690169765994,0.5304150122028904,500.12835693359375,4438376.0,10.41117000579834,0.0,0.0,43.75375461578369
38,0.15852431859973018,0.16800638893487863,0.6734692924653911,514.6273193359375,4101847.75,9.076401710510254,0.0,0.0,46.07475137710571
39,0.1692202712264683,0.2095130650176946,0.6212666637558372,509.4708251953125,4279024.0,10.025347709655762,0.0,0.0,47.11296820640564
40,0.16967288684518103,0.8009292831936575,0.029397829961161543,420.6493835449219,4516242.5,3.561464548110962,420.75837347816577,4512928.9446885325,117.99750757217407
41,0.17288770164493145,0.43275619930279596,0.39435609905227265,483.30242919921875,4771925.0,3.6074583530426025,0.0,0.0,49.33387041091919
42,0.17353793788069358,0.45952929002097964,0.3669327720983267,479.5807189941406,4815320.0,3.4373202323913574,0.0,0.0,57.45728850364685
43,0.17829131144335697,0.5251710055483206,0.2965376830083224,469.26068115234375,4914168.0,3.378058433532715,0.0,0.0,57.12339925765991
44,0.1823030872285999,0.7911866675574039,0.02651024521399612,419.1192932128906,4552403.0,3.640944719314575,419.22435852752324,4549081.708504472,92.21475291252136
45,0.18239956785745734,0.03934576559561186,0.7782546665469308,523.6036376953125,3937587.5,3.6324779987335205,523.6418625062395,3934698.3385531716,78.34256148338318
46,0.18545866269171404,0.2681395869220196,0.5464017503862663,501.37750244140625,4534455.0,3.713155508041382,0.0,0.0,42.311736822128296
47,0.18811266100813195,0.1909600290951377,0.6209273098967304,509.16278076171875,4368029.5,3.7869434356689453,509.32094362511117,4358607.471848644,114.277179479599
48,0.20500127383009972,0.04158496833356754,0.7534137578363328,521.30712890625,4100904.75,3.8472163677215576,521.3670537304628,4096372.813832704,77.70325112342834
49,0.20753704460741593,0.5979183278054345,0.19454462758714958,451.270751953125,5070659.5,3.3611104488372803,0.0,0.0,85.89576601982117
50,0.2077061951192439,0.23183834023885128,0.5604554646419048,502.5070495605469,4610882.5,3.5719377994537354,0.0,0.0,36.246771812438965
51,0.2100662459291042,0.26542041904920505,0.5245133350216907,498.44061279296875,4707131.0,3.617260217666626,0.0,0.0,61.02125597000122
52,0.2112520522859834,0.6404346569340023,0.14831329078001437,442.58660888671875,5035288.0,3.363144636154175,443.2925635617872,5014750.058357384,97.73055100440979
53,0.2133532008542566,0.41690625305232804,0.3697405460934152,478.7166442871094,5020398.0,3.3967971801757812,0.0,0.0,57.519341707229614
54,0.2170329262474152,0.19421458629507737,0.5887524874575075,505.3889465332031,4587526.5,3.668351650238037,505.6242416346655,4573295.411976866,87.07723689079285
55,0.21971643472073937,0.39034574429180446,0.38993782098745605,481.3193359375,5024200.0,3.4598798751831055,0.0,0.0,57.424283504486084
56,0.22269582304938673,0.7429412061122677,0.034362970838345684,418.05450439453125,4744311.5,3.7087674140930176,418.2387644428077,4738677.308873173,81.21786570549011
57,0.22297373556682798,0.3410767136519166,0.4359495507812554,487.3545837402344,4961288.5,3.7561047077178955,0.0,0.0,55.895193099975586
58,0.22935723699827457,0.08360901059303039,0.687033752408695,515.0520629882812,4390071.0,3.682774782180786,515.1803002665491,4380949.189767063,69.36285352706909
59,0.2308380840421066,0.03978683538226083,0.7293750805756325,518.939208984375,4281710.0,3.796471357345581,519.0306696550715,4274748.29441851,72.11115455627441
60,0.23493898446102687,0.7565306398922615,0.008530375646711684,410.9768981933594,4658860.5,3.768122911453247,411.01844998464856,4657259.901646771,78.50838112831116
61,0.2395864844182595,0.1714870582838904,0.58892645729785,505.0231018066406,4699177.5,3.9783613681793213,505.2924515180759,4682185.010636535,79.49311661720276
62,0.23980289238970096,0.22105888617301478,0.5391382214372843,499.5076599121094,4824552.0,3.6102778911590576,499.86596213961485,4803411.410553463,84.24355864524841
63,0.24389008410277999,0.38076995819079024,0.37533995770642986,478.5166931152344,5177783.0,3.7615346908569336,0.0,0.0,55.177324533462524
64,0.24564471737671736,0.3207576984991118,0.433597584124171,486.4254150390625,5087429.0,3.5818748474121094,0.0,0.0,37.695884704589844
65,0.24874085322605283,0.150150239752467,0.6011089070214801,506.16717529296875,4713589.5,3.626776933670044,506.4312370902102,4696382.857716877,85.21911573410034
66,0.24935062776107594,0.10184451057523607,0.648804861663688,511.0721435546875,4589302.5,3.796586513519287,511.2661627086633,4575787.266966183,79.98056507110596
