,Nitrogen,Methane,Ethane,Propane,Tc_NR,Pc_NR,Vc_NR
49,0.006947569154726455,0.2275225320833469,0.2340911825944476,0.5314387161674791,337.2108154296875,6466334.0,0.00016402889741584659
50,0.007199889356511702,0.45609735436974275,0.21457229126745753,0.3221304650062879,306.60406494140625,8237976.0,0.00012774518108926713
51,0.008266472711698447,0.30511327478756445,0.3860574389270047,0.3005628135737325,314.5313720703125,7097450.0,0.0001416648883605376
52,0.008783574709704062,0.5245437428856783,0.36865380305344614,0.09801887935117151,274.760009765625,7797690.0,0.00011222304601687938
53,0.00924562570020394,0.26590904540616656,0.2722241272202755,0.45262120167335407,329.5083923339844,6842478.0,0.00015456827532034367
54,0.01109462447448441,0.3085623476159995,0.33028163750591094,0.3500613904036051,318.6175537109375,7199014.0,0.00014365800598170608
55,0.012372492068392051,0.340059622155104,0.4070079281042293,0.24055995767227462,306.28778076171875,7331892.0,0.00013442803174257278
56,0.012488001932830697,0.32354138365771296,0.3994295511474585,0.2645410632619979,309.728759765625,7256890.0,0.00013725135067943484
57,0.012869726902470693,0.16153159584161705,0.1070865998837963,0.7185120773721159,351.6064453125,5842454.0,0.00018301991804037243
58,0.016177172062318095,0.16292833502767037,0.09091994311716022,0.7299745497928514,352.18475341796875,5879061.0,0.00018321136303711683
59,0.0167230752436771,0.28840213507726764,0.40035109455706863,0.2945236951219867,314.4874572753906,7111680.0,0.00014169260975904763
60,0.016999043834413315,0.3703721970918258,0.4702336098784298,0.14239514919533125,293.3830871582031,7341866.0,0.0001266457693418488
61,0.017398510958431642,0.2959503115031926,0.12462906799242641,0.5620221095459494,336.19647216796875,7113190.0,0.0001575260830577463
62,0.018669705522099206,0.4489767597874051,0.10148778191075152,0.43086575277974426,316.96600341796875,8498414.0,0.00013303704326972365
63,0.01879677579179364,0.5280355230507678,0.024678158506193544,0.42848954265124495,311.2506103515625,9225722.0,0.00012475399125833064
64,0.018920460972737273,0.3725617797126843,0.526595265945365,0.08192249336921348,286.1700439453125,7130222.0,0.00012447766494005919
65,0.019710908588740386,0.5852941128444653,0.2524354327637114,0.14255954580308283,272.4995422363281,8576048.0,0.00010560380906099454
66,0.020187883534052514,0.4448313808630487,0.35850522810399105,0.17647550749890772,290.6380615234375,7982226.0,0.0001200873521156609
67,0.020645679347753604,0.8169821464850989,0.03967081622283797,0.12270135794430945,237.23284912109375,8680724.0,8.430552406935021e-05
68,0.020964988282006047,0.06603860289213623,0.8822499229016955,0.030746485924162247,303.04595947265625,5466906.0,0.00015163281932473183
69,0.022372185274966185,0.39946369987794866,0.4794816003899432,0.09868251445714195,285.4281311035156,7400240.0,0.00012179080658825114
70,0.024586757131276765,0.28444519058744316,0.2657060374162564,0.42526201486502363,325.6871643066406,7245928.0,0.0001485479879193008
71,0.025357288178302472,0.32446522143090084,0.4637809146092799,0.18639657578151686,300.9461669921875,7322956.0,0.00013149330334272236
72,0.02742763215675578,0.30399159443216045,0.42628512889615244,0.2422956445149312,307.8642883300781,7333488.0,0.00013574959302786738
73,0.028399208653980254,0.2354727931129476,0.18829073724558584,0.5478372609874862,337.34326171875,6842802.0,0.00016100802167784423
74,0.029483944984524394,0.051095375808297726,0.18498309291543977,0.734437586291738,355.3278503417969,5325630.0,0.00019282998982816935
75,0.029489221886268072,0.26360766341730424,0.61305608473662,0.09384702995980784,295.3946533203125,6753430.0,0.0001334316621068865
76,0.03234629716903061,0.24866331305399794,0.5415423722702483,0.17744801750672323,304.8743591308594,6926382.0,0.00013749008940067142
77,0.036024473884008576,0.008707554471004058,0.3426140992819224,0.612653872363065,349.3863525390625,5323369.0,0.00018735602498054504
78,0.037975157435842205,0.09049483000311054,0.3129696403098891,0.5585603722511582,343.3324890136719,5942080.0,0.0001749962684698403
79,0.0389357519125677,0.3566011781494582,0.24205008392221622,0.3624129860157579,315.1703796386719,8070034.0,0.0001351246319245547
80,0.03986592543177125,0.0614370368897693,0.29201657676941484,0.6066804609090448,347.3262634277344,5715547.0,0.00018100142187904567
81,0.04027750964763228,0.04254709672722739,0.48799622824122113,0.42917916538391915,336.2599182128906,5782963.0,0.0001708898926153779
82,0.04071475549678683,0.19905018642892308,0.5332297220435235,0.2270053360307666,312.2624206542969,6811174.0,0.00014338866458274424
83,0.04131471605091971,0.11451548465647798,0.46427912497712936,0.37989067431547285,329.5785217285156,6297854.0,0.00016035549924708903
84,0.042099797491043436,0.14165192654296307,0.4306786337345149,0.3855696422314786,328.7403869628906,6493592.0,0.00015783576236572117
85,0.0421679713121765,0.22987431200804712,0.32202742643381005,0.4059302902459662,326.0711364746094,7128544.0,0.0001501373335486278
86,0.04239535717159587,0.07623780803703016,0.47914108745814554,0.40222574733322836,332.88800048828125,6047930.0,0.00016544436221010983
87,0.043033339157194164,0.5921385263265385,0.3141631805861645,0.050664953930103014,255.8829345703125,8023058.0,0.00010122681851498783
88,0.044747615641860264,0.6505124116491623,0.20760178600693394,0.09713818670204354,254.3728485107422,8701596.0,9.536996367387474e-05
89,0.04794623303567886,0.3558835936286214,0.46776133415747295,0.12840883917822682,290.2149963378906,7690978.0,0.00012277188943699002
90,0.049295295601271626,0.11789205880184717,0.49327582474641185,0.3395368208504693,325.9227600097656,6448358.0,0.00015633966540917754
91,0.0498276134024194,0.13130667494985293,0.40180107784695807,0.41706463380076964,331.3343200683594,6524640.0,0.00015964375052135438
92,0.05333347083108572,0.42577130991170087,0.05636752716201925,0.46452769209519423,319.4306640625,8995770.0,0.0001320987066719681
93,0.05473100405288311,0.49064268079012374,0.27591702184398637,0.17870929331300675,282.897705078125,8904786.0,0.00011022519174730405
94,0.05497662972676093,0.07093397156859738,0.29465242861031554,0.579436970094326,344.9366149902344,6024465.0,0.00017580298299435526
95,0.05498274899961092,0.22758232783188642,0.44486241079494954,0.2725725123735531,313.8772277832031,7285124.0,0.000140628544613719
96,0.05512685803812985,0.246319108316238,0.27670188299779935,0.4218521506478328,325.93072509765625,7471136.0,0.0001474352175137028
97,0.05690951252691308,0.2686706563791156,0.2769399416652216,0.39747988942874957,322.56072998046875,7687398.0,0.00014336060849018395
98,0.06118289573860489,0.17565650107009004,0.1667902559189141,0.5963703472723911,342.13323974609375,6850472.0,0.00016538916679564863
99,0.06352820198600417,0.1726900128566423,0.1062623745650709,0.6575194105922827,346.30670166015625,6770610.0,0.0001696845720289275
100,0.06496283912688573,0.5397031643283423,0.22787553082152467,0.16745846572324724,274.8681640625,9326384.0,0.00010345447662984952
101,0.06752589313536636,0.5543865151102574,0.1255314262310837,0.2525561655232926,283.8586730957031,10053746.0,0.00010468469554325566
102,0.06950086145228376,0.36463147399127577,0.38435407492540874,0.18151358963103184,293.4713439941406,8331142.0,0.00012039754074066877
103,0.07284039749086264,0.18255790796690527,0.16609550308052196,0.5785061914617101,340.2534484863281,7119076.0,0.0001616323133930564
104,0.0731066181200396,0.13203583548281456,0.5286536335857273,0.2662039128114186,317.8721923828125,6894244.0,0.00014704569184686989
105,0.07608277412294663,0.13258100304778936,0.28528867620640935,0.5060475466228547,336.96160888671875,6873216.0,0.00016124463581945747
106,0.07743100943366181,0.3040445330333635,0.4338465793293824,0.18467787820359235,298.1102294921875,8056452.0,0.00012526119826361537
107,0.08094489398170737,0.4461217071074257,0.36587053230081945,0.10706286661004763,275.3804016113281,8627328.0,0.00010850994294742122
108,0.08543708667029336,0.08447470217387616,0.3584012926031571,0.47168691855267325,336.1354064941406,6695990.0,0.00016239022079389542
109,0.08653364320584829,0.5193427527125618,0.2312061238978531,0.16291748018373683,273.67742919921875,9579442.0,0.00010188425949309021
110,0.09113510709648266,0.23477440140743605,0.11709940661098077,0.5569910848851005,335.7850646972656,7902790.0,0.0001519736397312954
111,0.09600454327907652,0.4429265804656259,0.290488630304956,0.17058024595034157,281.927490234375,9324586.0,0.00010809624654939398
112,0.09642429077239197,0.35384073170136504,0.29472087897962146,0.25501409854662166,300.1085510253906,9005274.0,0.00012047136988257989
113,0.09798096687354414,0.24861493323237394,0.07459165602038866,0.5788124438736933,336.5738830566406,8122298.0,0.0001510203001089394
114,0.09896991922355423,0.3090586889691566,0.26804862102371363,0.32392277078357545,310.5560607910156,8797774.0,0.00012826536840293556
115,0.10043926712140647,0.5442877343524386,0.21884572896048984,0.1364272695656651,264.9376525878906,9722136.0,9.667733684182167e-05
116,0.10482989660896365,0.2496459725609546,0.5347129010280852,0.11081122980199647,291.9527282714844,7892046.0,0.00012359843822196126
117,0.10679511062902888,0.10998891013234573,0.36330353506616425,0.41991244417246115,330.2556457519531,7276824.0,0.00015310660819523036
118,0.10869788627697873,0.27384732584629917,0.42525542713508124,0.19219936074164087,298.6681213378906,8424446.0,0.00012364640133455396
119,0.11790288583119046,0.437088370221561,0.20598188148049038,0.2390268624667581,288.4516296386719,10124626.0,0.00010786970960907638
120,0.12514636192625153,0.3251362013555012,0.36591381138886747,0.18380362532937997,291.81842041015625,9102936.0,0.00011560168786672875
121,0.1300475054813706,0.16514214876691063,0.24717612227043112,0.4576342234812876,329.58740234375,8123698.0,0.0001463016524212435
122,0.13143771489158382,0.2941825749712738,0.09262712098347248,0.48175258915366986,324.5075988769531,9363158.0,0.00013446966477204114
123,0.1374499550894831,0.19071128979794488,0.25764607290626274,0.4141926822063091,324.1524658203125,8524398.0,0.00013972062151879072
124,0.1431899118816066,0.32986748673534233,0.19723316868178473,0.3297094327012664,306.13848876953125,9963100.0,0.00011944719881284982
125,0.15008599106026696,0.453396916941232,0.19712313728328068,0.19939395471522056,277.42987060546875,10757922.0,9.939874144038185e-05
126,0.15083761970169518,0.2616173244355548,0.2458827072028416,0.34166234865990835,311.951171875,9468384.0,0.0001259142445633188
127,0.1541506581598287,0.29364122814348625,0.2618144459217606,0.2903936677749243,303.8558654785156,9783070.0,0.00011922309204237536
128,0.15881919737669514,0.17942190041179454,0.19763475149214949,0.4641241507193608,328.0257568359375,8815694.0,0.00014077119703870267
129,0.16816947899598975,0.3702288759771515,0.18375306345258455,0.2778485815742741,294.2198486328125,10855222.0,0.00010847976227523759
130,0.1701399371193671,0.20447898800729353,0.28001724271744016,0.3453638321558991,314.93792724609375,9331804.0,0.00012892024824395776
131,0.1783729866508191,0.3864428188652093,0.1640262098191035,0.27115798466486823,290.5865783691406,11261586.0,0.00010482448851689696
132,0.19915176909024015,0.08615139600958319,0.27860813398702844,0.43608870091314816,328.66241455078125,8765420.0,0.0001421491615474224
133,0.20116228608819994,0.12791364587744183,0.36600895773024794,0.30491511030411045,314.0365295410156,9229800.0,0.00012946515926159918
134,0.20225535545544307,0.01293369264944007,0.3288381548315434,0.4559727970635734,333.7898254394531,8127250.0,0.00015045258624013513
135,0.20498800780393645,0.061521981766876954,0.3156439229572864,0.4178460874719002,328.134033203125,8663704.0,0.0001425630325684324
136,0.2105042600435335,0.45256312925503217,0.2150166158645363,0.1219159948368982,256.67828369140625,11249794.0,8.765671373112127e-05
137,0.2163862147770011,0.06445573625856273,0.5589937141470206,0.16016433481741565,302.63494873046875,8724612.0,0.00012609329132828861
138,0.22225773666044996,0.21612350979393471,0.342340313364394,0.2192784401812213,296.1447448730469,10401206.0,0.00011262419866397977
139,0.2273953213256652,0.39921174814311877,0.2585766689198793,0.11481626161133665,260.4476318359375,11239810.0,8.998603880172595e-05
140,0.22745312296631298,0.2423786204593834,0.15940963206205896,0.37075862451224456,310.5069885253906,11138184.0,0.00011746474774554372
141,0.23788934424466518,0.3262077688209739,0.07845717526402635,0.3574457116703345,300.6361999511719,12502334.0,0.00010626621951814741
142,0.25188498748684834,0.2625062787164135,0.40871295415816034,0.07689577963857797,269.3880920410156,10479048.0,9.860395948635414e-05
143,0.25429468983792364,0.29629935771907534,0.39474589075432964,0.05466006168867148,261.6054382324219,10434080.0,9.49496024986729e-05
144,0.2565998646371713,0.27743603826103075,0.3180160600166232,0.14794803708517473,276.5416259765625,11407336.0,9.804098954191431e-05
145,0.285741217715476,0.18696101661582815,0.4153236348620457,0.11197413080665025,278.3408508300781,11015926.0,0.00010123923857463524
146,0.28829041382332155,0.09793719621399305,0.37326902236492776,0.24050336759775792,302.6849670410156,10846360.0,0.00011514258221723139
147,0.3728103596093468,0.23883204061666366,0.22935362715908963,0.15900397261489999,263.80438232421875,14530266.0,8.317172614624724e-05
148,0.3818623949342853,0.1844245932740868,0.29908770844710275,0.1346253033445252,266.82659912109375,13875246.0,8.650597010273486e-05
149,0.5426630421849509,0.10607785697228261,0.18722421118379898,0.16403488965896737,247.282958984375,20332920.0,6.775131623726338e-05
