,Ethane,Propane,nPentane,Tc_NR,Pc_NR,Time,Tc_OPT,Pc_OPT,Time
14,0.054590871623596784,0.8951738374280502,0.05023529094835289,375.8290100097656,4489769.0,9.514692544937134,0.0,0.0,66.73861360549927
15,0.05475449889660483,0.5079045657957633,0.43734093530763196,425.4542236328125,4607330.5,9.032976150512695,425.57224176946295,4604580.6858695485,96.17898297309875
16,0.057656256491505166,0.4927298547677784,0.4496138887407164,426.63983154296875,4599696.0,9.119875192642212,426.75273796523845,4596967.908844173,105.64245796203613
17,0.05952473111868217,0.20985753541648497,0.7306177334648328,451.25347900390625,4101531.75,8.9108304977417,451.26516070611956,4101073.4673439823,101.77325749397278
18,0.06139279122026878,0.2684762685995195,0.6701309401802117,446.4979248046875,4231269.5,9.018266201019287,446.521270708636,4230431.688686263,107.47746682167053
19,0.06280250714813683,0.8973464826349015,0.03985101021696165,373.7860412597656,4477650.5,9.042047023773193,0.0,0.0,64.30525398254395
20,0.06769446067162568,0.08851333750045126,0.8437922018279231,459.3055114746094,3877168.25,8.959775686264038,459.30764597492515,3877061.750519585,103.40287661552429
21,0.074509342214611,0.5967841197362672,0.3287065380491218,413.146484375,4764195.5,9.17407751083374,0.0,0.0,43.23044800758362
22,0.07687137080072788,0.2473571684413704,0.6757714607579018,446.7354431152344,4261781.0,9.164037227630615,0.0,0.0,453.2998540401459
23,0.07741580973926225,0.6237144103211312,0.2988697799396065,409.5478515625,4785670.5,8.777508020401001,0.0,0.0,68.17376685142517
24,0.07775618250006937,0.7777595811492536,0.14448423635067703,389.27044677734375,4720717.0,9.165368556976318,389.4392507899477,4719236.3017466515,90.93033742904663
25,0.08335923583252382,0.5309714907121884,0.38566927345528784,419.33575439453125,4745183.5,9.050414800643921,0.0,0.0,65.12396764755249
26,0.08978134995264626,0.7596894685482328,0.150529181499121,389.7008361816406,4757032.5,9.18737506866455,389.88434653049336,4755239.796133168,93.99129390716553
27,0.09394346365783447,0.8640482402881442,0.04200829605402129,372.798095703125,4542565.0,9.238975048065186,0.0,0.0,69.39888048171997
28,0.10147704092073749,0.8506234965026142,0.04789946257664832,373.4490051269531,4573971.0,9.449402332305908,0.0,0.0,66.23128867149353
29,0.10243946661619013,0.3737371266295539,0.5238234067542559,433.0133361816406,4616501.0,9.456710577011108,433.10741727453984,4613507.903409593,110.67421007156372
30,0.11243412992447556,0.38093136068148575,0.5066345093940386,431.16802978515625,4672762.5,9.479690074920654,0.0,0.0,64.99511790275574
31,0.11336753176781876,0.05614634059150436,0.830486127640677,457.9197082519531,4024340.0,9.15813136100769,457.92422273849917,4024087.3587751985,107.80343389511108
32,0.11666016327780925,0.13418385810909525,0.7491559786130955,451.95037841796875,4214360.0,9.018296718597412,451.96504266322887,4213655.185477067,93.11015629768372
33,0.11987112576964211,0.19682688758265587,0.683301986647702,446.7384033203125,4364219.0,9.012385129928589,446.76888576316844,4362900.909979172,106.40819025039673
34,0.12083729330490511,0.061699600508957037,0.8174631061861378,456.92095947265625,4073356.5,9.4065101146698,0.0,0.0,64.35913419723511
35,0.12300541359039566,0.5533189099860517,0.32367567642355255,411.2402038574219,4902131.0,8.798982620239258,0.0,0.0,70.2368516921997
36,0.12364018699870181,0.3896570627561341,0.486702750245164,428.98077392578125,4735646.5,9.438171863555908,0.0,0.0,64.69888472557068
37,0.12486593481210644,0.1723139996420643,0.7028200655458293,448.2387390136719,4336850.5,9.087387800216675,448.2647262689206,4335676.251601078,107.22209692001343
38,0.12670874512274322,0.3012152161246174,0.5720760387526393,437.0602111816406,4602344.0,9.793334245681763,437.1385200141783,4599478.979584631,109.4950737953186
39,0.13120580424906564,0.35827437254081645,0.5105198232101181,431.17401123046875,4720772.5,9.08168077468872,0.0,0.0,71.6924262046814
40,0.13161565612229384,0.7380043314664286,0.1303800124112777,385.1824951171875,4825662.0,3.613361358642578,0.0,0.0,57.51511216163635
41,0.13219947262685064,0.4837325025120878,0.38406802486106145,417.9572448730469,4885937.5,3.372368574142456,0.0,0.0,57.73141050338745
42,0.13639710771523256,0.6157423380804157,0.24786055420435188,401.40673828125,4948672.5,3.420748472213745,0.0,0.0,47.54819369316101
43,0.13856770668656748,0.25443185324270684,0.6070004400707257,439.9908447265625,4570758.0,3.5191776752471924,440.0559551562375,4568169.93151059,94.99735689163208
44,0.14835099374843064,0.6022623151733826,0.24938669107818676,401.223876953125,4981406.5,3.3974337577819824,0.0,0.0,49.82901191711426
45,0.1566999236842439,0.6385969560445228,0.2047031202712332,394.94305419921875,4980012.0,3.3621654510498047,0.0,0.0,54.43987441062927
46,0.1627015248030957,0.3617197653803205,0.4755787098165838,427.031494140625,4866084.5,3.7095532417297363,0.0,0.0,56.074283599853516
47,0.16599507218968046,0.5211642328640307,0.3128406949462887,408.7127685546875,5028235.0,3.425082206726074,0.0,0.0,55.30279326438904
48,0.16630828140875634,0.7427146242951838,0.09097709429605982,377.68487548828125,4820774.5,3.619414806365967,0.0,0.0,433.43016958236694
49,0.16700586946290374,0.5821175506348961,0.25087657990220025,400.8182678222656,5032601.0,3.409454584121704,0.0,0.0,57.408804178237915
50,0.1685264303153681,0.27264959270276823,0.5588239769818636,435.0767822265625,4747581.0,3.567413330078125,0.0,0.0,55.655502796173096
51,0.16941655778979656,0.4527339850430947,0.3778494571671088,416.30615234375,4999506.5,3.388131618499756,0.0,0.0,53.8166024684906
52,0.18272329086428615,0.3287780691580034,0.48849863997771037,427.91900634765625,4906375.0,3.6410017013549805,0.0,0.0,55.37294840812683
53,0.18882721984420553,0.47546257626802824,0.3357102038877661,410.83612060546875,5084612.0,3.8042335510253906,0.0,0.0,58.471935510635376
54,0.19164977086334486,0.5020708081474103,0.3062794209892448,407.14501953125,5103359.5,3.3870856761932373,0.0,0.0,51.477657318115234
55,0.19719755053640922,0.7712061214925423,0.03159632797104845,366.304931640625,4696152.5,3.54553484916687,0.0,0.0,54.490079164505005
56,0.20357960453748408,0.7180117402759127,0.07840865518660328,374.0290222167969,4864885.0,3.685718059539795,0.0,0.0,69.94538569450378
57,0.21259876155663177,0.3526628906141188,0.4347383478292493,421.5743713378906,5069319.5,3.6019749641418457,0.0,0.0,58.84269881248474
58,0.21696783832110547,0.47026232356186015,0.3127698381170343,407.19573974609375,5174939.0,3.443277597427368,0.0,0.0,56.439268350601196
59,0.22328827042774277,0.21376184113295918,0.5629498884392978,434.43536376953125,4902944.5,3.7922377586364746,0.0,0.0,56.90052366256714
60,0.2243395947402707,0.3924912789253704,0.3831691263343588,415.4719543457031,5157829.5,3.6237905025482178,0.0,0.0,56.064719915390015
61,0.2266283305055511,0.14226723402342956,0.6311044354710194,440.6555480957031,4779439.5,3.745335817337036,440.7431403268644,4775253.42196653,102.94436860084534
62,0.2295344538515683,0.3698978162591339,0.40056772988929773,417.33721923828125,5157738.5,3.6110432147979736,0.0,0.0,50.69672918319702
63,0.22956768193789553,0.026627575253372514,0.743804742808732,450.0770263671875,4540547.5,3.7668957710266113,450.1115048489403,4538555.323656917,109.78843235969543
64,0.2333774403087327,0.5940166920140645,0.1726058676772028,387.5364074707031,5140167.5,3.553515672683716,387.89127310156607,5134431.210023731,108.35864114761353
65,0.23499071423416418,0.7100457559304248,0.054963529835411085,368.6209716796875,4850870.0,3.9068145751953125,0.0,0.0,55.108832120895386
66,0.2406062602584932,0.09032153855658684,0.66907220118492,443.74761962890625,4740412.0,3.9286415576934814,443.8185949651578,4736740.983155139,75.21915340423584
67,0.2434032557615256,0.5235171134264269,0.23307963081204744,395.8355712890625,5233199.5,3.465632438659668,0.0,0.0,59.09285306930542
68,0.2456541220726679,0.6441380437820264,0.11020783414530569,377.3852844238281,5042481.0,3.860826253890991,0.0,0.0,61.43875789642334
69,0.2519180658041399,0.7205573177212079,0.02752461647465224,362.90716552734375,4773522.5,3.8068490028381348,362.95836741921,4772776.456097893,84.5680205821991
70,0.25556266109829384,0.2923885460635647,0.4520487928381415,422.4270324707031,5178655.5,3.94709849357605,0.0,0.0,36.011911392211914
71,0.2610264286166025,0.457566218680009,0.28140735270338857,401.7768249511719,5304031.0,3.7190723419189453,0.0,0.0,54.594337463378906
72,0.26960204242812646,0.576373662641226,0.15402429493064748,383.285400390625,5198131.5,3.372939348220825,0.0,0.0,57.08339238166809
73,0.2755761897814898,0.27953795059367803,0.4448858596248323,421.15203857421875,5249806.0,3.9664297103881836,0.0,0.0,55.55796670913696
74,0.27561639600458443,0.6776978129760539,0.04668579101936167,365.2101745605469,4894178.0,3.9151930809020996,365.3210844894367,4892811.272928268,94.06189107894897
75,0.2908127102069394,0.5693598691784372,0.13982742061462328,380.1823425292969,5219047.0,3.4360437393188477,0.0,0.0,57.15757870674133
76,0.29154130395295536,0.6819300387192759,0.02652865732776879,360.7210998535156,4834214.5,4.095268964767456,360.7791011809402,4833378.739390016,125.94203972816467
77,0.2923413260547165,0.4765752731008174,0.23108340084446613,393.798583984375,5366707.0,3.605665922164917,0.0,0.0,54.19424843788147
78,0.2936191330055631,0.48719764061208537,0.21918322638235138,392.050048828125,5358583.5,3.674654483795166,0.0,0.0,54.78882646560669
79,0.3027439032016443,0.35176365182999136,0.3454924449683644,408.7032165527344,5419993.0,3.5536930561065674,0.0,0.0,53.490216970443726
80,0.3043342154156606,0.4014322672325032,0.2942335173518363,402.0473937988281,5432748.0,3.3349146842956543,0.0,0.0,54.23625349998474
81,0.311095546334554,0.5641717298534135,0.12473272381203251,376.8780822753906,5228652.0,3.3253390789031982,0.0,0.0,62.01840353012085
82,0.31886027833959435,0.035147129220510186,0.6459925924398955,440.4197998046875,5028195.5,3.6072256565093994,440.545283342431,5021403.820707858,75.37569904327393
83,0.32458033490934257,0.1956127073056461,0.47980695778501126,423.79156494140625,5356977.5,3.5088131427764893,424.10972609137474,5343874.4146558605,91.38369965553284
84,0.3246674463840094,0.6445151052054787,0.03081744841051175,359.8143615722656,4907774.5,3.516458511352539,359.8945061280122,4906713.025959305,101.83588194847107
85,0.3291427663766719,0.11394014601500511,0.5569170876083229,431.7377014160156,5242295.0,3.567607879638672,431.9622244737482,5231672.768997513,83.1986608505249
86,0.3349017194640533,0.10432278245615784,0.5607754980797888,432.00439453125,5253420.5,3.5942635536193848,432.22984298729136,5242631.514670491,69.61635899543762
87,0.3377448234796577,0.1507544650090951,0.5115007115112472,426.8804016113281,5349871.0,3.5200612545013428,427.1719103685192,5337013.085848626,92.09520292282104
88,0.34897815401246285,0.6480007344008482,0.00302111158668906,353.095458984375,4797393.0,3.5415799617767334,353.1014872058399,4797267.123568762,89.63316011428833
89,0.34905741517177075,0.003850326515469567,0.6470922583127597,439.9925231933594,5120361.5,3.587707281112671,440.1364388272738,5112355.771028146,84.79817748069763
90,0.34986717222611136,0.4179154973850894,0.23221733038879927,391.8133544921875,5528648.5,3.369433641433716,0.0,0.0,56.44620323181152
91,0.35342735650351154,0.6312495409915755,0.01532310250491288,355.2973937988281,4872187.5,3.4930942058563232,0.0,0.0,38.02877950668335
92,0.3657133690601977,0.46451569706777357,0.16977093387202866,381.71807861328125,5470528.5,3.3731577396392822,0.0,0.0,55.30397391319275
93,0.3673758023650067,0.4407978649614395,0.19182633267355384,385.081298828125,5518703.5,3.4705238342285156,0.0,0.0,52.114707469940186
94,0.3707107279438814,0.10309604055904499,0.5261932314970736,427.6810302734375,5431901.0,3.5757999420166016,427.99197683369766,5417451.790819686,69.94506120681763
95,0.3771222532442759,0.3509105589314963,0.2719671878242279,396.48187255859375,5641068.0,3.435347080230713,0.0,0.0,53.72553634643555
96,0.378493281701184,0.4750853022305368,0.14642141606827913,377.4121398925781,5445414.0,3.508526563644409,0.0,0.0,54.41475510597229
97,0.38192815989251494,0.04888675311449511,0.5691850869929899,431.8688659667969,5389281.5,3.6440675258636475,432.1318357818637,5376033.797452241,72.16663074493408
98,0.38837319380366253,0.4536539591257605,0.15797284707057702,378.8476257324219,5499626.0,3.508540630340576,0.0,0.0,52.50613784790039
99,0.4156991405863761,0.19038938079332074,0.3939114786203031,411.34423828125,5750235.0,3.409532070159912,411.94774316921314,5727925.639123492,125.32394075393677
100,0.4160959483147396,0.4137003365263956,0.1702037151588648,379.5918884277344,5599576.5,3.43356990814209,0.0,0.0,59.317652463912964
101,0.41762957987659044,0.516827367341269,0.06554305278214055,361.44635009765625,5230990.0,3.3980634212493896,0.0,0.0,52.15071964263916
102,0.4304703966006955,0.4641724742202984,0.10535712917900604,367.9898986816406,5428186.5,3.384732484817505,368.47401388888085,5422286.308588173,93.5759003162384
103,0.4345640923290976,0.22029284279405212,0.34514306487685026,404.4781188964844,5834499.5,3.423609733581543,405.20155575362685,5810536.736190103,69.78075551986694
104,0.4391894010952365,0.4886843045356666,0.07212629436909691,361.53289794921875,5301085.5,3.342986822128296,0.0,0.0,57.49279451370239
105,0.44157733356446527,0.05093886992648595,0.507483796509049,423.98358154296875,5699344.5,3.70406174659729,424.4282998543087,5678371.460595336,83.04303789138794
106,0.44806388921440843,0.07522825668125573,0.4767078541043359,420.34381103515625,5768329.5,3.8400492668151855,420.8590793532407,5745285.463323891,72.28531694412231
107,0.45065492653261946,0.505405390494524,0.043939682972856456,355.54315185546875,5173892.5,3.358614921569824,0.0,0.0,57.54756808280945
108,0.4605865105794613,0.5360796160245084,0.003333873396030377,346.69378662109375,4933087.5,3.5036656856536865,0.0,0.0,59.04053330421448
109,0.46368690511365457,0.44417595928251974,0.09213713560382569,363.92864990234375,5439991.5,3.4280426502227783,0.0,0.0,57.765562295913696
110,0.47304320690396584,0.09123984230122273,0.43571695079481143,414.80108642578125,5904601.0,3.479966163635254,415.4516100795216,5877441.319562055,83.52467703819275
111,0.4747877156447731,0.40372359484327425,0.12148868951195285,368.616943359375,5585924.0,3.487309455871582,0.0,0.0,57.67184376716614
112,0.4844953174820222,0.2643132200996393,0.2511914624183385,389.3177795410156,5941139.5,3.501333236694336,390.2565026283337,5917786.310880765,78.01396536827087
113,0.4886547793944434,0.2583551788182852,0.2529900417872714,389.4198913574219,5955909.0,3.5063068866729736,390.3713138172228,5932070.240864411,75.86268997192383
114,0.4890233884401734,0.3494858720571609,0.16149073950266565,374.8059997558594,5758473.5,3.4631052017211914,0.0,0.0,58.29827690124512
115,0.49164921898795627,0.22459525969519287,0.2837555213168508,393.87347412109375,5997859.5,3.458442449569702,394.82364974500234,5971214.34421568,105.76117157936096
116,0.4955145399605691,0.13047289270620593,0.3740125673332249,406.2771911621094,6027024.5,3.4616217613220215,407.1113144124691,5996508.244696274,91.97538733482361
117,0.4962563777141064,0.23227131956009156,0.27147230272580203,391.8829345703125,6000660.5,3.525940179824829,392.8541475704283,5974566.764559984,120.34173727035522
118,0.5052867998692228,0.09906499361383464,0.3956482065169425,408.7873840332031,6049057.0,3.45540189743042,409.6040283835901,6017442.3611580245,75.95540404319763
119,0.5172486247433032,0.05986518738177525,0.42288618787492155,411.89227294921875,6069463.5,3.5654103755950928,412.6799029958176,6036854.891653784,73.20533990859985
120,0.5230784130916136,0.2393386844412552,0.2375829024671314,385.6078186035156,6034088.5,3.3110549449920654,386.66464639896344,6009284.556731079,75.59510445594788
121,0.5412637998132563,0.05714508667255095,0.4015911135141926,408.3992614746094,6169350.0,3.290921211242676,409.30505549972503,6133336.2954632975,78.86072325706482
122,0.5519842442442855,0.15173182523803186,0.29628393051768276,393.3473815917969,6198991.5,3.3006808757781982,394.4866137115841,6165445.503810618,97.0179398059845
123,0.5643715962648522,0.08587786210574479,0.349750541629403,400.5837707519531,6264228.5,3.303363800048828,401.68165693440415,6225891.263992365,76.64004468917847
124,0.5816391579726355,0.15773651113997106,0.26062433088739334,386.6835021972656,6248515.5,3.319422960281372,387.9563532339782,6215900.534034722,73.88250637054443
125,0.5945827720322452,0.1938456001738764,0.21157162779387836,378.1715087890625,6180918.5,3.2940781116485596,379.4571033223162,6155099.07893296,73.1816132068634
126,0.6067075928466747,0.26687160349410033,0.1264208036592249,362.5806579589844,5889178.0,3.289973020553589,363.5671020462517,5878998.820032708,74.81710076332092
127,0.6180713704686592,0.19910172006739985,0.18282690946394092,372.1189880371094,6153870.5,3.3040499687194824,373.4220694567491,6132467.509708602,71.21659803390503
128,0.6197907165709265,0.23375626369061644,0.14645301973845717,365.55133056640625,6011718.0,3.3156137466430664,366.69881328519324,5997720.62424548,78.17461562156677
129,0.6219087964346409,0.17912760255103347,0.19896360101432564,374.7135925292969,6218391.5,3.2886860370635986,0.0,0.0,40.34381461143494
130,0.6232364870178648,0.1642970124855091,0.2124665004966259,376.94390869140625,6263090.5,3.3321454524993896,378.34679350885574,6235334.021116011,69.79250144958496
131,0.6257556817769087,0.24690743658747696,0.12733688163561438,361.6968688964844,5933060.0,3.3426451683044434,362.74664647970434,5922684.63985236,70.70142412185669
132,0.634042033167623,0.08376329363236841,0.28219467320000874,387.78558349609375,6446189.5,3.2911574840545654,389.26727647339044,6405124.18756013,75.13171815872192
133,0.6340895972554135,0.23977089151024863,0.12613951123433778,361.0059814453125,5943916.0,3.292198657989502,362.0734138019164,5933770.226095423,68.69501185417175
134,0.6510167117673544,0.16761820641287997,0.18136508181976554,370.1648254394531,6232162.5,3.333103895187378,371.5956302584232,6209874.595462788,69.40256190299988
135,0.6876025026646145,0.005593610720927617,0.3068038866144578,389.30615234375,6655543.5,3.3157851696014404,391.01105507396727,6604007.451089699,84.22805547714233
136,0.7120079954138797,0.11979072623352116,0.1682012783525993,364.4789733886719,6323553.5,3.4877846240997314,366.11823802932753,6303260.537508383,71.03858304023743
137,0.7226164094636048,0.01644392249699623,0.26093966803939905,380.2654113769531,6684968.5,3.348605155944824,382.2019947830681,6638060.089351822,78.51470017433167
138,0.7371689102195036,0.01049679757409562,0.25233429220640086,378.0939025878906,6707273.5,3.453789472579956,380.1117949971878,6661106.4012950845,71.70625114440918
139,0.7430448875229617,0.026197809257015897,0.23075730322002236,374.0657043457031,6658703.5,3.3288164138793945,0.0,0.0,36.13030457496643
140,0.7532871183476116,0.0914517605396046,0.15526112111278378,359.6658935546875,6348281.5,3.318537473678589,361.4179387814539,6331900.859048054,74.69972109794617
141,0.7693794684054505,0.040066904657944456,0.190553626936605,365.3869323730469,6567506.5,3.311818838119507,367.4421720663862,6539238.858543154,86.69649982452393
142,0.7965144090303325,0.08301725603915616,0.12046833493051133,350.1225280761719,6205105.0,3.3504981994628906,351.7404019840733,6200560.499253575,71.10019516944885
143,0.7993628924914719,0.1974147890142624,0.003222318494265612,323.4053649902344,5099857.5,3.3215129375457764,323.4252438021346,5099961.82708323,78.35173106193542
144,0.8203387792614817,0.14477600753505426,0.03488521320346388,329.7082824707031,5458618.5,3.34653902053833,330.10453707628545,5462056.995758582,82.08911800384521
145,0.8541293461984065,0.009553596755959582,0.13631705704563393,349.6124267578125,6414015.5,3.4858834743499756,351.70541440487835,6408584.775492214,71.78324055671692
146,0.8671768037550258,0.06508207866029471,0.06774111758467949,333.9237976074219,5820792.0,3.314032793045044,334.9635451566455,5829281.412480444,81.28248620033264
147,0.9035552115999629,0.0961007439112781,0.0003440444887589088,314.0881042480469,5001667.5,3.3540194034576416,314.0896256344391,5001684.205353711,99.74061179161072
148,0.9135373538910697,0.018334523023162654,0.0681281230857675,330.560302734375,5842940.5,3.327570676803589,331.7194764041392,5855641.030610364,78.10905432701111
149,0.9224318860931386,0.004508768582212006,0.0730593453246494,331.0318908691406,5899670.5,3.3207175731658936,0.0,0.0,57.16732454299927
