,Propane,nButane,nPentane,Tc_NR,Pc_NR,Time,Tc_OPT,Pc_OPT,Time
40,0.11771189737811115,0.6964138500175823,0.18587425260430676,430.7069396972656,3926195.0,3.5989203453063965,0.0,0.0,439.85223031044006
41,0.12216182073473515,0.4490490138901538,0.42878916537511114,442.9018249511719,3876644.0,3.560100555419922,0.0,0.0,54.29236817359924
42,0.12397576612354404,0.036959227545136954,0.8390650063313191,460.64581298828125,3663680.75,3.5021355152130127,0.0,0.0,53.59998273849487
43,0.12953104173332886,0.677802116029045,0.19266684223762623,430.613037109375,3939576.25,3.503723382949829,0.0,0.0,54.11231470108032
44,0.13469485966572786,0.6026735933110486,0.26263154702322344,434.1410217285156,3937367.0,3.5055863857269287,0.0,0.0,52.24497985839844
45,0.13588096558024765,0.26938626516944164,0.5947327692503106,450.09967041015625,3823750.25,3.5112411975860596,0.0,0.0,51.40170240402222
46,0.1404186103770284,0.7305991051399428,0.12898228448302873,426.65814208984375,3953506.75,3.5764973163604736,0.0,0.0,51.533637046813965
47,0.1480425218281029,0.6182199945959115,0.23373748357598553,432.1048278808594,3957740.75,3.574328660964966,0.0,0.0,54.89640283584595
48,0.1515418235567894,0.10622118658748182,0.7422369898557288,455.967041015625,3765212.25,3.650766611099243,0.0,0.0,53.38358950614929
49,0.15173781644070372,0.004452183859196617,0.8438099997000997,460.0864562988281,3701828.0,3.518244504928589,460.08725339467827,3701802.2750528418,122.88532948493958
50,0.15190119138832173,0.6613107278020756,0.18678808080960274,429.41082763671875,3966106.25,3.5984864234924316,0.0,0.0,56.42852258682251
51,0.15647462326496817,0.775332133007535,0.06819324372749681,422.4890441894531,3965299.0,3.6047425270080566,0.0,0.0,54.19956731796265
52,0.162662051938827,0.8280450184594118,0.009292929601761186,418.6952819824219,3959311.75,3.5863542556762695,0.0,0.0,440.27357482910156
53,0.1647326517740089,0.5282517165866009,0.3070156316393901,435.32891845703125,3966896.75,3.521347761154175,0.0,0.0,53.24938631057739
54,0.1654036662325805,0.6057271230203486,0.22886921074707084,431.1704406738281,3979138.5,3.545552968978882,0.0,0.0,54.215200662612915
55,0.16955704123178075,0.31391220218124255,0.5165307565869767,445.465576171875,3907412.25,3.632333278656006,0.0,0.0,65.72682976722717
56,0.1706896577478459,0.6953638996299172,0.13394644262223696,425.6936950683594,3987149.25,3.5281407833099365,0.0,0.0,52.73975872993469
57,0.17075109960267829,0.6440646275523808,0.1851842728449407,428.5697021484375,3988003.5,3.5021159648895264,0.0,0.0,268.10881757736206
58,0.1785142458147263,0.26633816948018446,0.5551475847050893,446.9627685546875,3903166.25,3.5528321266174316,0.0,0.0,47.04407715797424
59,0.17977082070984274,0.39463698485492876,0.42559219443522844,440.7655334472656,3955418.5,3.668623208999634,0.0,0.0,60.29103899002075
60,0.19497623315292392,0.43668801006308694,0.3683357567839891,437.3628845214844,3992061.25,3.6335232257843018,0.0,0.0,54.276448011398315
61,0.19744633502129688,0.40252111234908283,0.4000325526296203,438.8732604980469,3986839.25,3.5466508865356445,0.0,0.0,57.184961795806885
62,0.1989924972995726,0.4559809207075298,0.34502658199289765,436.02203369140625,4002722.75,3.614068031311035,0.0,0.0,55.876405477523804
63,0.20680114234469402,0.2089396769065215,0.5842591807487845,447.3856506347656,3930053.0,3.5580382347106934,0.0,0.0,35.18713140487671
64,0.2189295185300923,0.6071546560735829,0.17391582539632475,425.970703125,4042712.0,3.5649633407592773,0.0,0.0,101.80222535133362
65,0.21920016395122374,0.39659800651157473,0.38420182953720144,437.28662109375,4019806.25,3.613354206085205,0.0,0.0,48.33510780334473
66,0.22088694932469582,0.023176765737018497,0.7559362849382857,454.5290832519531,3859741.0,3.5387766361236572,0.0,0.0,56.201770305633545
67,0.22485394356337762,0.7131057896761135,0.06204026676050889,419.1334228515625,4032788.25,3.7918739318847656,0.0,0.0,435.6050124168396
68,0.22529093913200796,0.7450550269280901,0.02965403393990203,417.1253967285156,4024101.25,3.5618577003479004,0.0,0.0,53.646223068237305
69,0.24153692118732714,0.12349008265413912,0.6349729961585339,448.5851135253906,3955841.75,3.860074996948242,0.0,0.0,55.301180601119995
70,0.2434309512228418,0.2624404520701662,0.494128596706992,441.8999938964844,4018851.0,3.7510735988616943,0.0,0.0,58.720757246017456
71,0.25561251632095283,0.0806408528446663,0.6637466308343809,449.43902587890625,3961945.0,3.7860524654388428,449.4475182355248,3961716.1650870927,145.44092893600464
72,0.2574733478889356,0.07618819229241076,0.6663384598186536,449.49688720703125,3963347.5,3.702747106552124,449.50543712298753,3963117.0318805054,100.31284356117249
73,0.2578955728325012,0.16337158318929518,0.5787328439782037,445.4554138183594,4005540.0,3.576563596725464,0.0,0.0,61.222386837005615
74,0.26488567534994584,0.3933044067885962,0.341809917861458,433.3694763183594,4087602.75,3.818991184234619,0.0,0.0,55.24936866760254
75,0.2708372266212074,0.25502060256853604,0.47414217081025656,439.9532165527344,4063354.75,3.5742788314819336,0.0,0.0,49.70443344116211
76,0.27568946664210714,0.7174362605873524,0.006874272770540491,413.34295654296875,4060566.25,3.6279797554016113,0.0,0.0,46.597142934799194
77,0.27975987116550155,0.4238724913893806,0.2963676374451178,430.3372802734375,4111676.0,3.625600576400757,0.0,0.0,54.785619258880615
78,0.2836031050852124,0.5042463436348585,0.212150551279929,425.4589538574219,4117451.75,3.770077705383301,0.0,0.0,48.34213447570801
79,0.2917699819253711,0.4475950754897816,0.26063494258484726,427.87213134765625,4127862.75,3.7597286701202393,0.0,0.0,52.76682949066162
80,0.2970282640336633,0.58247616437218,0.1204955715941569,419.4642333984375,4118629.25,3.5676236152648926,0.0,0.0,51.98594379425049
81,0.3010389752107759,0.3074916214658779,0.39146940332334634,434.61334228515625,4125241.75,3.5836751461029053,0.0,0.0,33.226924896240234
82,0.3073012850648155,0.10435921372322808,0.5883395012119563,444.2515563964844,4072165.25,3.549400568008423,444.2682796842998,4071751.859984033,82.302072763443
83,0.31094698019751565,0.5569441912354471,0.1321088285670373,419.5475158691406,4135425.0,3.547964096069336,0.0,0.0,52.11065363883972
84,0.31556142408814,0.3623746057827127,0.3220639701291473,430.31939697265625,4153533.75,3.6095447540283203,0.0,0.0,35.758076429367065
85,0.3191923136471778,0.5868931339411011,0.09391455241172107,416.8222961425781,4132909.5,3.5922739505767822,416.83318712702174,4132748.527232107,86.35423564910889
86,0.3234761711136174,0.6689286094108428,0.007595219475539911,411.0902404785156,4100576.75,3.6229753494262695,0.0,0.0,36.39876747131348
87,0.3370520620402297,0.1431833233158231,0.5197646146439472,439.8634033203125,4139976.5,3.9093587398529053,0.0,0.0,429.3677489757538
88,0.3394925716924329,0.04234792979424301,0.6181594985133241,444.5827331542969,4105911.25,3.620211124420166,444.60180828792727,4105425.761268329,91.77387619018555
89,0.3500692301153531,0.4836644630001976,0.16626630688444924,419.8715515136719,4183245.25,3.5241405963897705,0.0,0.0,56.056392192840576
90,0.35348412841883076,0.6024923156784111,0.04402355590275826,412.0201416015625,4143564.0,3.7086634635925293,412.02593996716416,4143481.49896919,96.34806084632874
91,0.3554912347995237,0.05463607062953208,0.5898726945709443,442.67144775390625,4140692.5,3.751850128173828,442.69454547711643,4140124.831523519,90.25296998023987
92,0.3713556048908007,0.4636133209270057,0.16503107418219348,418.8380126953125,4204748.0,3.8079769611358643,0.0,0.0,33.053236961364746
93,0.3715954305336512,0.18987940585382487,0.438525163612524,434.40264892578125,4208614.0,3.6139047145843506,0.0,0.0,52.428892374038696
94,0.3782430187930967,0.061318937617769624,0.5604380435891337,440.419189453125,4184063.25,4.131687641143799,440.4479763957812,4183383.63743189,83.52634286880493
95,0.38594317363603126,0.3192099797252,0.29484684663876876,425.9042053222656,4239196.0,3.563887357711792,0.0,0.0,55.75147247314453
96,0.3870995050174348,0.2665753251509773,0.34632516983158795,428.7736511230469,4240169.5,3.417538642883301,0.0,0.0,54.20107340812683
97,0.3927749096765249,0.4502211689960383,0.1570039213274368,417.36383056640625,4223948.0,3.8134853839874268,0.0,0.0,55.49161696434021
98,0.39307650432309876,0.39706171566831966,0.20986178000858158,420.58984375,4237476.5,3.630108594894409,0.0,0.0,56.679558753967285
99,0.39756133758006423,0.07101129928767322,0.5314273631322625,438.2549743652344,4220616.0,3.619002103805542,438.289377980944,4219835.531009886,91.35055232048035
100,0.40409249377064616,0.08044354629501883,0.5154639599343349,437.1941833496094,4234272.0,4.102946043014526,437.2309849142608,4233454.913418688,104.7986798286438
101,0.40717694245563524,0.5416601684649405,0.05116288907942426,409.8580627441406,4191218.0,3.7422516345977783,409.86680919028754,4191105.0502566695,98.46022582054138
102,0.4104127723360164,0.40761137732693487,0.18197585033704874,418.10260009765625,4248821.5,3.9806649684906006,0.0,0.0,55.50593948364258
103,0.410730579898077,0.4989573320342773,0.09031208806764568,412.2662353515625,4214590.0,3.7232930660247803,0.0,0.0,57.49791860580444
104,0.4196860713491447,0.2778050553322151,0.3025088733186401,424.9148254394531,4279081.5,3.627521276473999,0.0,0.0,57.191683530807495
105,0.4449174518923369,0.24172586769630203,0.31335668041136105,424.46466064453125,4309241.0,3.6127853393554688,0.0,0.0,65.73602747917175
106,0.4450952085173554,0.21728409714787608,0.33762069433476855,425.8648681640625,4310698.0,3.648458957672119,425.91653066778633,4309807.617152955,76.00395941734314
107,0.4504719820167103,0.32860083025058223,0.22092718773270742,418.67431640625,4300263.5,3.4689149856567383,0.0,0.0,55.63648533821106
108,0.45624414289670573,0.26999417186901603,0.27376168523427824,421.62628173828125,4317509.0,3.7903554439544678,421.67703774346313,4316719.28953718,81.51220965385437
109,0.4565341070709476,0.436547933462309,0.1069179594667433,411.1166076660156,4261946.0,3.6577274799346924,0.0,0.0,57.524147272109985
110,0.4572523089647616,0.4387758967973394,0.10397179423789898,410.886474609375,4261001.5,3.832920551300049,0.0,0.0,55.25273847579956
111,0.45851194127286726,0.07103242140564177,0.4704556373214911,432.731689453125,4318161.0,3.771928071975708,432.78451166739234,4317079.855799995,94.11673760414124
112,0.4600509557874053,0.17175527880307212,0.3681937654095227,426.98785400390625,4329176.5,4.055879592895508,0.0,0.0,56.30735921859741
113,0.4620419771725456,0.3296820325460464,0.20827599028140795,417.3575134277344,4308551.5,4.208491086959839,0.0,0.0,57.78146553039551
114,0.46924349412460375,0.35122452565579826,0.17953198021959804,415.20892333984375,4305894.5,3.8667640686035156,0.0,0.0,57.74549961090088
115,0.47283933785371346,0.04232496210722644,0.4848357000390601,432.94427490234375,4334819.5,3.9886655807495117,433.00025530948466,4333661.670904722,86.94358611106873
116,0.4801646518008177,0.40534654142086896,0.11448880677831341,410.44915771484375,4285777.0,3.8628597259521484,0.0,0.0,55.79613399505615
117,0.4900634994217179,0.3815319857216237,0.12840451485665852,410.88153076171875,4301574.0,3.699207067489624,0.0,0.0,57.33362865447998
118,0.4930781997714499,0.467488491382177,0.03943330884637296,404.6670227050781,4246390.5,4.072082281112671,0.0,0.0,55.84925889968872
119,0.4994691371343888,0.49583983332307435,0.004691029542536901,401.8594055175781,4221859.0,3.7009754180908203,0.0,0.0,64.72140431404114
120,0.5073841548784815,0.15960019631746852,0.33301564880405,422.9046936035156,4383586.5,3.3506312370300293,422.97359838686646,4382468.8975191675,91.13485908508301
121,0.5276381938978585,0.20309533786466638,0.26926646823747513,418.1167297363281,4393563.0,3.340200662612915,418.18578429873475,4392578.895762008,75.18833804130554
122,0.533016809396621,0.20515427098005248,0.2618289196233267,417.4031982421875,4397031.5,3.326974391937256,417.47275452796544,4396060.159093555,87.04643273353577
123,0.5484000387213546,0.02930104128502495,0.42229891999362046,426.3573303222656,4438184.5,3.536874532699585,426.4419242285612,4436664.147456814,81.12022566795349
124,0.5601516627295807,0.18306913493942353,0.25677920233099577,415.8079833984375,4422972.0,3.4010655879974365,415.88488407624754,4421946.88276526,84.9935257434845
125,0.5664161703950041,0.040907229922936786,0.39267659968205904,423.8486328125,4458901.5,3.53938627243042,423.94056253715934,4457349.926479578,80.38140487670898
126,0.5929380535749254,0.21198610784007335,0.1950758385850012,410.18487548828125,4425471.0,3.387944221496582,410.25633753247394,4424682.042494565,85.8830931186676
127,0.6006886025605336,0.25499355055217127,0.1443178468872952,406.3360290527344,4399573.0,3.5135271549224854,406.3917230185212,4399040.038485993,92.8888566493988
128,0.6046068574583884,0.21558724959886125,0.17980589294275037,408.56494140625,4426199.5,3.415249824523926,408.63447544897343,4425477.903399043,80.7670726776123
129,0.6049164836416319,0.054570071201376004,0.3405134451569923,418.96044921875,4494757.0,3.3234100341796875,0.0,0.0,36.904701948165894
130,0.6050778602837897,0.3791138633140037,0.015808276402206514,396.8197326660156,4286822.0,3.506894111633301,396.82481394153456,4286786.61377649,84.264967918396
131,0.6085220375026247,0.11243182105729674,0.2790461414400785,414.91717529296875,4479379.0,3.3387370109558105,0.0,0.0,55.923746824264526
132,0.6143788390901416,0.0515063033014503,0.33411485760840814,418.1234130859375,4503407.5,3.4583053588867188,418.2323130933578,4501837.988262743,83.11396789550781
133,0.6161388817684371,0.28348045638968655,0.1003806618418763,402.4210510253906,4375634.5,3.5435631275177,402.4612673319744,4375308.260115087,85.69648241996765
134,0.625138159368239,0.01979381237786458,0.3550680282538964,418.9259338378906,4520488.0,3.41196608543396,0.0,0.0,34.26945161819458
135,0.6338318818716239,0.02672413478804501,0.33944398334033127,417.5457763671875,4525790.5,3.3100264072418213,0.0,0.0,34.03115153312683
136,0.6661405318247282,0.16416423144449435,0.1696952367307775,404.65545654296875,4466024.0,3.569145679473877,404.7372181667763,4465317.623067219,77.55180168151855
137,0.6853242336976855,0.21107533797367334,0.10360042832864118,398.8361511230469,4418456.5,3.5582704544067383,398.8878733074847,4418131.332960289,87.38448429107666
138,0.7353351061762801,0.07879420735152773,0.1858706864721923,402.0657958984375,4526354.5,3.733707904815674,402.1774129210092,4525527.619492982,79.58180022239685
139,0.7451044164689377,0.21305845040196267,0.04183713312909967,390.5933532714844,4367004.5,3.706172227859497,390.61412632890375,4366946.297745857,94.41587686538696
140,0.7569185630683316,0.10694466925246125,0.13613676767920713,397.1952209472656,4488976.0,3.5778849124908447,397.2812879671936,4488520.79217637,85.06948208808899
141,0.7829592313828669,0.08997769644666216,0.12706307217047103,394.9957275390625,4490074.5,3.613093376159668,395.0810756622293,4489708.334789857,87.6683132648468
142,0.7914712342003628,0.17163156256664674,0.03689720323299038,387.327392578125,4368052.5,3.7181243896484375,387.3466745716984,4368030.966268674,93.18426537513733
143,0.8313465114390339,0.03970228259041395,0.1289512059705522,392.2657165527344,4509968.0,3.678041696548462,392.3635123689984,4509671.985798083,84.4927008152008
144,0.864037063707799,0.06461047201283525,0.07135246427936577,385.5777282714844,4430023.5,3.470752239227295,385.6265525602568,4430020.606416587,96.37933087348938
145,0.8720580649420219,0.10189935953849255,0.02604257551948564,381.1986389160156,4349747.5,3.461259365081787,381.21164953821904,4349772.7407935485,100.85248160362244
146,0.8854717332273829,0.014759293069551312,0.09976897370306582,386.56768798828125,4478303.0,3.4890244007110596,386.6463559767479,4478264.073310368,90.73776149749756
147,0.8911699539431074,0.09513193635394625,0.01369810970294635,378.82659912109375,4322645.5,3.4811673164367676,378.83228619276895,4322663.370100409,106.87196397781372
148,0.9250323916748585,0.0483378216746041,0.026629786650537474,377.6620788574219,4340839.0,3.4940900802612305,377.67449398753746,4340883.212879837,113.37342047691345
149,0.9394304308106972,0.01694868686276532,0.043620882326537394,378.1923828125,4372175.0,3.6208302974700928,378.2170697378499,4372253.251092888,122.67731714248657
