,Nitrogen,Methane,Ethane,Propane,nButane,nPentane,Tc_NR,Pc_NR,Time,Tc_OPT,Pc_OPT,Time
26,0.03212647702352657,0.11862940615643844,0.6589189801817781,0.12880537878049644,0.04170101367462996,0.019818744183130607,324.3970642089844,6696362.0,36.876530170440674,0.0,0.0,75.39820170402527
27,0.032652968555789946,0.3342622870033941,0.05371232726966059,0.04538059932415277,0.42596596200263576,0.10802585584436676,394.6784362792969,8571672.0,36.97730302810669,395.51642191469193,8467300.964043036,117.87123346328735
28,0.03362344787090044,0.22327465975288335,0.10639407949804638,0.26620551584812085,0.33785535218595847,0.032646944844090364,380.0499572753906,7310554.0,36.04936623573303,380.29575501315634,7287269.820444036,97.47092771530151
29,0.033840499912877894,0.044712654591505196,0.47911075220472954,0.29008245796264254,0.09200816988829362,0.060245465439951296,358.8642578125,6387558.5,36.70415210723877,0.0,0.0,83.5811014175415
30,0.03399698826769109,0.0851740782023085,0.023518468956043478,0.25451396823475086,0.5806839437943804,0.022112552544825782,404.44110107421875,5410872.0,38.89823627471924,404.4610329478109,5408569.544093661,107.38928461074829
31,0.03550372931372404,0.05169550368480808,0.08922113127169062,0.08763980187258368,0.5977432049479201,0.13819662890927345,418.5920715332031,5235117.0,38.89194369316101,0.0,0.0,76.90350842475891
32,0.036818164844689,0.20857515242576025,0.08519575477482784,0.03229955385984703,0.35285819780441735,0.28425317629045854,419.1127014160156,7054419.5,35.913633584976196,0.0,0.0,56.59816884994507
33,0.0406752808675462,0.45851387951069583,0.07828225727280612,0.15004843979890486,0.1128518006632448,0.1596283418868022,365.72210693359375,11473289.0,36.443559408187866,370.87561593555904,10875497.73578941,141.18737721443176
34,0.04213835838117337,0.013107387556675393,0.19226313617323781,0.39482816824354894,0.03940527454337983,0.31825767510198466,409.6097717285156,5845142.5,35.88506197929382,0.0,0.0,74.890700340271
35,0.04441951199958963,0.1948803968748225,0.4731267541185501,0.16702654755416785,0.0647365076728768,0.055810281779993066,338.9193115234375,8036592.5,35.58738470077515,0.0,0.0,77.83220100402832
36,0.04452473773011022,0.18974726971031142,0.09503515574478875,0.13260364533139277,0.18115201166523937,0.3569371798181574,419.1206970214844,7211901.5,36.973554611206055,419.8438067224761,7118256.670187373,100.65615367889404
37,0.04777517357254993,0.2492290227808761,0.18797474152777305,0.125558446928521,0.0420556870346538,0.34740692815562624,403.8312683105469,8835528.0,36.10249996185303,406.0500139925117,8555341.42060747,119.74263381958008
38,0.04866115464167876,0.04536539303035744,0.5418103435039652,0.018850347054409876,0.015448374310239755,0.32986438745934904,395.6459045410156,7663875.5,36.552619218826294,397.6411835068549,7515572.865927372,129.78757119178772
39,0.04894280918840392,0.10797343974665119,0.2798459202818409,0.08563489634442994,0.4246351730188701,0.052967761419803965,388.3963317871094,6867296.5,36.81824707984924,388.6556317731756,6844362.999074642,101.58468174934387
40,0.04949988390172873,0.2567066841602911,0.19036454000953168,0.10396282095399709,0.18159830557267873,0.2178677654017727,392.6049499511719,8848247.0,16.14444327354431,394.5544247621071,8620973.893159453,86.673748254776
41,0.05026482341135594,0.19637923678131997,0.21217502887278436,0.23479651823001144,0.2614099312518625,0.04497446145266588,371.7470703125,7729045.0,16.026941299438477,372.26039119362446,7684050.928219579,75.24889469146729
42,0.05063859194168288,0.2894152797436731,0.00674930857750561,0.31795320499308244,0.10370991187831285,0.23153370286574312,395.3324890136719,8594267.0,16.096373081207275,397.0287433391068,8373669.872505866,102.76484394073486
43,0.0509986734534271,0.05007566607388326,0.0068100922361955425,0.2745815562961167,0.6127694628417129,0.0047645490986646085,405.4354553222656,5266130.5,16.965553760528564,405.4386474886112,5265687.289877098,82.30525207519531
44,0.052394856539942726,0.22342572390808993,0.3994964303828268,0.1410315158379914,0.0010510807585466457,0.18260039257260272,361.3564147949219,9363428.0,16.227696657180786,0.0,0.0,36.62668061256409
45,0.05371852070743108,0.1203620597360954,0.05999704265791727,0.6532809341117557,0.08418306335820529,0.028458379428595346,367.6346435546875,6321737.5,16.97316884994507,367.794945090271,6304814.123557497,119.6340799331665
46,0.054674024032570864,0.17480963257834664,0.40394406515503856,0.15839234555828782,0.01620650314670327,0.19197342952905272,368.966552734375,8775348.0,16.215198755264282,0.0,0.0,57.38047790527344
47,0.057744447218487795,0.10403747105850832,0.1795167321133755,0.10464791623057788,0.5283308195158606,0.02572261386318996,395.1313781738281,6539267.0,17.08797836303711,395.2102381662592,6530638.439071044,79.92948079109192
48,0.058642669486707655,0.364828799639153,0.3274912150192791,0.07364272342454643,0.15865870574438917,0.016735886685924465,326.6220703125,10023952.0,16.408933877944946,327.8552449458948,9962518.930337448,83.46136736869812
49,0.06244016422213028,0.06540381470683823,0.30760443295378115,0.3075800568042985,0.22567106646744317,0.03130046484550876,370.5020751953125,6681397.5,16.278836965560913,0.0,0.0,54.32894039154053
50,0.06252005064192134,0.017290248389810425,0.11148892066276817,0.4450626407264674,0.09421475354702777,0.2694233860320048,408.4027099609375,5919412.5,16.388859510421753,0.0,0.0,36.13111138343811
51,0.06408490214601617,0.304490466362972,0.0224205251156535,0.0376551916945462,0.022331814686583473,0.5490170999942288,432.70989990234375,8593894.0,17.00848364830017,433.9103178516935,8364660.203569051,117.76722979545593
52,0.06519324240708085,0.19106128556799565,0.1665915109361792,0.005567888078023352,0.3182023446117302,0.2533837283989907,410.8580017089844,7879867.0,16.164294004440308,411.7556226873137,7756862.115754373,95.95263242721558
53,0.06724890181106472,0.07435587061396536,0.0277312900731469,0.018889910205520014,0.23616157362289097,0.575612453673412,447.58160400390625,5437211.0,17.139183521270752,0.0,0.0,44.9643611907959
54,0.06814839471492826,0.24589770807098826,0.04902449371821274,0.5490454554604727,0.08607737507246996,0.00180657296292808,351.16314697265625,7728721.5,16.989575624465942,351.1951375494803,7725327.253662001,81.93819665908813
55,0.07340305382675777,0.1999823957904063,0.2552830252078231,0.060278669344582654,0.3897660478485692,0.02128680798186095,374.0395812988281,8384602.5,16.41690969467163,374.3276171659789,8356646.658026282,81.30966091156006
56,0.07363293198251589,0.32447948701058593,0.07562107601205442,0.2703612241895581,0.09514585813134623,0.16075942267393936,374.8886413574219,10021666.0,15.995100259780884,377.8986045733576,9642360.832556613,121.09920191764832
57,0.07468949793669677,0.07889973038737556,0.3038661461702498,0.05841469971189491,0.4134938450108304,0.07063608078295226,390.0300598144531,7141721.5,16.293570280075073,0.0,0.0,59.93836545944214
58,0.07505089193366588,0.2472949633179352,0.015972052480767836,0.07598578567734234,0.27392052538149425,0.3117757812087945,418.67523193359375,8114204.5,16.545564651489258,419.5623817301606,7963606.356535066,121.07756686210632
59,0.07747722807812321,0.31394990500623005,0.44758166148706635,0.08277352273084665,0.04360081627833131,0.034616866419402564,310.1796875,9484564.0,16.427416801452637,0.0,0.0,58.87016820907593
60,0.07757059180935111,0.10965069772340336,0.4530313186261832,0.14792233482510986,0.030278787326329198,0.1815462696896232,369.384033203125,8558763.0,16.24668288230896,0.0,0.0,48.880903244018555
61,0.07888525684986751,0.039141407075988885,0.16336120101613621,0.5880162407653758,0.01072969468707461,0.11986619960555692,377.22698974609375,6522475.0,16.675244331359863,0.0,0.0,55.92960262298584
62,0.07998246679266069,0.13730572985305275,0.31856181160468255,0.24373769560612407,0.05162378686690575,0.16878850927657424,374.0243835449219,8434239.0,16.226746320724487,0.0,0.0,55.591113328933716
63,0.0833819596862342,0.39585974802060525,0.1294656035311486,0.010287644385362211,0.0005790499802243475,0.3804259943964253,398.8895568847656,12196232.0,17.521662950515747,404.48238551300017,11173249.23800483,345.50614047050476
64,0.08421340094052358,0.1516097268612546,0.11562469209057748,0.049283958129776796,0.40392801003337697,0.19534021194449055,410.938232421875,7460018.5,16.415514707565308,0.0,0.0,36.336339235305786
65,0.08617605280752547,0.16519114182425956,0.33888333235438617,0.010453209105332305,0.20199618661604807,0.1973000772924484,387.88604736328125,9049907.0,16.13056993484497,0.0,0.0,39.30064105987549
66,0.08691079385726413,0.1691668322704047,0.14098346335939524,0.4203171351774522,0.07629759019251912,0.10632418514296463,371.24664306640625,8118433.5,16.72843909263611,0.0,0.0,39.50879740715027
67,0.08707116443966112,0.4050651939434516,0.29557007009592706,0.05227234160380445,0.016275509908432767,0.14374572000872288,333.00384521484375,12885646.0,16.35608720779419,0.0,0.0,56.97324824333191
68,0.08974342635191808,0.15675537637837736,0.2081228552245245,0.22076504766126795,0.16760808987945375,0.15700520450445843,385.04217529296875,8398396.0,16.60071563720703,0.0,0.0,40.765021562576294
69,0.0912786574834063,0.2139272871035255,0.059362425588501834,0.40500790316957747,0.1352804193976811,0.09514330725730784,374.7710266113281,8476951.0,16.235457181930542,0.0,0.0,36.024170875549316
70,0.09182548938010676,0.025829390087696424,0.08607964600703512,0.5198096010479305,0.2159664156136207,0.06048945786361048,386.0168151855469,6222298.5,16.308202028274536,0.0,0.0,60.29562544822693
71,0.09574843678032867,0.10290305224905649,0.6406199055604139,0.08677477843247978,0.042423948682247546,0.031529878295473775,322.4158935546875,7862780.0,16.60288143157959,323.706045395538,7788064.115006607,91.80839133262634
72,0.09603791480767185,0.18735495201124383,0.08965356211548318,0.24069749067927992,0.02956971474485359,0.35668636564146744,409.7618103027344,8567754.0,16.550828456878662,0.0,0.0,39.056421756744385
73,0.09613488371345946,0.02759148633540233,0.16692025031198082,0.17621095675245596,0.11917995165898355,0.4139624712277179,424.9681701660156,6566536.0,17.55200719833374,425.4236677654083,6505744.783543356,82.57028841972351
74,0.09656471522861229,0.18318730168269892,0.2647065812865787,0.10163124509738003,0.3462583126830123,0.007651844021717909,366.9021911621094,8658808.0,16.34502935409546,367.03739309565856,8645507.166564707,79.97189474105835
75,0.0990465604784933,0.35845208383456717,0.00632241349506067,0.2774534124730826,0.24987253957151345,0.008852990147282833,357.20703125,10252289.0,17.268234968185425,357.5050631815439,10218997.29333669,82.96596455574036
76,0.10214071168590312,0.10766365778512482,0.13129157254471943,0.05561281122728375,0.364957882945294,0.23833336381167497,415.1720886230469,7338386.0,16.82242512702942,415.70504533627167,7254809.03478495,99.99523758888245
77,0.10367231801175351,0.4350901827613811,0.07498668110112708,0.09657192106675058,0.24281998012727574,0.046858916931711986,349.96734619140625,12484446.0,16.477440118789673,0.0,0.0,37.07609701156616
78,0.10506415488334543,0.3135618310083148,0.16838938976820658,0.11584279932734821,0.20336926298390784,0.09377256202887707,363.913818359375,10949154.0,16.33724546432495,366.83196220368575,10601265.170769457,118.28830146789551
79,0.10959815212642143,0.3158625218205726,0.23495855784235797,0.23929785896540082,0.02636595307015744,0.07391695617508968,333.4391784667969,10818400.0,16.64729142189026,337.9206628203809,10387198.023529708,95.99463772773743
80,0.11478741488895855,0.45341281975099007,0.1359904129620937,0.009771853176867944,0.24907845477454493,0.036959044446544666,338.1527404785156,13534988.0,16.1923508644104,0.0,0.0,36.71902370452881
81,0.12071166363235025,0.13319280753378893,0.14069037989688915,0.4795531552350681,0.05379763106352292,0.07205436263838083,363.3056945800781,8219651.0,16.151719093322754,364.3472972640725,8088736.907047167,132.449143409729
82,0.12384606372146185,0.3155505882638281,0.11476351278048308,0.10584600251581816,0.1560629081753804,0.18393092454302845,379.8577880859375,11594383.0,16.119502782821655,383.907335515888,10957323.221742436,189.74609518051147
83,0.12649018447559318,0.5946374605833281,0.008075103712251426,0.15403048815155893,0.11583499774794724,0.0009317653293209608,290.1106262207031,14324976.0,16.18935489654541,290.4152881725486,14315654.025497438,105.21542239189148
84,0.12816687261977242,0.17847271771160728,0.17512028893022327,0.06721694944207335,0.11796804919985582,0.3330551220964678,408.5155029296875,9501278.0,16.15730094909668,410.5857089194435,9142806.883697998,151.16559624671936
85,0.12881706698858708,0.010103140539943838,0.21936605338391177,0.2937496269150534,0.26695478923920507,0.08100932293329885,386.67523193359375,7187371.5,16.269256353378296,387.0920871834761,7133983.852064118,78.05633997917175
86,0.12938949972906708,0.09530638352243778,0.007665443635743605,0.23486344552153154,0.5010521438560783,0.031723083735141794,398.99798583984375,7177775.0,17.27478337287903,0.0,0.0,36.59946656227112
87,0.1351666833495191,0.098533191781463,0.052908763609597974,0.07863352893981483,0.6159011926055455,0.01885663971405954,402.5009765625,7362970.5,17.00554394721985,402.5587912973827,7352248.481797446,75.49766850471497
88,0.13847787166209644,0.012789388391069328,0.12372571649613665,0.1950654444519388,0.3601078382681814,0.16983374073057744,408.97467041015625,6960585.5,16.056540489196777,409.3362130113706,6901266.641048271,80.35536289215088
89,0.14284007027118983,0.05070773489099013,0.06953827106347282,0.3241580552254,0.047695867042268726,0.36506000150667856,417.0100402832031,7561547.0,16.516538619995117,417.83690781428265,7421424.583912972,83.67456007003784
90,0.14516278965280982,0.008463598290216805,0.21995318738574568,0.08956011132154887,0.4618970480520397,0.07496326529763898,398.58160400390625,7317961.5,16.130109071731567,0.0,0.0,38.99567008018494
91,0.14718834478914322,0.28682296427203835,0.13412502595922268,0.0025196703615061673,0.05328481478233417,0.37605917983575543,406.3279113769531,11845551.0,16.145381689071655,410.4706584519332,10964446.326312345,361.41195011138916
92,0.14994375614331582,0.06187113986549499,0.36954960125413283,0.16018629860897993,0.17557976361082492,0.08286944051725158,366.9181213378906,8922649.0,16.182404041290283,0.0,0.0,40.15384888648987
93,0.1537131124082984,0.3636165379939984,0.16092533565396747,0.1999053446808292,0.10382315529494171,0.018016513967964765,320.5164489746094,12151510.0,16.560270309448242,322.5388421364236,11977795.704221869,92.53452348709106
94,0.15661353935207276,0.14150391940886517,0.058796264697498296,0.15531118971139407,0.30087546908011986,0.18689961775004987,404.197021484375,8843353.0,16.555160999298096,0.0,0.0,36.28849744796753
95,0.15687616230125812,0.11202685233820626,0.036028816801721875,0.24023478334608747,0.14580397743894755,0.30902940777377863,413.9651794433594,8427102.0,16.510796308517456,0.0,0.0,38.46033072471619
96,0.16261424058771193,0.26712990571552436,0.40032306775709015,0.05156433896183363,0.10986941950025265,0.00849902747758716,309.3125305175781,11033523.0,17.466219186782837,310.3859463696484,10967644.581914848,98.89121079444885
97,0.16269440699745868,0.03268312176446614,0.07881005078771978,0.5584105777021912,0.163179924564702,0.0042219181834623355,368.6103210449219,7401507.0,16.047598361968994,368.64450299759574,7395782.387134165,86.1421537399292
98,0.16299512239105224,0.14107914008718958,0.2139431105791318,0.055837203487471974,0.23587738598529523,0.1902680374698592,393.32000732421875,9964230.0,16.582108736038208,0.0,0.0,36.65741324424744
99,0.1655141063281887,0.062422509200735686,0.058870876973365856,0.417998772898324,0.1882369255035022,0.10695680909588356,387.6224060058594,8085448.5,16.599825620651245,0.0,0.0,35.51960849761963
100,0.16732165242937866,0.04451863234517436,0.2177744973907199,0.3423139479026351,0.006041788157377902,0.22202948177471413,386.9615783691406,8901990.0,16.27416181564331,389.00474567485463,8591097.78585599,90.73090267181396
101,0.17554266332884452,0.2599149652104304,0.024672582810091905,0.3667117252927764,0.13253628808750187,0.04062177527035488,354.196044921875,10997071.0,16.467517137527466,355.72968220241984,10775371.72747217,112.31117343902588
102,0.1785349650159151,0.043741974622669405,0.21803415888967334,0.25563286099058635,0.29790954859115765,0.006146491889998318,371.0520935058594,8444977.0,16.409740924835205,0.0,0.0,38.7337863445282
103,0.1810986464641832,0.07153456272329517,0.11490817166630997,0.07526106795887884,0.1067783658429685,0.4504191853443644,428.60205078125,8461553.0,17.45748209953308,429.55775969924497,8246290.094675563,91.25074863433838
104,0.18406966966805172,0.1252199258039175,0.2286413571849511,0.13556531175239067,0.19732027498057111,0.1291834606101178,378.31195068359375,10371207.0,16.254321098327637,380.57926778691586,10012565.605249498,122.2070164680481
105,0.18580670006643113,0.041047674261608574,0.07162298458247522,0.4521007738045213,0.04295633948848893,0.20646552779647478,393.22198486328125,8550664.0,16.64250659942627,0.0,0.0,62.381653785705566
106,0.19520109037476355,0.07957703032546841,0.008263372080076655,0.3385179456222935,0.22346598647024235,0.1549745751271557,397.9957275390625,8755404.0,16.32451891899109,0.0,0.0,45.35498905181885
107,0.19599279322359697,0.19279817268660615,0.038258438148845206,0.13783702521488125,0.1682353425959945,0.266878228130076,404.631591796875,10794164.0,16.982194662094116,407.01232077855224,10259199.24248865,230.0347616672516
108,0.2016838368481148,0.026073795663875337,0.5305271159474428,0.17142397498708048,0.06960282934883742,0.0006884472046491018,323.5060729980469,8831066.0,16.72837471961975,323.53932679799766,8827554.860082403,95.81935262680054
109,0.2017985958418987,0.03740183385150599,0.2949700087243704,0.28282033486959496,0.10497455819574719,0.07803466851688289,362.14599609375,9495737.0,16.48331332206726,0.0,0.0,37.517462730407715
110,0.2051468076305736,0.15241526218454265,0.1746476936705903,0.30126723589821713,0.10039865681332738,0.0661243438027488,354.8545227050781,10862068.0,16.55374813079834,357.13601541293474,10519557.109405281,105.08007144927979
111,0.21465076912881093,0.07782986243923723,0.1505047497802405,0.12736753901743542,0.3093641595875115,0.12028292004676437,391.7218017578125,9811556.0,16.681750297546387,392.9548616868644,9574238.538166422,100.53240752220154
112,0.21895962971781321,0.2417253879396114,0.16732629257000864,0.09544732011104438,0.07731666439702022,0.19922470526450212,371.44403076171875,13978122.0,16.660786390304565,378.4511161733682,12587684.298511565,113.89416122436523
113,0.21933397162615267,0.12896791143598377,0.01668333778901185,0.31575148734470837,0.2661989729184956,0.05306431888564759,379.0583190917969,10044538.0,16.525530576705933,379.86712568601683,9890205.431947839,88.97503328323364
114,0.2194493516948907,0.2195574675077842,0.0839692882520536,0.04288699945460157,0.02811734758159528,0.4060195455090745,413.0431213378906,12353337.0,17.483498573303223,0.0,0.0,432.4797296524048
115,0.22090451639033423,0.025287814358743204,0.4025520003872336,0.037631456782191826,0.21887181653741397,0.09475239554408303,369.1325378417969,10472732.0,16.914618492126465,0.0,0.0,45.29681420326233
116,0.22240645004076148,0.0661822516848512,0.027666742413100836,0.16751800746969917,0.20649516318791933,0.30973138520366783,418.66290283203125,9049104.0,16.189389944076538,419.71302914939815,8785199.34027816,112.479327917099
117,0.23874712193923728,0.013277046432629702,0.3625477659472165,0.032659451207674814,0.11886528225211108,0.23390333222113063,389.37554931640625,10954253.0,16.312756299972534,392.65241576455594,10333524.488449141,142.45610332489014
118,0.23988763844411706,0.09338547346569154,0.09932791014041904,0.1541752568715407,0.2194978474438385,0.19372587363439311,397.7612609863281,10629198.0,16.4718816280365,399.729064613876,10186812.739931136,170.62908148765564
119,0.24451486115180712,0.027764207855082962,0.3928931358500618,0.06949612539223152,0.08695139885604299,0.17838027089477365,372.3385925292969,11591144.0,16.951469659805298,376.6685029587397,10838244.67812106,167.20618605613708
120,0.2454394604544762,0.034492407329209544,0.06342191669436906,0.13626330120115934,0.23447427720058708,0.2859086371201989,416.7835693359375,9301216.0,16.064063549041748,417.8843145878976,9015172.490161657,124.85202550888062
121,0.2673590892294338,0.06460534633087175,0.31749141287528687,0.050474610604410816,0.0786888430738714,0.2213806978861254,380.0381774902344,12766153.0,15.939518213272095,0.0,0.0,48.257442235946655
122,0.2677915379146435,0.015314073672746238,0.030577408277663365,0.06287988166145424,0.5658629651561464,0.05757413331734621,406.3370056152344,9043622.0,16.8776638507843,406.6064466624335,8970305.904680073,89.96484708786011
123,0.27662216705980225,0.015098212197348424,0.12252517544737808,0.1818860948087994,0.25793726448909876,0.145931085997573,394.7733154296875,10361470.0,16.02944016456604,396.2392745983857,10018063.80627612,140.95805764198303
124,0.2831624934598981,0.26292366545622164,0.018551752315654042,0.046916788185987254,0.3159365428623747,0.07250875771986408,370.4342956542969,15259408.0,15.997409105300903,373.9213540470882,14519632.486231714,289.4087772369385
125,0.28390942661547186,0.00649628287574186,0.07204231241161517,0.048826846254242086,0.381576555577991,0.2071485762649381,414.95904541015625,9665464.0,15.92499566078186,415.86885221259877,9403022.716442045,156.441823720932
126,0.28514740728588933,0.22942203029734978,0.004802945898130052,0.03758012203550526,0.20494140533773583,0.2381060891453897,398.4498596191406,14368073.0,16.162667751312256,0.0,0.0,163.15048718452454
127,0.28748759440151295,0.044100999017068356,0.06552688918663316,0.3545777026689218,0.1273043323432451,0.12100248238261864,379.8682861328125,11084016.0,15.985549211502075,381.9431100231345,10609187.521939715,162.37747168540955
128,0.29388141559618797,0.0405500733307903,0.12082721251550098,0.11325158591308737,0.21996260293943162,0.21152710970500188,400.936767578125,11338739.0,15.983710289001465,403.14725043328207,10761295.605973631,214.07577753067017
129,0.29987890404524853,0.3600130124343158,0.10636014301663377,0.006599472053278493,0.005592753349929269,0.22155571510059402,344.4710388183594,22428794.0,16.7264187335968,0.0,0.0,201.7012915611267
130,0.30189939964256396,0.03805513858993084,0.023700079094186807,0.36190051595831707,0.048242959779645836,0.2262019069353555,394.6088562011719,11338135.0,16.00411057472229,397.2407907937467,10630963.262791445,131.21686482429504
131,0.30445023986396863,0.10815776919594398,0.22508747064945284,0.04673703494692619,0.1970374168252782,0.11853006851843012,368.3439636230469,14142799.0,15.980336666107178,373.103131139953,13143729.643497605,259.1385462284088
132,0.33411735731257935,0.339262144329763,0.022546545410858338,0.228310249252476,0.015267577550965214,0.06049612614335808,298.89117431640625,19921402.0,15.85853099822998,315.7149161456019,17206930.416072913,429.2175364494324
133,0.3418996907055461,0.04768994590680091,0.01522250855261458,0.11199435395786903,0.19445164947000726,0.288741851407162,414.2879943847656,12019441.0,15.999619722366333,416.5270731403208,11247050.283990724,362.0970313549042
134,0.3547487448147796,0.411334750322651,0.06758823404181954,0.06064090662505534,0.056162088079433334,0.049525276116261154,251.51927185058594,24157258.0,16.86138367652893,289.21876464521904,20316158.946236156,233.6478021144867
135,0.3888120624896922,0.115802296385916,0.084757637770143,0.11348589863678739,0.17630022630753076,0.12084187840993063,367.9890441894531,17043624.0,16.098567008972168,0.0,0.0,423.5898423194885
136,0.3894196621973186,0.06956744218472687,0.25604692497284737,0.05486463741718157,0.02281627273593931,0.20728506049198614,362.9449462890625,18104620.0,16.037884950637817,0.0,0.0,309.8006181716919
137,0.3904649325430642,0.22220654625465108,0.03227041686078077,0.09489220607690563,0.007380446815153465,0.2527854514494449,371.8695373535156,21239510.0,15.990238904953003,0.0,0.0,45.501816511154175
138,0.41362043695427175,0.12249539281437373,0.07698278850300293,0.04349498337656351,0.08482250374061202,0.25858389461117604,388.2967529296875,18591204.0,16.028568267822266,0.0,0.0,347.30390882492065
139,0.42971211347645183,0.12340081690888641,0.12598563433943885,0.0549341376695629,0.13317542084039252,0.13279187676526752,355.5908203125,20525500.0,16.052899837493896,0.0,0.0,151.23619103431702
140,0.4364019848744895,0.10028622273416057,0.2713791634656805,0.02323849993541327,0.16218318586275407,0.006510943127502217,305.5125427246094,19292808.0,15.887333869934082,307.494330603701,19006488.76868585,137.9334728717804
