,Nitrogen,Methane,Propane,Tc_NR,Pc_NR,mixvc
77,0.039503979564268696,0.6976584236915223,0.2628375967442089,271.955810546875,10579246.0,9.507604409009218e-05
78,0.04040506089960457,0.7501712749537287,0.20942366414666663,256.5351867675781,10290612.0,8.780415373621508e-05
79,0.04503242919640381,0.7325153341575376,0.22245223664605857,260.26263427734375,10476974.0,8.91752788447775e-05
80,0.04784778771622758,0.1924911601309925,0.7596610521527798,352.4789733886719,6494454.0,0.00017756423039827496
81,0.050799785372152,0.1041637110259221,0.8450365036019258,359.74981689453125,5753070.0,0.0001924717507790774
82,0.05088871920682445,0.43354508163705113,0.5155661991561246,323.80364990234375,8996336.0,0.00013505929382517934
83,0.05161623458433327,0.5971162644655844,0.35126750095008225,293.5867919921875,10512414.0,0.0001078182685887441
84,0.0521801382749379,0.13415809477744522,0.8136617669476168,357.2328796386719,6036380.0,0.00018685735994949937
85,0.054056825586506735,0.34155317124827733,0.6043900031652158,335.9790954589844,8092046.0,0.00015013746451586485
86,0.055011507342035575,0.5072075115420632,0.43778098111590125,310.95648193359375,9840024.0,0.0001217348690261133
87,0.05555270707331384,0.50402961322709,0.4404176796995962,311.4305114746094,9821424.0,0.00012214365415275097
88,0.05655302997886094,0.19788838803234313,0.7455585819887959,351.2671813964844,6695315.0,0.00017463772383052856
89,0.05873614254477846,0.22707441602447442,0.7141894414307471,348.25213623046875,7016218.0,0.00016902030620258301
90,0.061097203602208855,0.7024443582513881,0.23645843814640313,263.80804443359375,10821862.0,9.003410377772525e-05
91,0.0624778096648278,0.19911766591363222,0.7384045244215399,350.6539001464844,6811367.0,0.00017307577945757657
92,0.06572096744825459,0.21642810975521978,0.7178509227965256,348.6885070800781,7038598.0,0.0001693010126473382
93,0.07079063264640605,0.16595659180058672,0.7632527755530072,353.0628662109375,6639264.0,0.00017701814067550004
94,0.07760949796515626,0.09979931670656511,0.8225911853282786,358.27490234375,6139313.0,0.00018713989993557334
95,0.07979526310142779,0.8651227653422779,0.055081971556294185,205.94776916503906,6895560.0,7.916540198493749e-05
96,0.08001186903804643,0.832340820159356,0.08764731080259772,215.41139221191406,8001786.0,7.630120671819896e-05
97,0.0805805651975723,0.201483142678023,0.7179362921244047,348.8515319824219,7162814.0,0.00016854816931299865
98,0.08262493353875129,0.13266300343279205,0.7847120630284566,355.11920166015625,6527204.0,0.00018019400886259973
99,0.08566599814952815,0.6255297115582326,0.2888042902922394,277.7320251464844,11315124.0,9.60936231422238e-05
100,0.0912813439244986,0.1620581621757531,0.7466604938997483,351.7517395019531,6964688.0,0.0001730451185721904
101,0.09596468845410235,0.42620520604359924,0.4778301055022983,317.8785705566406,9950528.0,0.00012620107736438513
102,0.09778475463612941,0.45674249911070414,0.4454727462531663,312.2336120605469,10329892.0,0.00012064615293638781
103,0.10413472146236254,0.425781594965548,0.47008368357208946,316.56439208984375,10143400.0,0.00012444228923413903
104,0.10661122416848838,0.5641979495455944,0.329190826285917,287.60162353515625,11501618.0,0.00010110619041370228
105,0.11275048627111454,0.41741961639221314,0.46982989733667246,316.5166015625,10260084.0,0.00012392649659886956
106,0.11304057517130837,0.23351171011554353,0.6534477147131481,342.29644775390625,8139174.0,0.00015556919970549643
107,0.11429159375968942,0.5843442292769717,0.30136417696333884,280.3705139160156,11763360.0,9.629157284507528e-05
108,0.11471702112928561,0.4241444558302174,0.461138523040497,315.00140380859375,10385732.0,0.00012234851601533592
109,0.11951719033423032,0.33904799480953035,0.5414348148562392,327.884521484375,9503810.0,0.00013578975631389767
110,0.11952833387733078,0.6629657135153472,0.21750595260732208,255.5967559814453,11648668.0,8.373585296794772e-05
111,0.12032410025816202,0.4561979109817132,0.4234779887601249,308.0262451171875,10884268.0,0.00011570975766517222
112,0.12272023259722631,0.49956294204150886,0.3777168253612648,298.5937194824219,11384922.0,0.00010799930896610022
113,0.1242479901137226,0.7528983380442437,0.12285367184203382,223.20240783691406,9631674.0,7.366508361883461e-05
114,0.12600445595671475,0.51999684035434,0.3539987036889453,293.2101745605469,11644806.0,0.00010394705168437213
115,0.12879109082429746,0.4366388535187477,0.43457005565695483,310.11468505859375,10884136.0,0.00011709499085554853
116,0.12929067005088626,0.1780153693274921,0.6926939606216216,346.7630310058594,7858672.0,0.00016159798542503268
117,0.13598320648804815,0.5697863930626254,0.29423040044932636,277.9141540527344,12166608.0,9.388132457388565e-05
118,0.15017340211675542,0.17529845197300767,0.6745281459102369,345.0084228515625,8260308.0,0.00015732685278635472
119,0.15528620628028,0.22275142573313622,0.6219623679865839,338.9211120605469,8933828.0,0.00014785902749281377
120,0.1556298655060622,0.198986812811212,0.6453833216827258,341.7430725097656,8655920.0,0.0001519351644674316
121,0.15958575706624645,0.4528334586412834,0.3875807842924703,300.3675537109375,11877726.0,0.0001075221662176773
122,0.16209638274477903,0.6466836458501479,0.19121997140507302,244.4263153076172,12042444.0,7.750149234198034e-05
123,0.16932924611452133,0.7699522987884104,0.060718455097068344,200.57379150390625,7586684.0,7.183027628343552e-05
124,0.16952667022269494,0.16694585446000088,0.6635274753173044,343.9644775390625,8580372.0,0.0001543909020256251
125,0.17340837274869889,0.5906157044421272,0.23597592280917387,259.0976867675781,12804664.0,8.28170232125558e-05
126,0.17989855665478688,0.5658118803289115,0.2542895630163017,264.7174987792969,13017930.0,8.509205508744344e-05
127,0.18002672749377427,0.2320018857942913,0.5879713867119345,334.73236083984375,9634826.0,0.00014062857371754944
128,0.19330883508849717,0.2588735331957518,0.547817631715751,329.154541015625,10327376.0,0.00013294379459694028
129,0.19482765578995623,0.3962522871292776,0.40892005708076606,304.6266784667969,12211366.0,0.00010909062257269397
130,0.2096454600841111,0.16194865561081406,0.6284058843050748,340.16802978515625,9444954.0,0.00014613836538046598
131,0.21403674302235037,0.1464804093170372,0.6394828476606124,341.56097412109375,9348448.0,0.00014785240637138486
132,0.2177273803891116,0.6445457641257966,0.13772685548509175,219.9331817626953,11413188.0,6.768726598238572e-05
133,0.21806896845410034,0.0924386833753838,0.6894923481705159,347.3345947265625,8751522.0,0.00015644298400729895
134,0.21992526131144674,0.7055316768570303,0.07454306183152301,198.93101501464844,8422952.0,6.634323653997853e-05
135,0.2206220878214519,0.4990674839121857,0.28031042826636243,271.293212890625,13862076.0,8.653623081045225e-05
136,0.2403375643974801,0.6654093958965873,0.09425303970593255,201.8236083984375,9508584.0,6.382027640938759e-05
137,0.25077651811212376,0.47474772042193397,0.2744757614659424,268.3147888183594,14544676.0,8.373730088351294e-05
138,0.25532453400351846,0.07529562292891179,0.6693798430675698,345.47418212890625,9401490.0,0.00015096910647116601
139,0.2591887479245063,0.16690668474901202,0.5739045673264818,333.30413818359375,10805464.0,0.00013398684677667916
140,0.26829099008628576,0.45904778606172963,0.2726612238519846,266.996826171875,14959422.0,8.234791312133893e-05
141,0.2717818127268431,0.13748334640651586,0.5907348408666411,335.74530029296875,10716218.0,0.00013627117732539773
142,0.278586361755919,0.3736611893265808,0.3477524489175002,289.05517578125,14573150.0,9.402780415257439e-05
143,0.3042566350373735,0.6236589608872545,0.072084404075372,186.5067901611328,8401340.0,5.919828254263848e-05
144,0.3061780502368614,0.19931073594436052,0.49451121381877805,320.8496398925781,12766280.0,0.00011761610221583396
145,0.4005646659988954,0.22192813889122193,0.3775071951098827,294.6590270996094,16940972.0,9.201306238537654e-05
146,0.4461122276364145,0.15145031884813295,0.40243745351545257,300.48406982421875,17538854.0,9.377648530062288e-05
147,0.45462369023499644,0.19206291173762152,0.35331339802738193,286.4469299316406,19003070.0,8.461066317977384e-05
148,0.47009307250368776,0.2510978562155721,0.2788090712807402,258.3240966796875,21223956.0,7.034315058263019e-05
149,0.6525587100422927,0.07637220397328028,0.2710690859844272,233.8731231689453,33784896.0,5.546897591557354e-05
