,Methane,Ethane,nButane,Tc_NR,Pc_NR,Time,Tc_OPT,Pc_OPT,Time
38,0.13491547804743403,0.5668069000531724,0.2982776218993936,354.7215270996094,6809658.0,8.793915271759033,0.0,0.0,67.4396550655365
39,0.13869420767246243,0.07325632846763018,0.7880494638599074,410.19976806640625,5341476.0,9.510324478149414,410.2328347493314,5337752.049156547,90.41417598724365
40,0.1397611070563401,0.4760898271633278,0.38414906578033214,367.1590881347656,6750106.0,3.3928120136260986,0.0,0.0,54.4863977432251
41,0.14447908078465416,0.427238064357556,0.42828285485778983,372.9728088378906,6690810.0,3.3950321674346924,0.0,0.0,56.006059646606445
42,0.15222512990636727,0.6296455348126213,0.21812933528101133,340.85797119140625,6890968.0,3.3552663326263428,0.0,0.0,57.16364884376526
43,0.15319885459475216,0.5367665034983827,0.3100346419068651,355.93634033203125,6952631.5,3.3837151527404785,0.0,0.0,58.259100914001465
44,0.16050107745486203,0.7020918377261234,0.13740708481901462,325.49658203125,6687973.0,3.466200590133667,0.0,0.0,47.76148080825806
45,0.16361246942485827,0.10807499951499314,0.7283125310601486,405.0340270996094,5749646.0,3.622173547744751,405.11592739859935,5740819.50857475,87.33545231819153
46,0.1640961107438506,0.2222783683802192,0.6136255208759301,394.1216125488281,6222195.0,3.545527458190918,394.3498140363388,6201731.949517962,75.42847299575806
47,0.16582531354850952,0.3977519221711427,0.4364227642803478,373.56170654296875,6841034.0,3.3652937412261963,374.2447886280614,6794482.552728713,95.35047912597656
48,0.17022502258075745,0.253371764666032,0.5764032127532105,390.13189697265625,6411860.0,3.8670599460601807,0.0,0.0,40.070741415023804
49,0.17043267283398902,0.6092775318992533,0.2202897952667578,340.45440673828125,7039941.0,3.6734325885772705,0.0,0.0,61.79549479484558
50,0.17136298457843352,0.3532056988620469,0.4754313165595197,378.4140319824219,6773212.0,3.402818202972412,0.0,0.0,35.45640254020691
51,0.17987389231555898,0.47242817836386325,0.3476979293205779,360.8074951171875,7138876.0,3.459822177886963,0.0,0.0,55.57987713813782
52,0.18445714269659344,0.8093978977236613,0.00614495957974524,294.99810791015625,5758331.0,3.5314581394195557,0.0,0.0,427.68403697013855
53,0.18888654262902196,0.659611899399352,0.151501557971626,326.76385498046875,6963706.5,3.503906011581421,0.0,0.0,48.06050634384155
54,0.19298003606479558,0.5977859585764236,0.20923400535878084,337.4639587402344,7198516.5,3.545186758041382,0.0,0.0,54.19077730178833
55,0.19607571162148224,0.02903487291049096,0.7748894154680268,408.8872375488281,5765102.0,3.6024298667907715,408.95109791914064,5756967.7352488935,76.39726710319519
56,0.20082117024341622,0.3409243777102103,0.45825445204637355,375.63616943359375,7066414.0,3.54606294631958,376.37071118814015,7009379.124225609,105.2347764968872
57,0.20262015636979638,0.3912688480422382,0.4061109955879654,368.5912170410156,7223310.0,3.8577468395233154,0.0,0.0,51.41346335411072
58,0.20355232335339682,0.5630901972574488,0.23335747938915427,341.31903076171875,7335763.0,3.6712942123413086,0.0,0.0,60.40408539772034
59,0.2147484713677527,0.3444984044755578,0.44075312415668955,373.023193359375,7235708.0,3.5297837257385254,0.0,0.0,34.19022083282471
60,0.21486757233906897,0.5013432088088282,0.2837892188521029,349.5245361328125,7479140.5,3.516889810562134,0.0,0.0,57.10694146156311
61,0.2474573079447757,0.5592897912822472,0.19325290077297716,331.7995910644531,7603943.5,3.340491533279419,333.65410128319473,7517477.5257380605,75.84469366073608
62,0.254598283156088,0.5429552147475338,0.20244650209637807,333.1960144042969,7696193.0,3.584305763244629,0.0,0.0,56.751391649246216
63,0.2568297612699201,0.2798512901493839,0.46331894858069594,375.0654296875,7531168.5,3.871957778930664,0.0,0.0,59.71283745765686
64,0.2650116039371654,0.7073942737896841,0.027594122273150445,294.5478820800781,6415989.0,3.5355894565582275,294.94160450172626,6402136.063268915,85.10198664665222
65,0.26534313193545167,0.35554902255039894,0.3791078455141494,362.9060974121094,7840630.0,3.4061238765716553,364.314252959817,7731063.487815294,93.87998270988464
66,0.28357421109938974,0.43809675175951274,0.2783290371410976,345.77239990234375,8099765.0,3.4025440216064453,0.0,0.0,56.05736207962036
67,0.2897547530113444,0.462063755494676,0.24818149149397958,340.0493469238281,8124409.0,3.5192110538482666,0.0,0.0,59.1756272315979
68,0.2905578537057095,0.06524300303678802,0.6441991432575024,395.9039611816406,7059032.5,3.651942253112793,396.2879217529214,7011767.548125654,72.43161249160767
69,0.29279534798982443,0.3019052551463998,0.4052993968637756,365.99652099609375,8035935.5,3.6867027282714844,367.44120496288167,7911754.739921898,80.32603812217712
70,0.2960960919921486,0.1571196633599331,0.5467842446479183,384.86279296875,7554271.0,3.6441588401794434,385.6005433388418,7474543.063988738,79.97946786880493
71,0.3046405038873821,0.012595681076472215,0.6827638150361456,399.7126159667969,6983323.5,3.621195077896118,400.0255105233911,6941600.240904909,70.95307779312134
72,0.3061606949015205,0.007605730595660612,0.6862335745028189,400.04541015625,6978079.0,3.617143154144287,400.3527700388022,6936778.167600986,72.76783275604248
73,0.3122459217032878,0.2571384824546591,0.43061559584205317,369.1475524902344,8148142.0,3.8397281169891357,370.56962766479484,8016042.391096942,77.68533205986023
74,0.3140756379614924,0.6464729645455438,0.03945139749296391,293.7373962402344,6834699.5,3.7929623126983643,294.51000151662265,6809892.552161261,83.69286465644836
75,0.31458963624393366,0.5048026084966643,0.18060775525940212,325.5418395996094,8133397.0,3.6807968616485596,328.04763792168376,8008470.058974113,78.77798295021057
76,0.3199004508448198,0.6039147724911931,0.07618477666398717,302.20941162109375,7333815.5,3.793769598007202,303.74812856088846,7282898.9602357745,82.61378931999207
77,0.32777956939969377,0.205450751598258,0.46676967900204824,373.8575134277344,8172350.5,3.736553430557251,375.1566055618592,8041046.7750494145,85.22322463989258
78,0.33393459887717075,0.07749461139885071,0.5885707897239785,389.1998291015625,7695188.5,3.9245107173919678,389.89627039782624,7610242.208879687,77.08614444732666
79,0.33524246295765253,0.08269229221355623,0.5820652448287912,388.419921875,7738379.0,3.887605905532837,389.1489910640086,7650081.807692908,73.42187309265137
80,0.33828657219256586,0.45694637718227404,0.20476705062516004,329.0785827636719,8459829.0,3.3353629112243652,0.0,0.0,54.47672653198242
81,0.3417479491347873,0.12915146931466187,0.5291005815505507,381.8280944824219,8046094.5,3.3195674419403076,382.8433855585781,7930894.7436294,81.27299737930298
82,0.3487216340956013,0.5429272877614046,0.10835107814299415,307.5437927246094,7884789.5,3.3416635990142822,0.0,0.0,61.80387353897095
83,0.35231912642795526,0.49243339030074573,0.15524748327129895,317.7828369140625,8314906.0,3.330190896987915,320.6445821526853,8180639.224311579,76.61446070671082
84,0.3524213370287245,0.14046716154798145,0.507111501423294,378.7500305175781,8245027.0,3.3034231662750244,379.94614752622186,8111453.479839437,83.7474479675293
85,0.3527824831368079,0.4010407379532555,0.24617677890993656,336.49395751953125,8729937.0,3.3256282806396484,0.0,0.0,56.98959469795227
86,0.3537553072084603,0.2685758853380715,0.37766880745346815,359.77569580078125,8705580.0,3.3450567722320557,0.0,0.0,59.66017413139343
87,0.3554833859215926,0.18579982815313997,0.45871678592526727,372.0193176269531,8473282.0,3.368286371231079,373.5473578274376,8314111.485398468,76.1419665813446
88,0.35643186328562465,0.14953594057549782,0.49403219613887756,376.90765380859375,8340278.0,3.43337082862854,378.2077459792082,8197038.878448516,80.02246284484863
89,0.3592905787665067,0.4164568382504447,0.2242525829830485,331.80291748046875,8734513.0,3.3344359397888184,0.0,0.0,58.07420253753662
90,0.36013622946753276,0.2679054929568182,0.371958277575649,358.62286376953125,8783997.0,3.3201277256011963,360.82855416795405,8585472.854384396,108.4240288734436
91,0.3767423635122267,0.6212665554807951,0.001991081006978341,278.3907775878906,6502404.0,3.3548583984375,278.4366098137136,6500665.110633053,73.12374639511108
92,0.3780413655731212,0.5498102804565795,0.07214835397029931,296.6598205566406,7667205.0,3.315642833709717,298.6194541988363,7604697.129006799,89.05322694778442
93,0.3789711957928722,0.04247282609435232,0.5785559781127756,387.2924499511719,8156054.5,3.3955984115600586,388.2132865240002,8037746.713627305,72.51860356330872
94,0.3905535664347696,0.0701247456805144,0.5393216878847161,382.1667175292969,8465603.0,3.351184129714966,383.3733683363686,8316477.84419968,79.23797798156738
95,0.4020415759911215,0.06516069325221588,0.5327977307566625,381.07818603515625,8611869.0,3.339134931564331,382.39355266570954,8448273.66135595,82.51555824279785
96,0.4110125409094901,0.08398042452330315,0.5050070345672069,377.12762451171875,8838537.0,3.344508171081543,378.70142942211146,8648258.601918306,78.59699177742004
97,0.4118613909708222,0.17260240754283365,0.4155362014863441,363.83721923828125,9215763.0,3.382627010345459,366.1793550086136,8970214.573612895,84.12022256851196
98,0.4121662407858296,0.45630522907267507,0.1315285301414952,308.07763671875,8631925.0,3.469870090484619,311.5927758115626,8480470.518312603,84.28267049789429
99,0.4136290488279135,0.4899855815841039,0.09638536958798258,299.5960998535156,8237980.5,3.378692626953125,0.0,0.0,53.6030490398407
100,0.42576155623105755,0.5049417933871755,0.06929665038176695,291.8489074707031,7935035.5,3.3355417251586914,294.2379357533253,7864158.069621991,124.69732856750488
101,0.4271599669470885,0.16266396700695307,0.41017606604595835,362.4535217285156,9402150.0,3.318310260772705,365.0045654589854,9132004.217725534,87.53133082389832
102,0.4293911642377604,0.3129123123334844,0.2576965234287553,334.52655029296875,9561784.0,3.4274685382843018,338.52099639509436,9265931.863884773,90.16869926452637
103,0.4544273295124013,0.0724655674123717,0.4731071030752271,371.39642333984375,9454824.0,3.3672125339508057,373.59719924771866,9186907.166981798,89.66709899902344
104,0.46129902186816923,0.4556192415290798,0.08308173660275095,292.0826721191406,8389241.0,3.4092559814453125,0.0,0.0,36.33162999153137
105,0.4770719478454089,0.0313274497843988,0.4916006023701923,373.5104064941406,9618847.0,3.411943197250366,375.73621593188176,9332387.036288854,90.42116522789001
106,0.4796595372271141,0.35133843176041263,0.16900203101247344,311.489501953125,9621941.0,3.6759912967681885,0.0,0.0,39.15003967285156
107,0.485773253890412,0.1910625345107018,0.3231642115988862,344.4625549316406,10273673.0,3.4010820388793945,348.8100798684089,9864112.835900355,86.87124395370483
108,0.5037427989264741,0.06203228099675416,0.43422492007677166,363.67578125,10203838.0,3.367068290710449,366.8561507415145,9819160.816502344,90.85111856460571
109,0.5037466577061056,0.33775174642124095,0.15850159587265344,306.935546875,9758299.0,3.3515613079071045,0.0,0.0,34.626816272735596
110,0.5079886581334153,0.3017761446699132,0.1902351971966716,314.2194519042969,10102151.0,3.543954610824585,320.1274734815673,9748864.713725418,83.9895269870758
111,0.5087462747136421,0.4777740464240097,0.013479678862348184,268.6781005859375,7209129.0,3.364018201828003,269.35633418710944,7197402.275194991,77.36523652076721
112,0.5200559818125777,0.3516799811860661,0.12826403700135616,297.9209289550781,9534187.0,3.478111505508423,0.0,0.0,58.48307704925537
113,0.5272083898437232,0.14634403188908707,0.32644757826718973,342.8899230957031,10792460.0,3.404240608215332,347.9813291581798,10289167.275086522,84.51234197616577
114,0.5281318202374786,0.08926898157435322,0.38259919818816834,353.6626281738281,10698885.0,3.434659719467163,357.9261379672659,10218834.858960088,105.9203827381134
115,0.5288137747595464,0.15730583964911637,0.31388038559133724,340.24273681640625,10817723.0,3.5170657634735107,345.5514968268186,10309354.577327274,87.98366093635559
116,0.5290291106171701,0.35307775892485405,0.11789313045797589,294.4010009765625,9456260.0,3.454986095428467,300.06283465630236,9247837.028729852,72.71727895736694
117,0.5294967016241177,0.4605674826988878,0.00993581567699453,265.3763122558594,7173302.5,3.4401516914367676,265.9210359637783,7165337.139531855,73.17500066757202
118,0.5452324914533796,0.27418043650712753,0.1805870720394928,308.69635009765625,10421436.0,3.5283684730529785,315.61302230185015,10027302.637289878,77.35554695129395
119,0.5532220639565938,0.37115956345764245,0.07561837258576398,280.8172607421875,8852577.0,3.4672555923461914,285.5316814653428,8749340.672386859,80.88427686691284
120,0.5543090249277693,0.2808622968287344,0.1648286782434963,303.90533447265625,10344700.0,3.3336596488952637,0.0,0.0,39.0516312122345
121,0.5576654140448719,0.28312589776594743,0.1592086881891807,302.15313720703125,10310034.0,3.3118584156036377,0.0,0.0,55.49845623970032
122,0.5667719885490526,0.4284093040583717,0.004818707392575707,259.59564208984375,7102385.5,3.342710018157959,259.90270047157344,7099529.291527927,73.659264087677
123,0.5675690440391934,0.12330661324901054,0.3091243427117961,336.89910888671875,11330541.0,3.3300275802612305,343.1775873470877,10717761.452067692,108.20516800880432
124,0.5707290635272965,0.30095506902942326,0.1283158674432804,292.8143310546875,9982972.0,3.289966344833374,0.0,0.0,57.92904877662659
125,0.5758433102148561,0.22660809266493195,0.1975485971202118,310.1609802246094,10934909.0,3.3162996768951416,318.0351922836081,10441066.483459562,77.15635085105896
126,0.5807172774107096,0.082552395952343,0.3367303266369474,341.94708251953125,11501369.0,3.331176280975342,348.0516583268934,10851877.32668613,93.54730319976807
127,0.5868009160250243,0.06598963315688955,0.3472094508180862,343.768798828125,11572116.0,3.3515141010284424,349.8185440275437,10907699.672918823,108.83964514732361
128,0.5873282193545817,0.13123682983370455,0.2814349508117137,329.41888427734375,11563733.0,3.326223373413086,336.705587260207,10902480.258257259,114.82190656661987
129,0.5949224322280064,0.38468340687457336,0.02039416089742023,260.8709411621094,7619638.5,3.3061633110046387,262.47317983087663,7612945.464907702,74.78850865364075
130,0.6062717124298244,0.12584222796423838,0.2678860596059373,324.8305969238281,11784732.0,3.3011715412139893,332.93581163868373,11076342.578249086,124.26129794120789
131,0.6164206129371088,0.11254303308942173,0.27103635397346937,324.7845458984375,11938256.0,3.2961840629577637,333.16810358526874,11192869.077115433,88.9341254234314
132,0.6324362115592921,0.16053977946101017,0.20702400897969755,307.1868896484375,11720495.0,3.4418439865112305,0.0,0.0,36.507001638412476
133,0.6507790710093607,0.20045279313022005,0.14876813586041926,289.249755859375,11087073.0,3.3159029483795166,0.0,0.0,60.0749945640564
134,0.693555317863675,0.09536506874854267,0.2110796133877823,301.7508850097656,12565029.0,3.310288429260254,314.51320276017555,11714153.93079661,108.48706030845642
135,0.697500697475985,0.13035725383779043,0.17214204868622468,290.06170654296875,12009721.0,3.313390016555786,303.3447340333114,11365994.997698728,114.4809033870697
136,0.6978358158148862,0.11784243995029782,0.18432174423481593,293.56292724609375,12228460.0,3.3516619205474854,306.84386339620715,11508337.76742183,99.13110756874084
137,0.7032110390978843,0.06818053367655302,0.22860842722556263,305.6126403808594,12901820.0,3.3031208515167236,318.5626316509406,11940172.939274566,113.03498840332031
138,0.7122590154164605,0.06229176405022314,0.22544922053331634,303.6991271972656,12996718.0,3.31286883354187,317.21211593651736,12014147.554581888,109.31225657463074
139,0.7487390284004474,0.22694651058273002,0.02431446101682257,241.13600158691406,7764542.0,3.355417013168335,245.0370821819356,7863626.48833872,68.02299213409424
140,0.7491452245020567,0.17372272113115916,0.0771320543667841,254.70668029785156,9710474.0,3.325093984603882,266.6969710551115,9792467.231092736,76.93864107131958
141,0.7544578448072564,0.1180851958729715,0.12745695931977208,268.31158447265625,11414632.0,3.2959985733032227,284.5593605037652,11111318.771058895,90.7561628818512
142,0.8452989474472712,0.10485552012474661,0.04984553242798226,230.64292907714844,8306706.5,3.306985855102539,243.47694994590253,8871861.864738423,77.28085732460022
143,0.8453580811344245,0.0727280063788419,0.08191391248673353,237.7561492919922,9642571.0,3.3101563453674316,257.66545079139144,10230836.311769195,84.9467625617981
144,0.8606368815939327,0.057396778408502123,0.08196633999756511,234.38381958007812,9513122.0,3.310750961303711,0.0,0.0,37.214805603027344
145,0.8651037393894737,0.05684132245554877,0.07805493815497763,232.4416961669922,9292511.0,3.3273277282714844,0.0,0.0,40.061113595962524
146,0.8728707885024085,0.10958174034335609,0.01754747115423549,219.5386962890625,6815718.5,3.3236262798309326,223.8159071026387,7055373.7774687745,68.18446445465088
147,0.9087403500497119,0.042610887648523145,0.048648762301765014,217.4702606201172,7522242.5,3.309117555618286,234.07108138934103,8614013.7332078,75.27195119857788
148,0.9420242158005823,0.024789036561917072,0.03318674763750066,209.28810119628906,6577072.5,3.2876734733581543,221.06270513185905,7488945.154163972,68.56652855873108
149,0.9763092386123886,0.02317834990968236,0.0005124114779289703,195.9385528564453,4946980.0,3.3846442699432373,195.97645659105348,4949367.911003057,102.66130113601685
