,Ethane,Propane,nButane,nPentane,nHexane,Tc_NR,Pc_NR,Time,Tc_OPT,Pc_OPT,Time
11,0.014962262099101616,0.17647985588106466,0.027689271580926742,0.5344183227582352,0.24645028768067193,468.8286437988281,3850541.0,25.051369428634644,0.0,0.0,79.38092064857483
12,0.015796692060399718,0.03709013173363369,0.12168357616426362,0.5995728585877209,0.22585674145398213,472.7235412597656,3598089.5,25.385541439056396,0.0,0.0,73.8078122138977
13,0.01672377229482529,0.2989630585646947,0.16406464903158674,0.2174011571961929,0.3028473629127003,458.077880859375,4265932.5,24.322548866271973,0.0,0.0,67.76301956176758
14,0.018362996981828108,0.14899156055231358,0.1307056540860563,0.07778599505348509,0.6241537933263169,483.6095275878906,3807018.25,25.63233780860901,483.63011526126496,3806301.6632808484,140.9040172100067
15,0.018576138199595846,0.22212460489356542,0.05734545066313245,0.5199123753576673,0.18204143088603908,461.26580810546875,4001728.0,25.262400150299072,461.29658621824524,4000813.5970237665,133.49315452575684
16,0.021809826645860737,0.27806293563807905,0.285039880038974,0.3594754023320608,0.05561195534502554,439.1255187988281,4216641.0,25.643928289413452,439.1574808139431,4215991.294575572,102.13019347190857
17,0.02211602358916715,0.010553358677728103,0.4105780720827458,0.01777149667583562,0.5389810489745233,478.0973205566406,3754057.0,25.035364627838135,478.1201420988224,3753485.043735016,122.34917712211609
18,0.025629416913135035,0.162576387519016,0.5782454065603805,0.08704340171022418,0.14650538729724435,439.7453308105469,4189379.25,24.24386191368103,0.0,0.0,73.31372141838074
19,0.041595889829086144,0.09084444343222413,0.5167041600938229,0.002268936439550252,0.3485865702053166,458.5213317871094,4158453.25,24.48718571662903,0.0,0.0,77.17292165756226
20,0.0470009978672304,0.03172554907480779,0.41536149315479254,0.3079230930670461,0.19798886683612318,458.3850402832031,3958099.0,25.14953923225403,0.0,0.0,73.57607078552246
21,0.047816817888238536,0.3720423385737474,0.1946171906161233,0.07614777694651938,0.30937587597537153,448.70391845703125,4624150.0,24.283794164657593,0.0,0.0,72.62311911582947
22,0.05168586584526835,0.3213520020325098,0.35155767541232047,0.1928492983565467,0.08255515835335467,430.12353515625,4451192.5,25.328906774520874,0.0,0.0,76.56693768501282
23,0.05522892800891525,0.27564907659397464,0.30101007599518104,0.3349264029651826,0.03318551643674649,433.452392578125,4344092.0,25.809295892715454,0.0,0.0,65.8437511920929
24,0.057348625341585864,0.7104626335525557,0.04888078679963287,0.16470392140776485,0.018604032898460816,399.92913818359375,4733678.5,25.181604862213135,400.0009862412426,4733484.9889957495,105.1215922832489
25,0.058121381419406405,0.11170021571693328,0.17511093502726582,0.29571505801802533,0.3593524098183691,469.84326171875,4021076.25,24.865601301193237,469.88569535866975,4019565.7090819255,125.19910979270935
26,0.05852061825514137,0.3029475547192866,0.2594951665800506,0.05084421903236697,0.3281924414131544,451.3185119628906,4566632.5,25.01732635498047,0.0,0.0,74.07217192649841
27,0.061212406122822444,0.22231398995983528,0.18089379476826045,0.4689404247593124,0.06663938438976952,445.69940185546875,4256893.0,25.006934881210327,445.73129981883693,4255957.412066963,109.82142758369446
28,0.06371358570946761,0.29772116725370396,0.25055174534219,0.15275246473542564,0.23526103695921272,446.1317138671875,4540695.0,25.134984731674194,0.0,0.0,73.39343190193176
29,0.0648354488751361,0.19693416065395292,0.15312152472885177,0.0237652475654123,0.561343618176647,474.6049499511719,4229922.0,24.718764066696167,0.0,0.0,86.14370107650757
30,0.0694295164648788,0.08189527778930836,0.6466346081028052,0.15772814582718353,0.04431245181582397,432.025634765625,4182930.75,25.196250200271606,0.0,0.0,69.6235101222992
31,0.07498614199015216,0.1700128551420608,0.3233320771907927,0.12285706452218059,0.3088118611548137,456.0578308105469,4374277.0,24.687487602233887,0.0,0.0,67.45594024658203
32,0.07526199986494693,0.3225322639395831,0.5173141365313615,0.054970837079049685,0.02992076258505878,413.0465393066406,4441897.0,24.358773946762085,0.0,0.0,79.83703899383545
33,0.07693728458009105,0.3902255859618406,0.3587857650697854,0.13046280402690946,0.04358856036137337,416.4847106933594,4573108.5,24.43164086341858,0.0,0.0,75.12111806869507
34,0.07712772353753378,0.02493783936702199,0.2923525906187568,0.5235489220763917,0.08203292440029585,455.28155517578125,3986854.5,25.51663851737976,0.0,0.0,76.2704119682312
35,0.07751200583997946,0.436002423576258,0.3390751640379308,0.008547892106992973,0.13886251443883862,419.9358825683594,4765996.0,23.42772650718689,0.0,0.0,69.76686239242554
36,0.077955349748969,0.05507935083769024,0.7144975178399764,0.11586144500275904,0.03660633657060548,429.3448486328125,4179565.25,24.319798469543457,0.0,0.0,83.71922278404236
37,0.07904977298152072,0.0016797710822295962,0.22780222794053712,0.4407367389482346,0.2507314890474781,467.98260498046875,3906219.5,25.673439025878906,0.0,0.0,68.54426860809326
38,0.0798289036010539,0.05223887453055664,0.4472673926490543,0.10644094868332456,0.3142238805360106,459.18682861328125,4206544.5,25.07755160331726,0.0,0.0,66.62490367889404
39,0.08149174177431842,0.179774015175685,0.05837698454619582,0.11059459262467473,0.569762665879126,478.2113952636719,4175582.25,24.9712872505188,478.27007505999154,4173004.6840493083,95.13711667060852
40,0.08187300969472093,0.020022968594064498,0.20829325560582293,0.3981666284349286,0.29164413767046304,469.3544616699219,3946310.5,11.001910209655762,0.0,0.0,56.90575408935547
41,0.08312556168946489,0.31142716252990044,0.46651239449157594,0.12544952039694604,0.013485360892112717,415.1939392089844,4454121.0,10.871599197387695,0.0,0.0,55.99880528450012
42,0.088656188912016,0.10596291718005427,0.49038522014117175,0.24927175676522922,0.06572391700152862,437.4310302734375,4286010.0,11.161505699157715,0.0,0.0,53.96783471107483
43,0.09215307683987768,0.11827477509082948,0.08390999890536943,0.5596127221211533,0.14604942704277019,459.6283264160156,4141245.5,11.104930877685547,0.0,0.0,53.5015230178833
44,0.09235723744109794,0.12839599183284883,0.25208745819218753,0.016488949667894277,0.5106703628659713,470.88232421875,4298121.0,10.884364604949951,0.0,0.0,35.9913535118103
45,0.09431795361735865,0.08660617299701784,0.2311846804532567,0.44201702432389073,0.14587416860847613,455.49981689453125,4181689.0,11.000480890274048,0.0,0.0,56.15178179740906
46,0.09757813558221816,0.5937074092913207,0.09543226509776123,0.07743076375798848,0.13585142627071134,414.75677490234375,5045337.0,10.260380029678345,0.0,0.0,57.158217906951904
47,0.09869492719376857,0.21977923901861054,0.04902911232258853,0.3997078025102282,0.23278891895480422,458.0252990722656,4406313.0,11.366021871566772,0.0,0.0,61.091150522232056
48,0.09982448326797326,0.12057468193654271,0.07500492633285032,0.4909205273460385,0.21367538111659512,462.7806091308594,4183672.0,10.921655893325806,462.82549994799194,4181791.5922865868,139.3778121471405
49,0.10366743192423074,0.3898786034327937,0.1365422727623459,0.013879846560679384,0.3560318453199502,447.3603515625,4950492.0,10.85351276397705,447.7924320712601,4937330.176501825,79.61759638786316
50,0.10778367025741176,0.271601421228664,0.19292276324331906,0.06206966057973437,0.36562248469087083,454.465087890625,4718890.5,11.074262857437134,454.72600338564826,4710067.373281643,80.16859936714172
51,0.10945328643535233,0.2658254814040087,0.022447259935835965,0.1904989375679629,0.4117750346568401,464.56475830078125,4571418.5,11.036790609359741,464.7229611084719,4565009.18840934,90.32746696472168
52,0.11036716469668287,0.46997318594705895,0.08875941747729142,0.04504475385512942,0.2858554780238373,437.4371032714844,5103363.5,10.900697231292725,0.0,0.0,53.86158514022827
53,0.11139001214666373,0.048556494272051,0.7526635404469365,0.07571035967119007,0.011679593463158557,421.97528076171875,4265516.5,11.435402393341064,0.0,0.0,51.77680063247681
54,0.11234812418834193,0.43682407892842096,0.10331503944686447,0.12861181795137036,0.21890093948500225,435.0648498535156,4997937.0,10.841667175292969,0.0,0.0,55.22670364379883
55,0.11519253733614103,0.23028140079191295,0.5748615846285082,0.05738287168331419,0.02228160556012352,413.63006591796875,4480768.0,11.971710681915283,413.6636647528048,4479947.116939407,86.40163016319275
56,0.12050789125527052,0.12364956588256075,0.1308068597880171,0.2999705963331381,0.32506508674101353,464.5105895996094,4347794.0,11.401309490203857,464.59694372128706,4344160.959619418,84.06494736671448
57,0.12175880203426882,0.06651741226436934,0.15815156946463438,0.6263522434139106,0.027219972822816917,451.1341552734375,4194946.0,11.296537637710571,0.0,0.0,33.954944133758545
58,0.12397160148083626,0.04760749115093662,0.5811261952985444,0.03991013915899667,0.20738457291068607,443.2927551269531,4466573.0,11.41167402267456,0.0,0.0,58.11244249343872
59,0.1252294190465314,0.0948143194798317,0.1625394373995838,0.2201890158543799,0.3972278082196732,468.46295166015625,4319369.5,11.642723321914673,0.0,0.0,50.383015871047974
60,0.12742628285019403,0.004355692475859349,0.45408421026130336,0.19844480796029204,0.21568900645235128,452.9149169921875,4323048.5,10.59006118774414,0.0,0.0,54.640788555145264
61,0.12768293502968078,0.18273050991337705,0.23704901337223838,0.08992142749437712,0.36261611419032674,457.3229064941406,4633444.0,11.239935398101807,0.0,0.0,47.394723892211914
62,0.12779344705263337,0.028090497693094595,0.12053444772827851,0.4339019726146938,0.28967963491129967,468.79730224609375,4129338.75,12.052644968032837,0.0,0.0,56.671531438827515
63,0.12817868059914447,0.34042935519929896,0.36758455596209766,0.13068479805623884,0.03312261018322008,413.6219177246094,4692171.5,11.523192167282104,0.0,0.0,58.34321737289429
64,0.12828765759312438,0.15891056095657743,0.2480483889816436,0.18623582292152813,0.27851756954712653,453.8401184082031,4569398.0,11.102593660354614,454.00206197605706,4563553.21675453,84.93884706497192
65,0.12844905130221496,0.12485726923970267,0.03525732615312155,0.0615880343108362,0.6498483189941247,482.695068359375,4226861.0,11.408822774887085,0.0,0.0,56.08289623260498
66,0.13362634071259213,0.22602166587921627,0.056397205179671436,0.43259368942247095,0.15136109880604923,449.47027587890625,4591605.5,11.541499614715576,0.0,0.0,58.76971411705017
67,0.13727771530169022,0.234388382349091,0.3271997441460877,0.17943236222888753,0.1217017959742435,432.6344909667969,4726159.5,10.989200592041016,0.0,0.0,48.596771240234375
68,0.1381803099519042,0.23592554249699577,0.010114493207647686,0.015471938897897835,0.6003077154455546,474.2897033691406,4607270.5,11.385852098464966,0.0,0.0,427.46666407585144
69,0.13821006168351377,0.3686966594048424,0.058869632210349396,0.28732460367189505,0.14689904302939938,436.15863037109375,4920811.5,11.052006721496582,0.0,0.0,56.48245048522949
70,0.13937139407224483,0.08349031158892682,0.1240207504745464,0.4306143645817596,0.22250317928252228,460.685546875,4337945.0,12.205213785171509,0.0,0.0,58.98564839363098
71,0.1409597482060201,0.19209255485240725,0.3009862403461845,0.20761289450386572,0.15834856209152234,439.9934387207031,4687219.5,10.611588954925537,440.1654511870394,4681827.435039792,85.82840704917908
72,0.1437298050172187,0.25799651254708,0.38971660461338786,0.028866520632314638,0.17969055718999866,430.0700988769531,4863449.5,10.911741018295288,0.0,0.0,55.03216862678528
73,0.14498609905116103,0.10060477381871334,0.018047901563019646,0.7295997184209416,0.0067615071461641875,451.57568359375,4292894.0,11.554585695266724,451.5781130600537,4292777.065281466,84.44401216506958
74,0.14568357340855187,0.36213111020004474,0.2150194789675614,0.1329440052038513,0.1442218322199907,426.87841796875,4974748.0,11.0745210647583,0.0,0.0,34.602055072784424
75,0.14700353684334005,0.009999759384459605,0.5236555014987094,0.06612313265396569,0.2532180696195251,449.6959533691406,4491024.0,11.834559679031372,0.0,0.0,55.728970527648926
76,0.15093210290994968,0.507467715793256,0.15648086110209986,0.11636136810357066,0.06875795209112368,407.56427001953125,5020321.5,11.351982116699219,0.0,0.0,56.17795991897583
77,0.15285564544543873,0.0402597765142605,0.2084976018968658,0.06140977704892942,0.5369771990945056,474.95977783203125,4339053.5,11.733407735824585,475.0440512900741,4334940.582499083,89.19724297523499
78,0.16813654987896784,0.44842273637547564,0.09268875986876,0.17482531455123568,0.11592663932556067,420.0417175292969,5154231.0,11.45449447631836,0.0,0.0,57.5621600151062
79,0.16998826173319329,0.1038643516568308,0.5322826657418134,0.054934155617732496,0.13893056525043015,431.21929931640625,4717099.0,12.720090389251709,0.0,0.0,56.79037928581238
80,0.17079276276570965,0.0956434568687691,0.21135334607318865,0.5102254862343846,0.011984948057947897,440.56549072265625,4509953.0,10.910972356796265,440.57465838026417,4509586.282482237,77.67723512649536
81,0.17499361615775005,0.7573102519259018,0.010617945725419515,0.034226541279973266,0.02285164491095541,375.0428771972656,4847100.0,10.764846801757812,0.0,0.0,53.26614546775818
82,0.18067078175960688,0.26057169158070037,0.06195591706522621,0.048162842977042625,0.44863876661742397,459.36981201171875,5012713.0,10.789724111557007,459.722276661304,4997520.695713233,84.76459121704102
83,0.18186906333585345,0.05659939121950779,0.20329884347678115,0.11623441525678392,0.4419982867110737,467.43292236328125,4565121.0,10.805681467056274,467.57263803100585,4558433.328799799,80.11378812789917
84,0.1836553595456797,0.03882592064209109,0.2472810774210381,0.06443089023910897,0.46580675215208206,467.9566650390625,4564404.5,10.98631739616394,0.0,0.0,38.87264966964722
85,0.18388801639237526,0.08867075712648524,0.2040637560942527,0.3392294055414802,0.18414806484540658,450.78411865234375,4640067.0,10.483520984649658,450.90774313644346,4634892.483195901,84.48979783058167
86,0.18535933330841267,0.5337315573611275,0.04199262719567307,0.12240903234298757,0.1165074497917991,410.9983215332031,5314503.0,10.348232507705688,0.0,0.0,54.425280809402466
87,0.18560105487456427,0.04782947320505922,0.5366146349531563,0.0009559711296055328,0.2289988658376147,440.50994873046875,4764524.5,10.84583306312561,0.0,0.0,54.901294231414795
88,0.18673242264408313,0.19466125742404106,0.5387235757949624,0.035274651352595804,0.04460809278431769,411.8018798828125,4746903.5,10.798327684402466,0.0,0.0,32.98771142959595
89,0.1905823002019224,0.008601106421841332,0.528526103807046,0.08284412406614604,0.18944636550304425,441.3403015136719,4680250.5,10.894309997558594,0.0,0.0,54.53954815864563
90,0.19273863090193996,0.17213838763737657,0.0199357429065868,0.5809575738888811,0.03422966466521531,442.7383117675781,4701201.5,11.062182664871216,442.77069715577585,4699881.84799106,86.95830512046814
91,0.1977881498432486,0.43755591050351816,0.2448892736807222,0.025152317795705936,0.09461434817680493,404.9642028808594,5142515.5,10.510061025619507,0.0,0.0,57.32772207260132
92,0.20022481878802986,0.2321616626872262,0.20631684910060616,0.0384380791964002,0.32285859022773766,445.5396728515625,5135960.5,10.903485298156738,446.0103970781414,5118581.94550648,86.23049306869507
93,0.20490849088366725,0.11479359348225164,0.4648834488860839,0.03537332017054989,0.18004114657744735,432.6802062988281,4924257.5,11.000847816467285,0.0,0.0,54.020410776138306
94,0.2127207113742911,0.3015768443611995,0.0076526139691901,0.0515156275402855,0.4265342027550338,454.4622497558594,5278195.0,10.959707736968994,0.0,0.0,56.85298490524292
95,0.2177824290627948,0.009632473228719183,0.20920783595017814,0.5008482422434496,0.06252901951485834,446.4267883300781,4590888.5,11.07762360572815,446.46968882077454,4588884.3749740645,75.54735493659973
96,0.21792176813136918,0.1783837274349052,0.03372688203024095,0.14245880119600332,0.42750882120748146,462.3117370605469,4970304.5,10.917633533477783,462.5881137447992,4956891.608519677,73.33605861663818
97,0.22838044965262594,0.24005435905338218,0.2545298115824133,0.19764144620407234,0.07939393350750634,421.9472961425781,5085619.5,10.373746156692505,0.0,0.0,40.55565357208252
98,0.2295235279526364,0.2942157122265659,0.2094236468613376,0.08368337941688428,0.1831537335425759,426.47283935546875,5307267.0,10.438666105270386,427.0365351681536,5290861.860642049,95.47363448143005
99,0.22987403707671453,0.42491242644743465,0.2547945406925031,0.03240360968140938,0.05801538610193827,397.3761291503906,5124067.0,10.385100603103638,0.0,0.0,51.930338859558105
100,0.2313890170048255,0.1696942324748629,0.3248013985176664,0.2366672142072569,0.03744813779538834,421.65777587890625,4945567.0,10.439845323562622,421.7480177060041,4942903.035666939,75.9632351398468
101,0.23274536364858986,0.1339274509776682,0.016407499409025937,0.5300452854567753,0.08687440050794076,445.4325866699219,4851023.0,11.015204429626465,445.5213099619051,4847114.756341793,78.70398020744324
102,0.237928448143657,0.4335416570701804,0.1475345951909526,0.15446422613500854,0.026531073460201372,400.1396179199219,5171889.0,10.560938119888306,0.0,0.0,51.80106329917908
103,0.2421491401420346,0.12878262320624206,0.19329727555938767,0.19169176329386312,0.24407919779847267,445.91668701171875,5072932.5,10.389676094055176,446.23528134830786,5059781.302264914,83.42148637771606
104,0.24228641549529464,0.30401470448736206,0.08844591114529789,0.23270380826696177,0.13254916060508373,427.3736267089844,5310927.0,10.518721103668213,427.7733462284595,5298992.314398397,70.13696789741516
105,0.24251410165058648,0.3798204803343111,0.19813400368368517,0.04959211234487938,0.1299393019865379,411.4909973144531,5378258.0,10.300581932067871,0.0,0.0,53.9731285572052
106,0.24553495974540043,0.01060029646968884,0.12551432723504166,0.16815054597203996,0.4501998705778291,469.15606689453125,4725283.0,10.824077844619751,469.31197117561067,4716575.243895829,78.43867707252502
107,0.2601471550269943,0.04984294684289287,0.05248382870085374,0.6286767455342871,0.008849323894972142,443.17059326171875,4784874.0,11.465228796005249,443.17922867830674,4784461.550596062,73.5771598815918
108,0.2660875462105311,0.04074453641138938,0.3539544957714311,0.10945442387111848,0.22975899773552994,442.0621032714844,5083110.5,10.466326475143433,0.0,0.0,33.63557696342468
109,0.26657265842544337,0.08486216777331147,0.19312898848212876,0.356666739071467,0.09876944624764943,437.8663330078125,5016782.0,10.497236013412476,438.02107751557384,5010527.982924148,75.6127073764801
110,0.26770871423776504,0.12197353627804684,0.18878315410412036,0.31283576753788056,0.1086988278421872,435.1311950683594,5104123.0,12.309329986572266,435.3362536741283,5096339.3117047325,80.41735196113586
111,0.27535157466964344,0.18943045340106188,0.22044949066164712,0.03251553936250338,0.2822529419051442,437.8129577636719,5443935.0,10.424095869064331,438.4832404258159,5418550.866269086,81.69488596916199
112,0.27833026526889526,0.08573452152688849,0.1410274365207475,0.3118286120046522,0.18307916467881669,444.72314453125,5108814.5,10.575389385223389,0.0,0.0,33.55744552612305
113,0.280359516939181,0.11847204313288068,0.2901792737438463,0.12371115398042765,0.1872780122036644,433.7279968261719,5266780.5,10.490253925323486,0.0,0.0,53.19972324371338
114,0.2882156943924439,0.09262853956896405,0.27815121758454464,0.1802854109415528,0.1607191375124945,434.1755065917969,5227873.0,10.350720882415771,434.5241760430851,5214608.147371858,111.46147632598877
115,0.2883205360694536,0.34480301699299387,0.06491326171453024,0.1938779627144685,0.10808522250855364,416.14410400390625,5543837.0,10.4722740650177,0.0,0.0,56.263216495513916
116,0.29065162790217863,0.032069952404256676,0.033195122105122744,0.38413611757020216,0.25994718001823974,457.65087890625,4978418.0,11.016948223114014,0.0,0.0,56.000861167907715
117,0.29078432019792155,0.534786205232811,0.0025844761068884326,0.015569919185964272,0.15627507927641487,400.0225524902344,5787190.5,10.424209833145142,0.0,0.0,53.75009894371033
118,0.2979812128787486,0.41717519048299256,0.021757544696922006,0.1151567888284736,0.14792926311286334,412.1082763671875,5742630.0,10.468570947647095,0.0,0.0,58.85069155693054
119,0.29902077870568294,0.11188838978692096,0.12943433423126038,0.02850510576246608,0.4311513915136696,456.15087890625,5370842.0,11.033477544784546,456.658821901909,5345491.536389299,74.2911958694458
120,0.30088732868701334,0.13114339268750516,0.1656223852001543,0.2949111279602178,0.10743576546510944,431.5063171386719,5283227.5,10.183993577957153,431.77331132738965,5273372.013113182,87.25876259803772
121,0.30449865004402066,0.14891569221889314,0.37634125019787634,0.018826491829950217,0.15141791570925955,419.52947998046875,5396584.5,10.326745748519897,0.0,0.0,32.39931321144104
122,0.30747590026643395,0.16929784644792176,0.23191617210871596,0.19048668997676754,0.10082339120016098,422.1374816894531,5375913.5,10.273718357086182,422.497235705437,5364628.997054651,76.87220311164856
123,0.3089282508980884,0.10335639598714584,0.1127175245453864,0.1749716900009451,0.30002613856843435,448.8004150390625,5364161.0,10.339082479476929,449.2533038923329,5342888.039076388,75.63430452346802
124,0.3123613060520491,0.05341751906243786,0.011253360401796244,0.23885068041554758,0.3841171340681692,462.0688781738281,5157339.0,11.032471656799316,462.3567563834647,5141025.10947492,77.37140035629272
125,0.3367730257759574,0.24923181833042696,0.3608772561973254,0.011973126961356223,0.04114477273493389,393.315185546875,5280511.0,10.294100999832153,0.0,0.0,55.95823359489441
126,0.3375064560327058,0.016173677010220884,0.15856908286779028,0.4234020408268609,0.06434874326242215,435.8781433105469,5203313.5,10.748805046081543,0.0,0.0,34.07851219177246
127,0.3492339002796843,0.08759703889432793,0.1086521890295699,0.25445747230468996,0.2000593994917279,439.6506652832031,5510009.5,10.4362473487854,0.0,0.0,54.534303426742554
128,0.3715273620413789,0.13667368639605762,0.024444925348884386,0.06139414794233202,0.40595987827134716,450.51934814453125,5820452.0,10.815971612930298,451.33393790122085,5778745.90477005,70.07267475128174
129,0.38010411223948776,0.5066477694838485,0.03207766941811753,0.03545075114002944,0.04571969771851679,373.7690734863281,5478409.0,10.315097332000732,0.0,0.0,50.08548355102539
130,0.38503022752456584,0.10624227351668873,0.3773118011412168,0.0670274341454216,0.06438826367210701,405.3858947753906,5502835.5,10.43893837928772,405.77191475768575,5492374.0384834185,115.49348711967468
131,0.39770580614668133,0.026817661199572358,0.25781440957775326,0.22344625228156895,0.09421587079442406,423.551513671875,5583896.0,10.38639521598816,423.9186019734768,5570391.5406409055,81.4707190990448
132,0.4067321756275493,0.16162656449641344,0.13953553504306854,0.11977000026319752,0.17233572456977123,420.62847900390625,5956863.5,10.382665634155273,421.58435674217105,5924549.878716525,73.63796544075012
133,0.41128442801119836,0.11873309034984272,0.20135214833288753,0.21029803167020092,0.05833230163587048,411.7043762207031,5702648.5,10.281446933746338,0.0,0.0,36.90747404098511
134,0.4127772417770037,0.31542874243071556,0.11612774257060761,0.006304737520421693,0.14936153570125155,399.7130432128906,6057635.5,10.28376030921936,0.0,0.0,57.15203309059143
135,0.4273078151063313,0.053893495620879736,0.42986343431471147,0.08530537880265224,0.0036298761554252683,395.86053466796875,5409913.0,10.346552848815918,395.8856459040893,5409297.9010855295,68.2648720741272
136,0.4394764686913691,0.3468525443460585,0.012747933348942156,0.08334140844808019,0.1175816451655499,395.6737976074219,6149281.0,10.395382165908813,0.0,0.0,59.14118552207947
137,0.4676989990337944,0.07297077859913931,0.09057343076414603,0.21542719792837842,0.1533295936745419,423.9029541015625,6099190.0,10.287772417068481,424.7386577938907,6067485.695574686,68.84643626213074
138,0.47089128787389006,0.1175147972186033,0.3711264346378505,0.002286218177321323,0.038181262092334765,386.660400390625,5616843.0,10.462122678756714,387.04803729114525,5608939.063844088,66.64355993270874
139,0.47328697747068504,0.2599084101891359,0.04388534373437519,0.20900604970491662,0.01391321890088724,389.8070373535156,5903940.5,10.365612268447876,389.98739290603504,5902049.14161424,67.11501026153564
140,0.48291581626244795,0.20080959552155864,0.22402089852990942,0.0791467639760512,0.013106925710032793,381.5033264160156,5663518.0,10.26887822151184,0.0,0.0,56.109087228775024
141,0.4956437108313877,0.1155354406819585,0.33010896016011837,0.05416615221847339,0.0045457361080621156,382.2272033691406,5588977.5,10.379055738449097,0.0,0.0,54.2324435710907
142,0.5134264751451068,0.01892620935954403,0.10755775326855371,0.053581233577393965,0.3065083286494016,434.1129455566406,6437990.5,10.335857152938843,435.56790859822536,6368028.297609743,66.88230562210083
143,0.5206746440459812,0.024092274076860043,0.11095930512790067,0.12645511165356116,0.2178186650956968,425.7021484375,6398037.5,10.37392520904541,427.0066108149903,6343218.133954648,67.86361908912659
144,0.5509471398814901,0.02519061802439591,0.09852064087237551,0.20719708059901124,0.1181445206227272,413.8906555175781,6398218.5,11.11554765701294,414.8932072158481,6364922.823438931,67.45305943489075
145,0.5547056159974155,0.12398416019744771,0.00820153513292142,0.07159611984178466,0.24151256883043062,417.4339904785156,6819329.5,10.338243961334229,419.6629328095989,6735419.268735208,69.09933161735535
146,0.5612941506804993,0.10850776038809307,0.21172598442943374,0.04392626067972239,0.07454584382225143,387.5528259277344,6186557.5,10.356945991516113,388.66398719138135,6166970.407806043,64.67055344581604
147,0.6803476554461366,0.10731383246850251,0.009606711565095091,0.186688749944507,0.01604305057575881,374.8793640136719,6476107.0,10.287859439849854,375.2947455638697,6475848.16696291,64.02116703987122
148,0.6987184419898486,0.062462855486144546,0.10147490687752131,0.12809327984391922,0.00925051580256647,369.023193359375,6299787.5,10.22513222694397,369.27107646338476,6300118.427246399,63.560959815979004
149,0.7217075121825068,0.09806084987035152,0.05464444489531185,0.06269319147777952,0.06289400157405042,367.6604919433594,6581238.5,10.263255834579468,369.56521079782584,6576568.594775941,70.79351878166199
